experiment_id,campaign_partition,target_sbox,target_sbox_index,key_id,session_id,fault_model,timing_offset_samples,width_samples,strength,repeat,repeat_spacing_samples,plaintext_hex,healthy_ciphertext_hex,response_received,faulty_ciphertext_hex,ciphertext_equal,ciphertext_hamming_distance
25403,attack,S0,0,22,1,random_and_2,-22.93521778553089,1.7115167564523774,0.1368213628133932,1,1.908170355063869,47acf6b16c028cca,07e47eb74300ca83,True,07e47eb74300ca83,True,0
25409,attack,S5,5,23,1,random_and_4,1.787811679152164,1.7251666619987909,0.5640992400084569,1,2.1850036395540737,9fb77686ae7dacb9,30870b02c4b20d02,True,30870b02c4b90d02,False,3
25414,attack,S5,5,23,4,single_bit_flip,-2.3831716414497013,2.6428107296504817,1.0592653862952814,1,3.1883088512597126,4906176ed7353393,c4107de7aebbc083,True,c4107de7aeb7c083,False,2
25419,attack,S0,0,22,3,random_and_4,-0.6881514883864961,2.493934435259969,0.2745125491144787,2,4.313771579668398,61a1b5b48957c911,b4ddd90856d78eb8,True,b4ddd90856d781b8,False,4
25425,attack,S5,5,23,0,random_and_4,-4.255918667890729,12.624573737184528,0.5807943599100905,2,6.301564374242197,b5088b99794bc2f3,3c16bbe0ebef2397,True,3c16bbe0e2bf2397,False,4
25428,attack,S5,5,22,1,random_and_4,-18.752464308048427,1.996918010741337,0.4558834728029777,1,2.0778059215085705,9836e6d229ebfa21,54a1e2b7c9806b49,True,54a1e2b7c9806ba9,False,3
25436,attack,S0,0,23,4,random_and_4,-5.947558603954045,2.6708093728637423,1.192677723737727,1,4.10972754269328,3a461a8569ae54b9,ee03c0a93f10a745,True,ee03c0a93f10a745,True,0
25438,attack,S5,5,22,3,random_and_4,4.2163369950894936,10.529195953446417,1.1278079110562191,3,7.653168516192449,837b8d1b9cf4b969,ca1f130eec99fcf2,False,,,-1
25442,attack,S5,5,22,7,random_and_4,0.7534045268639944,1.2584330231389784,0.9276812472161036,1,2.931591972257439,1e859f08bcfe7e1c,10a17c7d9fe245d8,True,10a17c7d9fec45d8,False,3
25444,attack,S0,0,22,1,random_and_4,-6.732284862876824,5.348159389225362,0.6859829844406653,1,5.071091810755234,8cbddfbb3c58b58f,4e93bcc9fd917fda,True,4e93bcc9fd917fda,True,0
25449,attack,S0,0,23,1,random_and_4,6.771561240326088,3.687458111061831,0.6615512956156281,2,2.4779004614365903,fe84332133104d5c,d2103196e9164cda,True,d2103196e9164cdd,False,3
25451,attack,S0,0,23,1,random_and_4,1.3091490267941928,4.042909683467509,1.0179025181885493,1,3.18006805103529,3fbf2d09ab7f4d4a,b9df15a7d9e1f4d7,True,b9df15a7d9e1fbd7,False,4
25454,attack,S5,5,22,4,random_and_4,-0.0795066937286765,1.1879368113878686,0.9032110891235288,1,2.9143589384756297,fbbf58cf65a0bd90,2142315857fb6d40,True,2142315857f86d40,False,2
25458,attack,S5,5,23,3,random_and_4,-1.336453281580999,6.2180931210465324,0.3274076794559166,1,2.8266547496672363,c449d86c20749eef,a2fb25f874677f73,True,a2fb25f874677f73,True,0
25464,attack,S0,0,23,3,random_and_4,1.2553991035416998,4.217894454197885,0.5322785736767938,1,3.2339214111437578,3f13b9a17bf59921,879b4597f410b66c,True,879b4597f400b66c,False,1
25470,attack,S5,5,22,5,random_nibble,-25.625572350445943,1.314041438627573,0.4992328505871781,1,1.5205295301494834,3c0b913cd25e60ba,0e638598ec240a28,True,0e638598ec240a28,True,0
25472,attack,S0,0,23,4,random_and_4,-1.2934906925148577,1.2054559230110122,0.6916948677838151,1,3.429496428878627,e3d696e3fb238685,cbd241b926194c39,True,cbd241b926194939,False,2
25476,attack,S0,0,22,4,single_bit_flip,-6.67279186520965,4.756540822552647,0.9720754455972624,1,1.6278870825073533,ca14aa7d548d1588,29ef9e1c1c98b75d,True,29ef9e1c1c98b75d,True,0
25483,attack,S0,0,23,4,random_and_4,3.145818903042539,2.449647240022734,0.5353679818347353,1,2.302318386509827,8a02cb95fad3c784,3af2bceae8f58037,True,3af2bceae8f58037,True,0
25485,attack,S0,0,22,1,random_and_4,19.13518227295679,1.274505529736242,0.1704301181405836,1,2.2460820963661234,438e110124456b4c,8bc9a1843f6ccfb9,True,8bc9a1843f6ccfb9,True,0
25486,attack,S5,5,23,2,random_and_4,-5.399732147886696,2.214465318522766,0.8499407773604414,2,3.533630238977232,17166b2d6323867e,2f7b60217c0bc5d9,True,2f7b60217c03c5d9,False,1
25487,attack,S5,5,22,0,random_and_4,-3.2834513333813007,1.2430111380561395,0.8135466149926234,1,4.604228804860268,37209a9cc06d13a7,7525be5ddc567bba,True,7525be5ddc567bba,True,0
25494,attack,S5,5,23,6,random_and_4,-12.211742028636056,4.162121938145396,0.8909126220997902,1,3.562499225605372,de6f9470c843d453,08c61ee4f7f73fa8,True,08c61ee4f7f73fa8,True,0
25496,attack,S0,0,23,4,random_and_4,19.25266211594461,0.5483785572450416,0.3162815395186815,1,1.3089122274542888,b8a280e38b3c6422,c08caf3e6ce10c9f,True,c08caf3e6ce10c9f,True,0
25497,attack,S5,5,22,5,random_and_4,1.7961812304895797,2.1573289204355923,0.9484718951545166,1,2.93067749298558,2bf162bf5f13636a,ba8fc0fb984cdcd9,True,ba8fc0fb9844dcd9,False,1
25498,attack,S0,0,23,1,random_and_4,7.280781519127186,1.6672563334057924,0.4912753783722463,2,3.987349989259662,2a6a2bd4f57c434e,2d9bf9ee74055c3b,True,2d9bf9ee74055c3b,True,0
25500,attack,S5,5,23,1,random_and_4,-2.4823548194275933,3.99768013038679,0.2845605593374167,1,3.2131971137319715,04979ec71a6a1be4,4ded2f547373259a,True,4ded2f547373259a,True,0
25501,attack,S0,0,23,1,random_and_4,2.103996035461076,3.617189004483585,0.546086171066704,1,4.388750305385668,ae555ea95ee1aa0d,9235e29e6ea353b9,True,9235e29e6ea354b9,False,3
25505,attack,S0,0,23,1,random_and_4,6.392254112548599,10.587468005911225,1.1853831133086166,2,7.939840075632611,ff4e2caa9c269167,57f6f2723dc64c74,True,57f6f2723dc60c70,False,2
25516,attack,S5,5,22,4,random_and_4,-0.0583718765262202,3.3094235985006737,0.7099636039373228,1,3.2459405810306943,d238a90581be5682,9d7dba138144f5b2,True,9d7dba138146f5b2,False,1
25518,attack,S0,0,23,5,random_and_4,-0.4481880446773356,1.7081881901783005,1.073212930777056,1,4.41693149801442,af347a4a7603e380,63581ef70c9667fa,True,63581ef70c9667fa,True,0
25520,attack,S0,0,22,0,random_and_2,3.746759767505022,12.387468131395476,1.7302727270840212,4,4.865529534665247,fc10f58684a96aa3,dbce2a5cfe56fee6,False,,,-1
25530,attack,S0,0,22,7,random_and_4,-0.898536978114358,1.103678078688894,0.4039401197448825,1,2.389257132771472,f948faffd15bef4a,07798c7d2d8a1ea7,True,07798c7d2d8a1ea7,True,0
25537,attack,S5,5,23,3,single_bit_flip,2.0367033191975885,3.1262758918781643,0.5780193035946395,1,5.044642793767226,d957abab6f29b293,24491064761916d3,True,24491064761b16d3,False,1
25541,attack,S0,0,23,2,random_and_4,3.029654781553035,1.995615634344217,0.8552439321421681,1,2.4765288580156084,6a18b7af33b6a82f,c00699aa0b160d29,True,c00699aa0b160729,False,2
25549,attack,S0,0,22,0,random_and_4,0.2869328653444216,3.038284865103933,0.948693502025916,1,3.379006046784574,9ef7b2a139d2a097,278aded919a6025b,True,278aded919a6095b,False,3
25560,attack,S0,0,22,0,single_bit_flip,-0.4526268020913218,6.416052109182496,1.0534586556806107,2,4.535933858048712,4d5745e6e62e0b27,82047818ee0e3f9a,True,82047818ee0e369a,False,2
25570,attack,S0,0,23,0,random_and_4,6.2968439428391,4.257032254149913,1.016941756061562,2,1.5355059637655153,b60b14e0198a0ef3,57d820a380bf399a,True,57d820a380bf399b,False,1
25576,attack,S0,0,23,1,random_and_4,1.3753459940638453,1.2228985816558802,0.6684771828570476,1,2.939817532677502,0a12e269a15dae5f,1d1a2d30d571c5b1,True,1d1a2d30d571c4b1,False,1
25584,attack,S5,5,22,7,random_and_4,-4.337806360709637,9.922028992305368,0.7788399231648844,3,5.424249954247948,0036005b3e240666,1c1bf1c29392a597,False,,,-1
25585,attack,S0,0,22,1,single_bit_flip,1.4811461582065395,3.0056609582757896,0.9911318428109148,2,4.011314684488859,32aeb47834bc1e16,7e86ef52fdd5c305,True,7e86ef52fdd5c302,False,3
25591,attack,S5,5,22,4,stuck_at_bit,1.1833427082079129,3.1594545232668434,0.8581409597633632,1,3.4115322730308835,fd1e68ef06e9feee,bf45eb4728396b2d,True,bf45eb4728396b2d,True,0
25597,attack,S5,5,23,4,random_and_2,3.2303062263988376,3.070953349134524,0.5244984021053893,1,3.8978616373526767,0d0ed6aecbf67f05,70fff39439ade6fc,True,70fff39439ade6fc,True,0
25605,attack,S0,0,23,0,random_and_4,2.1791858088776497,10.865790173407028,1.288531624766039,3,4.332416783529169,1733da55c7751065,4061878e906bcaba,False,,,-1
25611,attack,S5,5,23,3,random_and_4,-1.4392486152584358,3.605400567360062,0.5699537855706791,2,2.3357531888466685,2358091afba207db,6d3c97d41621897b,True,6d3c97d41626897b,False,3
25615,attack,S0,0,23,3,random_and_4,19.30471464208088,1.4681763173179498,0.1372019553328646,1,1.8884909826244245,32e5957c666d8463,53c39d8351e4f63f,True,53c39d8351e4063f,False,4
25616,attack,S5,5,22,1,single_bit_flip,1.9763837250028664,3.4257259970199243,0.8852839795069626,2,1.8035189780346288,496bd04a0e2c4180,1fce8a45809aba3c,True,1fce8a458098ba3c,False,1
25618,attack,S5,5,22,6,random_and_4,-3.05992277576783,1.8682486095144264,0.4274441035846332,1,2.859674166349736,c33b7410a59875d3,bd9609c25dcda220,True,bd9609c25dcda220,True,0
25619,attack,S5,5,22,4,random_and_4,5.661833116781681,1.6698083827592418,0.4265152796521441,1,1.464435826649619,a602bdd2aad2edec,02e2791ba56ac759,True,02e2791b956ac759,False,2
25620,attack,S5,5,22,0,random_and_4,7.5939811209576,1.1819067106787724,0.7417276720461676,2,2.5416074754124307,15048cd561e965ec,5c1464e7f9f8d73f,True,5c1464e749f8d73f,False,3
25621,attack,S5,5,22,0,random_and_4,6.565139755704978,2.251073963045872,0.3418048952879195,1,4.273313964785239,8b562c24ff11c100,1349f27e753f0e08,True,1349f27e653f0e08,False,1
25622,attack,S5,5,22,2,random_and_2,-0.1280508179434285,10.121240031675145,1.2470255219503672,2,8.67790724059613,74733146f1101c4c,d85a20e52ebd9a1f,True,d85a20e52ebd9a1f,True,0
25625,attack,S5,5,22,7,random_and_4,-5.724371784230202,5.144265259306156,0.8746326369292383,1,5.2112751714337175,63d2dd78b15cc003,04aaed5252a773dc,True,04aaed5252a773dc,True,0
25627,attack,S0,0,23,7,random_and_4,-2.1549044980570944,3.6526497854033537,0.6752925626869279,1,2.530842355868768,cd66973fb6b9a5bf,312ea38282319648,True,312ea38282319948,False,4
25631,attack,S5,5,23,3,random_and_4,-6.097365482693708,2.2456868229251628,1.210549523359699,1,3.861019729406477,5112884f05e1f77a,815b64d7c86e258a,True,815b64d7c56e258a,False,3
25633,attack,S5,5,22,3,random_and_4,-1.9882786897702776,1.005279264011961,1.071547784154235,1,2.4506254562467573,6f4f8d1753729874,6f9751e5789ecb27,True,6f9751e5789ec127,False,2
25640,attack,S5,5,22,6,random_and_4,-0.7794515980093517,2.20405482812923,0.4313712038836934,1,1.6152455240010626,ccdeacfab1559b2a,13af409a33cce875,True,13af409a33c5e875,False,2
25644,attack,S5,5,22,5,random_and_2,3.4508145281238463,15.522246337959354,1.837480218702188,4,4.4493632577975095,de88fdd9c30b262a,454b4c0a9f536a22,False,,,-1
25648,attack,S0,0,22,3,random_and_4,-1.274542395105831,1.169886845805386,0.8130496004338956,1,4.559217107942731,34ff4c64b59ffd9e,7b76906de47af09f,True,7b76906de47af79f,False,3
25659,attack,S5,5,22,5,random_and_4,2.1634620782529512,3.890211126301666,0.9907108867375064,1,3.849585682479068,9698a4d1c2c16635,92e79efc3fff77b2,True,92e79efc3fff77b2,True,0
25660,attack,S5,5,22,6,random_and_4,-1.868489792452038,2.3301741548204054,0.6207422525296244,1,3.5081913178586115,7cd2d435fe922ca8,69a493f46960ddb5,True,69a493f4696fddb5,False,4
25662,attack,S5,5,23,3,random_and_4,1.699508261742618,1.3865164631742986,0.8222949516783947,2,3.3634011465476616,1e91d2b9b7eaa9aa,1065aeb8cdebb9b3,True,1065aeb8cdebb9b3,True,0
25664,attack,S5,5,23,2,random_and_4,3.0076562431373914,4.000419676559438,1.073550461486149,1,3.130573335655861,7024147b30ddf51f,65b3e30dd7bee7d0,True,65b3e30dd7bee7d0,True,0
25668,attack,S5,5,23,6,random_and_2,2.0209693824915083,1.86497733046575,0.6682713281233261,1,1.87144660659244,f3ce8f0d6aebfedc,d22f7760a797171f,True,d22f7760a797171f,True,0
25671,attack,S5,5,22,3,random_and_4,-1.9229609376028491,3.935637930514445,0.8687753697697407,2,2.5812224789317284,b704384470807273,f6cc498519391ae4,True,f6cc4985193f1ae4,False,2
25674,attack,S0,0,22,4,random_and_4,-2.9259994152758457,1.2472149178425285,0.5687281450694687,2,3.1812247447927056,abf133f8dfefa187,bfe8fa188185a647,True,bfe8fa188185a647,True,0
25675,attack,S0,0,23,3,random_and_4,-7.505505041392894,11.597776469527645,1.3178171645556416,2,5.390098289521898,df0ddb9b62b3abe4,34f228746df6f3d1,False,,,-1
25682,attack,S0,0,23,7,random_and_4,0.4752520314493016,1.9277639413935168,0.7908754664904858,1,4.540312271643597,817e349ffa767a14,1c78c9f5dab15a76,True,1c78c9f5dab15376,False,2
25685,attack,S5,5,22,1,random_and_4,-0.6042879842601341,5.642820100893108,0.6499909639907829,1,4.422547764509631,e4facd0b40ab602d,66ca7788cada4140,True,66ca7788cadd4140,False,3
25686,attack,S5,5,23,6,random_and_4,29.685380611824748,1.2363238795826423,0.4650639808917005,1,1.472259884029921,18174beebb9d74eb,6a27a913d8f33633,True,6a27a913d8f33633,True,0
25688,attack,S0,0,22,7,random_and_4,-7.506564099406046,4.375954887131751,0.4321463216992236,1,3.785467986498933,0b4b879fc06fea61,91669d00fbbdecb8,True,91669d00fbbdecb8,True,0
25690,attack,S5,5,23,4,random_and_4,-5.109306853578984,1.412436223462994,0.7032420524092957,2,3.5716482287114952,fcfb37096759eae5,138297a7e8c41371,True,138297a7e8cf1371,False,3
25694,attack,S0,0,23,1,random_and_4,-0.2697336477501117,3.101090933451017,1.025702887686175,1,3.9714793410832256,be0c3964247ba31b,b3599c079df95e97,True,b3599c079df95197,False,4
25695,attack,S0,0,22,7,random_and_4,-2.399904857049573,3.5014406389809736,0.8688677990820293,1,3.9498655447917104,2cb779eb4652d79b,42437d3fddfe750a,True,42437d3fddfe7c0a,False,2
25696,attack,S0,0,22,6,random_and_4,2.9844329925848267,3.746605557127842,0.3958978095831547,1,4.055690336981042,e1d3b322eb93646c,c288de78bda54cb1,True,c288de78bda54cb1,True,0
25699,attack,S0,0,22,0,random_and_4,0.6902080369282722,4.139593152581989,0.3676548669602188,2,5.146200493029279,38b367dcf9b3246e,afd3309a42acd1a5,True,afd3309a42acd8a7,False,3
25701,attack,S0,0,23,7,random_and_4,-1.6817354174394483,3.192379577485393,1.028223149190779,1,4.130322555317544,beadbf0c8e325fb4,c5b033d3f55f97ac,True,c5b033d3f55f97ac,True,0
25702,attack,S0,0,23,3,random_and_4,-2.9764802582223897,6.258986118971917,1.063898286890148,1,4.347509793845207,8fdc43127ca6a67e,b50e0877808ea4c6,True,b50e0877808ea4c6,True,0
25704,attack,S5,5,22,0,random_and_4,-5.028770618044873,12.69170136948352,1.1181637434353575,1,4.22923435710311,069daa986e83667d,17ce45bca090ddd4,True,17ce45bca097ddd4,False,3
25705,attack,S0,0,23,3,random_and_4,0.7306295161044378,4.266727858061221,1.2422685433596372,2,2.897662599829736,3f3de1a850df4b83,cf7cd8744b43c94f,True,cf7cd8744b43c44f,False,3
25708,attack,S5,5,23,2,random_and_4,-3.105974962668119,2.87207634310877,0.95834006161049,1,3.35893989439145,6a31019f2b5dcd35,46a0b913bddc0c15,True,46a0b913bdd10c15,False,3
25716,attack,S0,0,22,6,random_and_4,5.6444538740192325,10.018574211966644,1.2911819279388417,1,4.864684907269446,9a2c916cd417fc3c,3439127ee478f49a,True,3439127ee478f498,False,1
25721,attack,S0,0,22,1,random_and_4,-2.492225008482204,2.3160348627512866,0.7325312776117132,1,1.54235684577472,9b57e32062831266,e58ebf2be64a7723,True,e58ebf2be64a7723,True,0
25746,attack,S0,0,23,7,random_and_4,-25.52237793793561,2.1457020489201994,0.2828422268573095,1,1.0521077556254044,a5cf860a37f564f0,ff04f43822bef42c,True,ff04f43822bef42c,True,0
25749,attack,S0,0,22,1,random_and_4,2.991621233088022,3.823493729854577,0.3648667416188604,1,4.0237072208886495,106a635c1c9e38de,10d1569b302b7a38,True,10d1569b302b7a38,True,0
25751,attack,S0,0,23,2,random_and_4,1.510832977112011,3.1804525901145237,0.8526700637747675,1,3.0299691400823283,958d761175dfeda6,ca1cf6608310559f,True,ca1cf66083105b9f,False,3
25753,attack,S5,5,23,4,random_and_4,1.550138118855319,5.705880314715818,0.5171375938984879,1,4.8042120425861325,8814d8fab61d92c8,f2327612a268aee0,True,f2327612a26faee0,False,3
25760,attack,S5,5,22,2,random_and_4,-0.4016311694274601,3.99761292604748,0.9461217368062912,1,3.073648958755338,9526560f10007091,a03db2deb626859d,True,a03db2deb62f859d,False,2
25761,attack,S5,5,22,3,random_and_4,3.1804113073329257,8.339961544150233,0.8147213280712249,2,8.593125395063112,53cd864e881e8906,8520e347812de90c,True,8520e347c12de90c,False,1
25764,attack,S0,0,22,6,random_and_4,-1.234896323053464,0.9575112095401902,1.118155380388348,1,2.926285381601596,66dc6816639c7dfe,b89358f2e7750ff4,True,b89358f2e7750ef4,False,1
25770,attack,S5,5,23,7,random_and_4,-1.277312787275088,1.0820136310345048,0.4754304488022051,2,2.97503171318202,610f1f1ea349cfc8,447bcf76b0d030d9,True,447bcf76b0d830d9,False,1
25773,attack,S5,5,23,7,random_and_4,-2.9752386807060907,6.400097310097174,0.6048618526051024,1,6.145844330064876,466e657e69e3506a,310b49e075a1d34c,True,310b49e075a1b34c,False,2
25774,attack,S5,5,22,4,random_and_4,-3.109832310390634,2.5275275551864884,0.80082664025477,1,2.199113945994553,92292ff9c3275bbe,d169aff1fdfbc6e0,True,d169aff1fdfbc6e0,True,0
25777,attack,S5,5,22,2,random_and_4,0.785190134984036,1.186832075077351,0.8449116011499309,1,4.436955304299264,71642c71b0b811d4,8724190e06074265,True,8724190e06094265,False,3
25780,attack,S0,0,23,5,stuck_at_bit,-3.08948105027173,3.052393126427458,0.5487791020634237,1,3.598005358737137,91878233ab4b7402,b41cf543824d9e7d,True,b41cf543824d987d,False,2
25786,attack,S5,5,23,0,random_and_4,7.298674676330759,11.010421688496807,0.5949869934568218,2,8.970513714033078,c9c379b5a5961bcb,faecebec2ab18a2f,True,faecebec3ab18a2f,False,1
25788,attack,S0,0,23,3,random_and_4,-3.9862601656333663,6.235894185312927,1.0531297490052498,2,1.74106065757203,9da9358d011793ee,896847113121e00e,True,896847113121e40e,False,1
25789,attack,S0,0,22,6,random_and_4,-0.1400734357986621,3.104991419557368,0.7719052168025972,1,3.5545076853004964,b6850d5409bdea71,1f32fada540e1197,True,1f32fada540e1897,False,2
25799,attack,S5,5,22,4,random_and_4,8.289088932808394,5.873970855219047,0.4939799961910061,2,2.485306025426788,84696479c2312fd6,ebbcdc729483d37b,True,ebbcdc729483d37b,True,0
25807,attack,S0,0,22,2,random_and_4,2.4157251937886497,1.178610570529561,0.4729098314700686,2,1.6503562874417297,e5e8a3b74ed9d3b6,52f52732cde8a151,True,52f52732cde8a151,True,0
25825,attack,S0,0,22,3,random_and_4,0.9253033402744352,2.115465198061333,0.6825129692128773,2,1.597789727730258,7276c46d2c8acf36,7ca84e2df1dc067e,True,7ca84e2df1dc047e,False,1
25826,attack,S5,5,22,5,random_and_4,0.0450902081419188,3.0411171680107705,0.6614829030025366,1,3.8072800603704815,5d5b56b732fa7f49,ad5bd2dbc0a8a2ec,True,ad5bd2dbc0a8a2ec,True,0
25827,attack,S0,0,23,0,random_and_4,-3.624695161512813,1.7973520357651478,0.925765109567758,1,4.605553786279467,2f2dcef8643d5188,7596f7ec7121c97e,True,7596f7ec7121c67e,False,4
25829,attack,S0,0,23,5,random_and_4,-4.326193831709263,2.609366047369314,0.9275234719360717,1,6.012787425146745,0f48a97f090d6c05,531665081f40df9a,True,531665081f40df9a,True,0
25832,attack,S0,0,23,3,random_and_4,7.206752991348564,0.9922700877143922,1.175360611181446,1,2.204154569530448,4b7f6313d7d9b6a0,f55de71c64a1870c,True,f55de71c64a1870c,True,0
25836,attack,S0,0,23,3,random_and_4,0.2295145253444226,1.4890576397988042,0.4794386889989421,1,3.670671832018736,0445dcebd89914cf,873658b5347cd4e8,True,873658b5347cd4e8,True,0
25838,attack,S0,0,23,2,random_and_4,1.415528877059161,2.7063434176188994,0.6749165371204173,2,1.7896858314401924,5d401db180d88543,222daf988eb3d804,True,222daf988eb3de04,False,2
25843,attack,S5,5,23,2,random_and_4,-6.117720041055485,2.218624275406344,0.4122622207843509,1,5.635832112317122,e8314c1448ed0a43,c1630774b9e55e02,True,c1630774b9e55e02,True,0
25845,attack,S0,0,22,1,random_and_4,-1.403846283897859,4.108341756822697,0.5205905843906288,1,3.224555023536591,2f8492c63777ec76,a4dfb378258b8581,True,a4dfb378258b8581,True,0
25846,attack,S0,0,23,0,stuck_at_bit,8.268778856071663,0.9394052125203444,1.2048615942764775,1,1.7403521100526804,04d6f4aa08c7b707,667ec2c794129208,True,667ec2c794129208,True,0
25850,attack,S5,5,22,7,random_and_4,-2.7618448663676016,3.1219974471874323,0.5354612748907953,1,3.3010593396610712,7bf69547df0d152f,c243c2d7638d5132,True,c243c2d763815132,False,2
25855,attack,S0,0,22,0,random_and_4,-2.119037325188742,1.45710983164529,0.5623581076529824,1,3.524321514396424,8eb30bd8b741d3fd,4ff9dac81324b95e,True,4ff9dac81324b95e,True,0
25862,attack,S5,5,23,7,random_and_4,-2.5218264092439333,3.997770477316693,0.5490085860999124,1,2.918296296471553,50b6c490d0e883a3,95ccae4d11a15e8c,True,95ccae4d11a15e8c,True,0
25865,attack,S5,5,22,0,random_and_4,2.393679677116316,2.295169044659064,1.2496328268962638,1,5.252489858207202,22138df20dfd2819,04a41d801b6dcc00,True,04a41d801b6dcc00,True,0
25868,attack,S0,0,23,0,random_and_2,8.4184898811321,1.639067102819605,0.7096509300982999,1,1.8766882072072248,3a2a75812fb8f3b4,b3485f529712e282,True,b3485f529712e282,True,0
25869,attack,S0,0,22,2,random_and_4,1.5637249391776518,1.7084197947408275,0.4360937836308902,1,3.990882045458075,5b39165635e1c500,f705e15cd2cbc55a,True,f705e15cd2cbc55a,True,0
25873,attack,S5,5,23,4,random_and_4,-2.252467376463763,1.293171405474551,0.5012963226250976,1,3.0098782016470107,47763859732ca177,1586195238c767ce,True,1586195238c767ce,True,0
25878,attack,S5,5,22,7,random_and_4,0.4708804948576301,3.094603591170389,0.9171348311271174,2,2.5616284920223045,6ad4980df715fde3,513e2232ae64c19f,True,513e2232ae6dc19f,False,2
25879,attack,S0,0,22,4,random_and_4,-3.3077664406187157,3.875149555533236,0.5844831073622299,1,3.018273635568705,e2025b785369ca49,16a0e609d77fbd00,True,16a0e609d77fbd00,True,0
25883,attack,S0,0,23,6,stuck_at_bit,-0.7581286814060388,1.640011428321437,0.3928078299370545,2,3.803343130216053,8309d804136ab9fb,cd8d583c5cf2b92c,True,cd8d583c5cf2b92c,True,0
25885,attack,S0,0,22,6,random_and_4,-3.0518448359381747,5.5635889879463445,1.0617796556381072,1,2.12013432032197,4087692ddc0128bd,4aa2650e9651a055,True,4aa2650e9751a355,False,3
25887,attack,S0,0,22,3,random_and_4,10.84853427617995,3.5468884663839644,0.8934786146098739,1,4.568254867046335,ce557772e809c08c,47c8ad644dd94467,True,47c8ad644d29446c,False,7
25890,attack,S0,0,22,7,random_and_4,1.904102842561874,3.448842342727562,0.8761649378797378,1,4.373797951145891,e637a6e19b1e861d,87b38a0f8da37003,True,87b38a0f8da37e03,False,3
25891,attack,S0,0,22,3,random_and_4,0.3516639054473276,0.9104165862690564,0.9382502598626896,1,4.333033939504713,10f39866856c4a38,556debb37a162768,True,556debb37a162868,False,4
25892,attack,S5,5,22,6,random_and_4,-2.208828486164341,3.678689223005412,0.7915608059918796,1,2.1498898894565235,3c8ed541e5015e35,b15747dc8b5c61f5,True,b15747dc8b5c61f5,True,0
25894,attack,S0,0,22,7,random_and_4,18.96238790787954,2.012575195115652,0.4980864505684389,1,2.729687821156803,fddf7c9cd01f2895,b5e529dbd4111e0b,True,b5e529dbd4111e0b,True,0
25897,attack,S0,0,22,7,random_and_4,3.127968520683398,5.825596149475867,0.469099607068816,1,5.886114489291746,a1ca42a804933294,9fe31b7adfae2a45,True,9fe31b7adfae2a45,True,0
25899,attack,S0,0,22,1,random_and_4,-6.9779645502028735,4.758120593247556,1.011226033505276,1,3.746799681656596,35f243513bc4bcd8,889dec44e197c208,True,889dec44e197c208,True,0
25901,attack,S5,5,23,6,random_and_4,-0.2848468237806516,3.3175729143653325,0.5528303235597558,1,3.946357298465751,a63b0a8fade956a1,9864bcf6b17d6adf,True,9864bcf6b1786adf,False,2
25907,attack,S0,0,22,4,random_and_2,3.0929544235268254,3.044341837693347,0.5812530399788332,1,4.4508948619700455,35d21122b91ff5dd,22fa63057f004a6d,True,22fa63057f004a6d,True,0
25910,attack,S5,5,22,3,random_and_4,-1.2796920441609796,3.702696010633558,1.0105060541684283,1,3.155697309263286,b04fed46dafba7a9,3712d037bfe13090,True,3712d037bfe13090,True,0
25911,attack,S5,5,23,6,random_and_4,3.3013573112904075,3.64103982556512,0.5277316850732807,1,1.908544257385761,c9f554796232c0d6,c3cd226150a249dc,True,c3cd226150a249dc,True,0
25925,attack,S0,0,23,5,random_and_4,5.296844663615925,5.578829817804744,0.5963704976808594,2,1.477019328189223,40ba11816960f300,40ee13e5b775602b,True,40ee13e5b775602a,False,1
25928,attack,S5,5,23,6,random_and_4,-3.648695430146184,18.72575196797291,1.3074639154219891,3,3.542292492319746,820290104fe9ac07,be48d7447f77f36d,False,,,-1
25929,attack,S0,0,23,2,random_and_4,6.0909890959564965,4.822478825584494,0.2678210358349924,2,1.4234649909946262,b0cc69e3c2a2fa2c,464293b57b8f089d,True,464293b57b8f0f90,False,6
25937,attack,S5,5,22,2,random_and_4,6.459086435372123,1.1250282705012835,0.3133389520958032,2,3.186286674910643,9f260f3e66719a45,71ba8ce8feeb5859,True,71ba8ce85eeb5859,False,2
25939,attack,S5,5,22,5,random_and_4,-0.3625869221458537,1.115727744072216,0.971303268700188,1,2.696074414411725,67b5d0c0b183afc7,04f44e3f8394f91a,True,04f44e3f8391f91a,False,2
25946,attack,S5,5,23,2,random_and_4,2.690691112760708,13.314478560379165,0.8727400681025697,3,5.863752755583446,c80508bf44f69e2b,9beadc7dd4b3dd76,False,,,-1
25950,attack,S5,5,23,0,random_and_4,1.8669454209395888,1.5440896390266925,0.4741576769134366,1,4.578712044752695,e5bec0735f42de31,efdc701684f7bc1c,True,efdc701684f7bc1c,True,0
25955,attack,S0,0,23,6,random_and_4,6.963109485358633,3.1458212303298665,0.539572597446193,1,2.902206577907775,9cd069c1c6779c95,56a7d5fe60cc756a,True,56a7d5fe60cc7563,False,2
25967,attack,S0,0,23,0,random_and_4,1.8863187085442044,2.509548936931459,0.4443540605605562,1,2.2616116293066986,e54519df337b132e,b82fb96d1304ea50,True,b82fb96d1304ea50,True,0
