pipeline,attack_type,key_id,target_sbox,target_sbox_index,key_guess,key_guess_hex,sample_count,sei,chi,llr_known_model
sefa_guided_threshold,SEFA,0,S5,5,2,2,4888,0.0007516152319317692,58.782324058919805,-inf
sefa_guided_threshold,SEFA,0,S5,5,3,3,4888,0.0017367761256398653,135.82978723404258,-inf
sefa_guided_threshold,SEFA,0,S5,5,4,4,4888,0.0008523161032998413,66.65793780687399,-inf
sefa_guided_threshold,SEFA,0,S5,5,5,5,4888,0.00024392546896638567,19.07692307692309,-inf
sefa_guided_threshold,SEFA,0,S5,5,6,6,4888,0.00042791592222243076,33.466448445171864,-inf
sefa_guided_threshold,SEFA,0,S5,5,7,7,4888,0.00019562588228361102,15.29950900163665,-inf
sefa_guided_threshold,SEFA,0,S5,5,8,8,4888,0.002686109942917757,210.07528641571193,-inf
sefa_guided_threshold,SEFA,0,S5,5,9,9,4888,0.0012283329895719768,96.06546644844516,-inf
sefa_guided_threshold,SEFA,0,S5,5,10,a,4888,0.0015897009544065298,124.32733224222588,-inf
sefa_guided_threshold,SEFA,0,S5,5,11,b,4888,0.005543821536961488,433.57119476268406,-inf
sefa_guided_threshold,SEFA,0,S5,5,12,c,4888,0.0005574123877306661,43.59410801963993,-inf
sefa_guided_threshold,SEFA,0,S5,5,13,d,4888,0.0010440077038259296,81.6497545008183,-inf
sefa_guided_threshold,SEFA,0,S5,5,14,e,4888,0.0006280620431210675,49.11947626841244,-inf
sefa_guided_threshold,SEFA,0,S5,5,15,f,4888,0.0007881956814644771,61.64320785597382,-inf
sefa_guided_threshold,SEFA,1,S0,0,0,0,4482,0.000734344487872657,52.66131191432398,-inf
sefa_guided_threshold,SEFA,1,S0,0,1,1,4482,0.00011906169972168911,8.53815261044177,-inf
sefa_guided_threshold,SEFA,1,S0,0,2,2,4482,0.0006679377532939033,47.899152164212396,-inf
sefa_guided_threshold,SEFA,1,S0,0,3,3,4482,0.00029538302946527557,21.182507809013842,-inf
sefa_guided_threshold,SEFA,1,S0,0,4,4,4482,0.0006324942787661129,45.35742971887549,-inf
sefa_guided_threshold,SEFA,1,S0,0,5,5,4482,0.001596636434179377,114.49799196787149,-inf
sefa_guided_threshold,SEFA,1,S0,0,6,6,4482,0.002246765334927892,161.12003569834897,-inf
sefa_guided_threshold,SEFA,1,S0,0,7,7,4482,0.0003583051527842743,25.694779116465877,-inf
sefa_guided_threshold,SEFA,1,S0,0,8,8,4482,0.000787509699664342,56.4738955823293,-inf
sefa_guided_threshold,SEFA,1,S0,0,9,9,4482,0.0014146401660984761,101.44667559125392,-inf
sefa_guided_threshold,SEFA,1,S0,0,10,a,4482,0.0005933670723351534,42.55153949129852,-inf
sefa_guided_threshold,SEFA,1,S0,0,11,b,4482,0.0013234429114146109,94.90673806336457,-inf
sefa_guided_threshold,SEFA,1,S0,0,12,c,4482,0.0019519672223526456,139.97947344935292,-inf
sefa_guided_threshold,SEFA,1,S0,0,13,d,4482,0.006819869591908215,489.0664881749219,-inf
sefa_guided_threshold,SEFA,1,S0,0,14,e,4482,0.0028784755761605604,206.4212405176261,-inf
sefa_guided_threshold,SEFA,1,S0,0,15,f,4482,0.0016499012062927696,118.3177153056671,-inf
sefa_guided_threshold,SEFA,1,S5,5,0,0,4925,0.0007896080805998608,62.22111675126903,-inf
sefa_guided_threshold,SEFA,1,S5,5,1,1,4925,0.0007356824447937336,57.97177664974621,-inf
sefa_guided_threshold,SEFA,1,S5,5,2,2,4925,0.0009807390038393156,77.28223350253806,-inf
sefa_guided_threshold,SEFA,1,S5,5,3,3,4925,0.0008522739570718134,67.1591878172589,-inf
sefa_guided_threshold,SEFA,1,S5,5,4,4,4925,0.002008954108583061,158.3055837563452,-inf
sefa_guided_threshold,SEFA,1,S5,5,5,5,4925,0.0030417866989615816,239.69279187817264,-inf
sefa_guided_threshold,SEFA,1,S5,5,6,6,4925,0.005708714473446881,449.84670050761423,-inf
sefa_guided_threshold,SEFA,1,S5,5,7,7,4925,0.0021782344301579538,171.64487309644676,-inf
sefa_guided_threshold,SEFA,1,S5,5,8,8,4925,0.0004940065448736118,38.92771573604061,-inf
sefa_guided_threshold,SEFA,1,S5,5,9,9,4925,0.0005472725398747712,43.125076142131974,-inf
sefa_guided_threshold,SEFA,1,S5,5,10,a,4925,0.00028687933211368494,22.606091370558374,-inf
sefa_guided_threshold,SEFA,1,S5,5,11,b,4925,0.00040107964647375613,31.605076142131985,-inf
sefa_guided_threshold,SEFA,1,S5,5,12,c,4925,0.0003949779690278029,31.12426395939087,-inf
sefa_guided_threshold,SEFA,1,S5,5,13,d,4925,0.0019372181710427992,152.65279187817256,-inf
sefa_guided_threshold,SEFA,1,S5,5,14,e,4925,0.0015589966244943182,122.84893401015228,-inf
sefa_guided_threshold,SEFA,1,S5,5,15,f,4925,0.0006780463294596612,53.430050761421306,-inf
sefa_guided_budget,SEFA,0,S0,0,0,0,2930,0.0007491933511164952,35.122184300341296,-inf
sefa_guided_budget,SEFA,0,S0,0,1,1,2930,0.0008330615382823327,39.05392491467576,-inf
sefa_guided_budget,SEFA,0,S0,0,2,2,2930,0.0006958438653915593,32.6211604095563,-inf
sefa_guided_budget,SEFA,0,S0,0,3,3,2930,0.0007286922386981794,34.161092150170646,-inf
sefa_guided_budget,SEFA,0,S0,0,4,4,2930,0.0044261144567787625,207.49624573378838,-inf
sefa_guided_budget,SEFA,0,S0,0,5,5,2930,0.0009914792251511373,46.480546075085314,-inf
sefa_guided_budget,SEFA,0,S0,0,6,6,2930,0.000942090181597922,44.16518771331058,-inf
sefa_guided_budget,SEFA,0,S0,0,7,7,2930,0.0010271232046966184,48.15153583617747,-inf
sefa_guided_budget,SEFA,0,S0,0,8,8,2930,0.00036642826357907515,17.17815699658704,-inf
sefa_guided_budget,SEFA,0,S0,0,9,9,2930,0.000573070158068236,26.8655290102389,-inf
sefa_guided_budget,SEFA,0,S0,0,10,a,2930,0.0005437162925601932,25.489419795221856,-inf
sefa_guided_budget,SEFA,0,S0,0,11,b,2930,0.0003899579494228239,18.281228668941985,-inf
sefa_guided_budget,SEFA,0,S0,0,12,c,2930,0.0006795361623315359,31.856655290102402,-inf
sefa_guided_budget,SEFA,0,S0,0,13,d,2930,0.0007547845635942178,35.384300341296935,-inf
sefa_guided_budget,SEFA,0,S0,0,14,e,2930,0.0006820988013838253,31.97679180887373,-inf
sefa_guided_budget,SEFA,0,S0,0,15,f,2930,0.0009576989830982306,44.89692832764505,-inf
sefa_guided_budget,SEFA,0,S5,5,0,0,3178,0.0014505156795004675,73.75582127123977,-inf
sefa_guided_budget,SEFA,0,S5,5,1,1,3178,0.0012976396093184695,65.98237885462554,-inf
sefa_guided_budget,SEFA,0,S5,5,2,2,3178,0.001142189201167086,58.078036500943995,-inf
sefa_guided_budget,SEFA,0,S5,5,3,3,3178,0.0008077232911445545,41.071113908118306,-inf
sefa_guided_budget,SEFA,0,S5,5,4,4,3178,0.0007734647935519572,39.329137822529916,-inf
sefa_guided_budget,SEFA,0,S5,5,5,5,3178,0.0006861353285904791,34.88860918816868,-inf
sefa_guided_budget,SEFA,0,S5,5,6,6,3178,0.00046454423722564007,23.621145374449345,-inf
sefa_guided_budget,SEFA,0,S5,5,7,7,3178,0.0002823603193921712,14.35745752045312,-inf
sefa_guided_budget,SEFA,0,S5,5,8,8,3178,0.0015891338778520202,80.80427942101953,-inf
sefa_guided_budget,SEFA,0,S5,5,9,9,3178,0.000699403070432699,35.56324732536188,-inf
sefa_guided_budget,SEFA,0,S5,5,10,a,3178,0.0009287171757056953,47.223410950283196,-inf
sefa_guided_budget,SEFA,0,S5,5,11,b,3178,0.004812403041520902,244.70106985525481,-inf
sefa_guided_budget,SEFA,0,S5,5,12,c,3178,0.000845744282692409,43.00440528634361,-inf
sefa_guided_budget,SEFA,0,S5,5,13,d,3178,0.0008497048026453107,43.20578980490876,-inf
sefa_guided_budget,SEFA,0,S5,5,14,e,3178,0.0007277207880959447,37.003146633102595,-inf
sefa_guided_budget,SEFA,0,S5,5,15,f,3178,0.0008257436569302565,41.98741346758968,-inf
sefa_guided_budget,SEFA,1,S0,0,0,0,2913,0.0007449043782449944,34.718503261242695,-inf
sefa_guided_budget,SEFA,1,S0,0,1,1,2913,0.00046725652693413975,21.777892207346387,-inf
sefa_guided_budget,SEFA,1,S0,0,2,2,2913,0.000615508223432041,28.687607277720566,-inf
sefa_guided_budget,SEFA,1,S0,0,3,3,2913,0.0006499195870070704,30.29145211122554,-inf
sefa_guided_budget,SEFA,1,S0,0,4,4,2913,0.0010359868030063743,48.285272914521094,-inf
sefa_guided_budget,SEFA,1,S0,0,5,5,2913,0.00038947741748373047,18.15276347408171,-inf
sefa_guided_budget,SEFA,1,S0,0,6,6,2913,0.001271681074068221,59.270511500171644,-inf
sefa_guided_budget,SEFA,1,S0,0,7,7,2913,0.0008370608382301764,39.01373154823206,-inf
sefa_guided_budget,SEFA,1,S0,0,8,8,2913,0.0009763561524277273,45.50600755235151,-inf
sefa_guided_budget,SEFA,1,S0,0,9,9,2913,0.001155483798434731,53.85478887744594,-inf
sefa_guided_budget,SEFA,1,S0,0,10,a,2913,0.0012144073662001924,56.60109852385857,-inf
sefa_guided_budget,SEFA,1,S0,0,11,b,2913,0.0013742080819801245,64.04909028492965,-inf
sefa_guided_budget,SEFA,1,S0,0,12,c,2913,0.00095113686542411,44.33058702368692,-inf
sefa_guided_budget,SEFA,1,S0,0,13,d,2913,0.005073429666295801,236.46240988671468,-inf
sefa_guided_budget,SEFA,1,S0,0,14,e,2913,0.0010322156946693853,48.10950909715071,-inf
sefa_guided_budget,SEFA,1,S0,0,15,f,2913,0.0008339968127063726,38.87092344661861,-inf
sefa_guided_budget,SEFA,1,S5,5,0,0,3202,0.0009940451412121017,50.9269206745784,-inf
sefa_guided_budget,SEFA,1,S5,5,1,1,3202,0.0011268868496852177,57.732667083073075,-inf
sefa_guided_budget,SEFA,1,S5,5,2,2,3202,0.0013715028591202954,70.26483447845098,-inf
sefa_guided_budget,SEFA,1,S5,5,3,3,3202,0.0013623346354811815,69.79512804497189,-inf
sefa_guided_budget,SEFA,1,S5,5,4,4,3202,0.0009448878570194062,48.40849469081822,-inf
sefa_guided_budget,SEFA,1,S5,5,5,5,3202,0.0014372409732986212,73.63272954403496,-inf
sefa_guided_budget,SEFA,1,S5,5,6,6,3202,0.0042680763233160415,218.66208619612743,-inf
sefa_guided_budget,SEFA,1,S5,5,7,7,3202,0.0013582381951317906,69.5852592129919,-inf
sefa_guided_budget,SEFA,1,S5,5,8,8,3202,0.001156732343659354,59.26171143035602,-inf
sefa_guided_budget,SEFA,1,S5,5,9,9,3202,0.000940596348081949,48.18863210493441,-inf
sefa_guided_budget,SEFA,1,S5,5,10,a,3202,0.0004197632179450619,21.50530918176141,-inf
sefa_guided_budget,SEFA,1,S5,5,11,b,3202,0.00041781253206439915,21.405371642723296,-inf
sefa_guided_budget,SEFA,1,S5,5,12,c,3202,0.0010886534064242328,55.77389131792629,-inf
sefa_guided_budget,SEFA,1,S5,5,13,d,3202,0.0009829262316923253,50.35727670206121,-inf
sefa_guided_budget,SEFA,1,S5,5,14,e,3202,0.0006883726637122877,35.26670830730792,-inf
sefa_guided_budget,SEFA,1,S5,5,15,f,3202,0.0011949657869203393,61.22048719550283,-inf
sifa_random_raw,SIFA,0,S0,0,0,0,1917,0.0002156357647809228,6.613980177360464,-660.4924555298257
sifa_random_raw,SIFA,0,S0,0,1,1,1917,0.00019822027277558587,6.07981220657277,-625.4924555298259
sifa_random_raw,SIFA,0,S0,0,2,2,1917,0.00028747466930293666,8.817423056859674,-630.4924555298257
sifa_random_raw,SIFA,0,S0,0,3,3,1917,0.0003239383556891108,9.935837245696405,-628.4924555298256
sifa_random_raw,SIFA,0,S0,0,4,4,1917,0.000573197585015493,17.5811163275952,-528.4924555298257
sifa_random_raw,SIFA,0,S0,0,5,5,1917,0.0003277479945652779,10.052686489306202,-714.4924555298255
sifa_random_raw,SIFA,0,S0,0,6,6,1917,0.0005068010217451466,15.544600938967136,-625.4924555298259
sifa_random_raw,SIFA,0,S0,0,7,7,1917,0.0006717039616706789,20.602503912363062,-656.4924555298257
sifa_random_raw,SIFA,0,S0,0,8,8,1917,0.00028475349867710287,8.7339593114241,-618.4924555298259
sifa_random_raw,SIFA,0,S0,0,9,9,1917,0.0004855758908636423,14.893583724569638,-656.4924555298257
sifa_random_raw,SIFA,0,S0,0,10,a,1917,0.0004561872481046367,13.992175273865417,-713.4924555298256
sifa_random_raw,SIFA,0,S0,0,11,b,1917,0.00037074249045345315,11.371413667188316,-696.4924555298257
sifa_random_raw,SIFA,0,S0,0,12,c,1917,0.0006292536999076704,19.30046948356807,-679.4924555298257
sifa_random_raw,SIFA,0,S0,0,13,d,1917,0.00037672906583028785,11.555033907146589,-640.4924555298257
sifa_random_raw,SIFA,0,S0,0,14,e,1917,0.0004164581569674623,12.773604590506004,-690.4924555298257
sifa_random_raw,SIFA,0,S0,0,15,f,1917,0.0007859931279557017,24.107981220657283,-658.4924555298257
sifa_random_raw,SIFA,0,S5,5,0,0,1499,0.0008319700347262861,19.953969312875245,-567.4351543240525
sifa_random_raw,SIFA,0,S5,5,1,1,1499,0.0007705548417646453,18.48098732488325,-550.4351543240525
sifa_random_raw,SIFA,0,S5,5,2,2,1499,0.0003094958569221821,7.422948632421615,-528.4351543240525
sifa_random_raw,SIFA,0,S5,5,3,3,1499,0.0004127445871185638,9.899266177451635,-562.4351543240525
sifa_random_raw,SIFA,0,S5,5,4,4,1499,0.0006895579930761048,16.538358905937297,-516.4351543240527
sifa_random_raw,SIFA,0,S5,5,5,5,1499,0.0007803456696280954,18.715810540360238,-478.4351543240526
sifa_random_raw,SIFA,0,S5,5,6,6,1499,0.000785686121189977,18.84389593062041,-521.4351543240526
sifa_random_raw,SIFA,0,S5,5,7,7,1499,0.0005711779834543909,13.699132755170112,-500.43515432405263
sifa_random_raw,SIFA,0,S5,5,8,8,1499,0.0009815026784589773,23.540360240160112,-437.43515432405263
sifa_random_raw,SIFA,0,S5,5,9,9,1499,0.0010126553125699544,24.287525016677787,-517.4351543240525
sifa_random_raw,SIFA,0,S5,5,10,a,1499,0.0009022859802910635,21.640426951300867,-598.4351543240526
sifa_random_raw,SIFA,0,S5,5,11,b,1499,0.0009165271844560814,21.981987991994654,-383.4351543240526
sifa_random_raw,SIFA,0,S5,5,12,c,1499,0.0004430071459692273,10.625083388925948,-503.43515432405263
sifa_random_raw,SIFA,0,S5,5,13,d,1499,0.0003949430819122915,9.472314876584399,-456.43515432405263
sifa_random_raw,SIFA,0,S5,5,14,e,1499,0.0005293444462196503,12.695797198132093,-531.4351543240525
sifa_random_raw,SIFA,0,S5,5,15,f,1499,0.0008684631203991458,20.829219479653112,-497.4351543240526
sifa_random_raw,SIFA,1,S0,0,0,0,1998,0.0003361093826559291,10.744744744744741,-701.0203057634803
sifa_random_raw,SIFA,1,S0,0,1,1,1998,0.0003982335689042395,12.730730730730727,-654.0203057634803
sifa_random_raw,SIFA,1,S0,0,2,2,1998,0.00039372455538621713,12.58658658658659,-748.0203057634805
sifa_random_raw,SIFA,1,S0,0,3,3,1998,0.00037017748479209944,11.833833833833834,-689.0203057634803
sifa_random_raw,SIFA,1,S0,0,4,4,1998,0.00038620953285617963,12.346346346346351,-612.0203057634805
sifa_random_raw,SIFA,1,S0,0,5,5,1998,0.0007233835437038642,23.12512512512513,-703.0203057634803
sifa_random_raw,SIFA,1,S0,0,6,6,1998,0.0004849068287506727,15.501501501501505,-713.0203057634805
sifa_random_raw,SIFA,1,S0,0,7,7,1998,0.00033310337364391405,10.648648648648644,-620.0203057634803
sifa_random_raw,SIFA,1,S0,0,8,8,1998,0.0002940252564877188,9.399399399399396,-675.0203057634803
sifa_random_raw,SIFA,1,S0,0,9,9,1998,0.0005991351712072434,19.153153153153156,-684.0203057634803
sifa_random_raw,SIFA,1,S0,0,10,a,1998,0.00041727162598033455,13.339339339339334,-708.0203057634803
sifa_random_raw,SIFA,1,S0,0,11,b,1998,0.00032709135561988397,10.45645645645645,-677.0203057634803
sifa_random_raw,SIFA,1,S0,0,12,c,1998,0.00031356431506581676,10.02402402402403,-729.0203057634803
sifa_random_raw,SIFA,1,S0,0,13,d,1998,0.0005705780855931008,18.240240240240247,-562.0203057634805
sifa_random_raw,SIFA,1,S0,0,14,e,1998,0.0006647663679695713,21.251251251251254,-702.0203057634803
sifa_random_raw,SIFA,1,S0,0,15,f,1998,0.0007845057269481696,25.079079079079087,-687.0203057634803
sifa_random_raw,SIFA,1,S5,5,0,0,1489,0.0008573900567447603,20.42646071188717,-491.0366542952063
sifa_random_raw,SIFA,1,S5,5,1,1,1489,0.0004667934226413444,11.120886501007389,-523.0366542952063
sifa_random_raw,SIFA,1,S5,5,2,2,1489,0.0003892153382697652,9.272666218938886,-449.03665429520635
sifa_random_raw,SIFA,1,S5,5,3,3,1489,0.0005173093845577214,12.324378777703155,-462.0366542952063
sifa_random_raw,SIFA,1,S5,5,4,4,1489,0.0006769759070434136,16.128274009402286,-527.0366542952063
sifa_random_raw,SIFA,1,S5,5,5,5,1489,0.0012380639126146021,29.49563465413028,-530.0366542952064
sifa_random_raw,SIFA,1,S5,5,6,6,1489,0.0009340660703678328,22.25319006044325,-368.03665429520623
sifa_random_raw,SIFA,1,S5,5,7,7,1489,0.0009015915234215902,21.479516453995966,-552.0366542952063
sifa_random_raw,SIFA,1,S5,5,8,8,1489,0.00023856952326914042,5.683680322364001,-538.0366542952063
sifa_random_raw,SIFA,1,S5,5,9,9,1489,0.000736512576444858,17.5466756212223,-561.0366542952064
sifa_random_raw,SIFA,1,S5,5,10,a,1489,0.000288183414437011,6.86568166554735,-538.0366542952063
sifa_random_raw,SIFA,1,S5,5,11,b,1489,0.0004604789274017975,10.970449966420423,-512.0366542952063
sifa_random_raw,SIFA,1,S5,5,12,c,1489,0.0005389590825218833,12.840161182001347,-469.0366542952063
sifa_random_raw,SIFA,1,S5,5,13,d,1489,0.0005064845355756407,12.066487575554063,-481.0366542952063
sifa_random_raw,SIFA,1,S5,5,14,e,1489,0.000481226554617452,11.464741437206177,-563.0366542952064
sifa_random_raw,SIFA,1,S5,5,15,f,1489,0.0004505561491682231,10.734049697783746,-532.0366542952064
sifa_random_threshold,SIFA,0,S0,0,0,0,91,0.013457010022944088,19.59340659340659,-32.92635026250086
sifa_random_threshold,SIFA,0,S0,0,1,1,91,0.011041842772612005,16.07692307692308,-44.92635026250086
sifa_random_threshold,SIFA,0,S0,0,2,2,91,0.008626675522279918,12.56043956043956,-24.926350262500858
sifa_random_threshold,SIFA,0,S0,0,3,3,91,0.012007909672744838,17.483516483516485,-23.92635026250086
sifa_random_threshold,SIFA,0,S0,0,4,4,91,0.024566779374471683,35.769230769230774,12.073649737499146
sifa_random_threshold,SIFA,0,S0,0,5,5,91,0.01635521072334259,23.81318681318681,-28.92635026250086
sifa_random_threshold,SIFA,0,S0,0,6,6,91,0.008868192247313125,12.91208791208791,-21.92635026250086
sifa_random_threshold,SIFA,0,S0,0,7,7,91,0.015630660548242963,22.758241758241752,-31.92635026250086
sifa_random_threshold,SIFA,0,S0,0,8,8,91,0.007177575172080666,10.450549450549449,-15.926350262500861
sifa_random_threshold,SIFA,0,S0,0,9,9,91,0.006453024996981042,9.395604395604398,-34.92635026250086
sifa_random_threshold,SIFA,0,S0,0,10,a,91,0.00983425914744596,14.318681318681318,-42.92635026250086
sifa_random_threshold,SIFA,0,S0,0,11,b,91,0.01756279434850863,25.571428571428566,-44.926350262500854
sifa_random_threshold,SIFA,0,S0,0,12,c,91,0.015147627098176545,22.05494505494505,-43.92635026250086
sifa_random_threshold,SIFA,0,S0,0,13,d,91,0.006936058447047458,10.098901098901099,-29.926350262500858
sifa_random_threshold,SIFA,0,S0,0,14,e,91,0.009592742422412752,13.967032967032967,-51.92635026250086
sifa_random_threshold,SIFA,0,S0,0,15,f,91,0.030604697500301894,44.560439560439555,-32.92635026250086
sifa_random_threshold,SIFA,0,S5,5,0,0,92,0.0124054820415879,18.26086956521739,-26.266200265385482
sifa_random_threshold,SIFA,0,S5,5,1,1,92,0.01027882797731569,15.130434782608695,-30.26620026538548
sifa_random_threshold,SIFA,0,S5,5,2,2,92,0.015477315689981097,22.782608695652176,-29.266200265385486
sifa_random_threshold,SIFA,0,S5,5,3,3,92,0.013823251417769376,20.347826086956523,-51.266200265385486
sifa_random_threshold,SIFA,0,S5,5,4,4,92,0.007443289224952741,10.956521739130435,-37.26620026538548
sifa_random_threshold,SIFA,0,S5,5,5,5,92,0.008152173913043478,12.0,-29.266200265385482
sifa_random_threshold,SIFA,0,S5,5,6,6,92,0.012169187145557654,17.913043478260867,-53.266200265385486
sifa_random_threshold,SIFA,0,S5,5,7,7,92,0.013350661625708886,19.65217391304348,-29.26620026538548
sifa_random_threshold,SIFA,0,S5,5,8,8,92,0.017840264650283558,26.260869565217398,-32.26620026538548
sifa_random_threshold,SIFA,0,S5,5,9,9,92,0.006025519848771267,8.869565217391305,-40.26620026538548
sifa_random_threshold,SIFA,0,S5,5,10,a,92,0.012641776937618147,18.60869565217391,-39.26620026538548
sifa_random_threshold,SIFA,0,S5,5,11,b,92,0.040760869565217385,59.99999999999999,14.733799734614518
sifa_random_threshold,SIFA,0,S5,5,12,c,92,0.013114366729678638,19.304347826086953,-20.266200265385482
sifa_random_threshold,SIFA,0,S5,5,13,d,92,0.012641776937618148,18.608695652173914,-34.266200265385486
sifa_random_threshold,SIFA,0,S5,5,14,e,92,0.011460302457466919,16.869565217391305,-36.26620026538548
sifa_random_threshold,SIFA,0,S5,5,15,f,92,0.014532136105860113,21.391304347826086,-26.266200265385486
sifa_random_threshold,SIFA,1,S0,0,0,0,134,0.007448763644464246,15.970149253731343,-30.539900386539724
sifa_random_threshold,SIFA,1,S0,0,1,1,134,0.014131766540432168,30.29850746268657,-15.53990038653972
sifa_random_threshold,SIFA,1,S0,0,2,2,134,0.009119514368456226,19.55223880597015,-80.53990038653973
sifa_random_threshold,SIFA,1,S0,0,3,3,134,0.007782913789262642,16.686567164179106,-41.53990038653972
sifa_random_threshold,SIFA,1,S0,0,4,4,134,0.007225996881265315,15.492537313432836,-33.53990038653972
sifa_random_threshold,SIFA,1,S0,0,5,5,134,0.008005680552461574,17.164179104477615,-50.53990038653972
sifa_random_threshold,SIFA,1,S0,0,6,6,134,0.007894297170862107,16.925373134328357,-54.53990038653973
sifa_random_threshold,SIFA,1,S0,0,7,7,134,0.0074487636444642465,15.970149253731345,-41.53990038653973
sifa_random_threshold,SIFA,1,S0,0,8,8,134,0.007003230118066384,15.014925373134327,-70.53990038653973
sifa_random_threshold,SIFA,1,S0,0,9,9,134,0.011569948763644464,24.80597014925373,-69.53990038653973
sifa_random_threshold,SIFA,1,S0,0,10,a,134,0.011013031855647136,23.61194029850746,-38.53990038653973
sifa_random_threshold,SIFA,1,S0,0,11,b,134,0.007448763644464245,15.970149253731341,-49.53990038653972
sifa_random_threshold,SIFA,1,S0,0,12,c,134,0.011792715526843394,25.283582089552237,-57.53990038653971
sifa_random_threshold,SIFA,1,S0,0,13,d,134,0.016470817554020942,35.3134328358209,-2.5399003865397205
sifa_random_threshold,SIFA,1,S0,0,14,e,134,0.010233348184450878,21.940298507462682,-42.53990038653972
sifa_random_threshold,SIFA,1,S0,0,15,f,134,0.010901648474047673,23.37313432835821,-49.53990038653973
sifa_random_threshold,SIFA,1,S5,5,0,0,78,0.012121959237343854,15.128205128205131,-35.50830022500073
sifa_random_threshold,SIFA,1,S5,5,1,1,78,0.009820841551610782,12.256410256410255,-37.50830022500073
sifa_random_threshold,SIFA,1,S5,5,2,2,78,0.012779421433267584,15.948717948717945,-14.508300225000738
sifa_random_threshold,SIFA,1,S5,5,3,3,78,0.015738001314924387,19.641025641025635,-22.50830022500073
sifa_random_threshold,SIFA,1,S5,5,4,4,78,0.009163379355687049,11.435897435897436,-24.50830022500073
sifa_random_threshold,SIFA,1,S5,5,5,5,78,0.010807034845496385,13.487179487179489,-36.508300225000745
sifa_random_threshold,SIFA,1,S5,5,6,6,78,0.0196827744904668,24.564102564102566,-6.508300225000735
sifa_random_threshold,SIFA,1,S5,5,7,7,78,0.01738165680473373,21.692307692307693,-38.50830022500073
sifa_random_threshold,SIFA,1,S5,5,8,8,78,0.01343688362919132,16.769230769230766,-18.508300225000735
sifa_random_threshold,SIFA,1,S5,5,9,9,78,0.007848454963839579,9.794871794871794,-34.50830022500073
sifa_random_threshold,SIFA,1,S5,5,10,a,78,0.01606673241288626,20.05128205128205,-33.50830022500074
sifa_random_threshold,SIFA,1,S5,5,11,b,78,0.004561143984220907,5.6923076923076925,-31.508300225000735
sifa_random_threshold,SIFA,1,S5,5,12,c,78,0.02494247205785667,31.128205128205124,-20.508300225000735
sifa_random_threshold,SIFA,1,S5,5,13,d,78,0.00423241288625904,5.282051282051282,-28.50830022500074
sifa_random_threshold,SIFA,1,S5,5,14,e,78,0.016395463510848127,20.461538461538463,-20.508300225000735
sifa_random_threshold,SIFA,1,S5,5,15,f,78,0.014094345825115059,17.589743589743595,-20.508300225000742
sifa_random_budget,SIFA,0,S0,0,0,0,767,0.001164287450555764,14.288135593220337,-263.6649522125073
sifa_random_budget,SIFA,0,S0,0,1,1,767,0.0013784678958811058,16.916558018252932,-229.66495221250722
sifa_random_budget,SIFA,0,S0,0,2,2,767,0.0015008567217813008,18.418513689700124,-234.66495221250727
sifa_random_budget,SIFA,0,S0,0,3,3,767,0.001130290554472377,13.87092568448501,-217.6649522125072
sifa_random_budget,SIFA,0,S0,0,4,4,767,0.00240857384720775,29.558018252933508,-170.6649522125072
sifa_random_budget,SIFA,0,S0,0,5,5,767,0.0014532610672645585,17.83441981747066,-305.6649522125073
sifa_random_budget,SIFA,0,S0,0,6,6,767,0.0016402439957231905,20.129074315514995,-273.66495221250716
sifa_random_budget,SIFA,0,S0,0,7,7,767,0.0030375164247504203,37.27640156453716,-259.66495221250716
sifa_random_budget,SIFA,0,S0,0,8,8,767,0.001225481863505862,15.039113428943937,-232.66495221250727
sifa_random_budget,SIFA,0,S0,0,9,9,767,0.0013988660335311383,17.16688396349413,-259.6649522125073
sifa_random_budget,SIFA,0,S0,0,10,a,767,0.0017252362359316592,21.17209908735332,-302.66495221250716
sifa_random_budget,SIFA,0,S0,0,11,b,767,0.0019530154396903564,23.967405475880053,-274.6649522125072
sifa_random_budget,SIFA,0,S0,0,12,c,767,0.001633444616506513,20.045632333767927,-308.6649522125073
sifa_random_budget,SIFA,0,S0,0,13,d,767,0.0016028474100314642,19.67014341590613,-258.6649522125073
sifa_random_budget,SIFA,0,S0,0,14,e,767,0.0027485428080416255,33.730117340286824,-331.66495221250716
sifa_random_budget,SIFA,0,S0,0,15,f,767,0.0018408256826151776,22.590612777053458,-246.66495221250722
sifa_random_budget,SIFA,0,S5,5,0,0,600,0.0024111111111111104,23.14666666666666,-233.9100017307749
sifa_random_budget,SIFA,0,S5,5,1,1,600,0.0017666666666666664,16.959999999999997,-217.9100017307749
sifa_random_budget,SIFA,0,S5,5,2,2,600,0.0009944444444444443,9.546666666666665,-237.91000173077487
sifa_random_budget,SIFA,0,S5,5,3,3,600,0.000727777777777778,6.986666666666669,-207.91000173077487
sifa_random_budget,SIFA,0,S5,5,4,4,600,0.0012944444444444446,12.426666666666668,-209.91000173077487
sifa_random_budget,SIFA,0,S5,5,5,5,600,0.0016888888888888895,16.21333333333334,-195.91000173077487
sifa_random_budget,SIFA,0,S5,5,6,6,600,0.0030833333333333338,29.600000000000005,-226.91000173077487
sifa_random_budget,SIFA,0,S5,5,7,7,600,0.00075,7.2,-220.9100017307749
sifa_random_budget,SIFA,0,S5,5,8,8,600,0.0025777777777777774,24.746666666666663,-170.91000173077487
