trace_id,key_id,session_id,plaintext_class,plaintext_hex,ciphertext_hex,global_trigger_sample,sampling_rate_hz,number_of_samples,trace_sha256,global_alignment_shift_samples,affine_residual_intercept_samples,affine_residual_slope_samples_per_sample,affine_residual_slope_ppm,reference_correlation_before,reference_correlation_after
482,1,0,random,824589c3046de85f,1119955feeb4eebb,96,100000000.0,4288,b1e8676fe6e21904f47e4ebb3bc5f87955bc58a1cccda0c12055eda0e3fcc530,0,0.9836828264334014,-0.002582010903734811,-2582.010903734811,0.10861928054454088,0.24521291238880016
483,2,0,random,723dc5c2df656388,c7a1f7444260dcdf,96,100000000.0,4288,2873bc294aabb685b4a9e6939dd463e3c84f413b12bfe946571aacfcd9f6ba95,-2,2.953966472434902,-0.00288298307845434,-2882.9830784543396,0.12687954440090665,0.2881584761115044
484,1,2,random,aeee65f96424967e,14c99ec8c84102eb,96,100000000.0,4288,7c1bebcb2c757b8e4da8ea88873b10199ad752bb396e047833cff5987580c7c5,1,-0.651644236874197,0.0012669384101700058,1266.938410170006,0.10742306714915836,0.07926919684166929
485,1,3,random,08d27a977d232f4e,b4ddd6395dfd3606,96,100000000.0,4288,b76bde593ef83835dc17d6c1aafdc4853f4cb2f854f5b3060d60bf89c7cc080e,2,-0.3339826783982995,0.00028471721432756403,284.717214327564,0.1036343331795003,0.2554370222475499
486,1,1,random,e7cef6caae3b2504,b7c598d56cbad7e2,96,100000000.0,4288,6425d870c3087554ef466eaee716559dcc51d2ee30ddd447cd8d66ad9ce74505,0,3.968508572294066,-0.0011197060658086828,-1119.7060658086828,0.18000754496783858,0.1311757823784246
487,2,0,random,cc3f1d0f4a42773c,88f710faa5697558,96,100000000.0,4288,5346ec1bd7be113266ec59825877acefd42169bd5689552a3220267d99ffec87,-2,1.5193072414703856,-0.0026097992867295766,-2609.7992867295766,0.08648061742038993,0.23966498397049452
488,0,0,random,1bc206540d9e949a,0c77b85b4b62d2dc,96,100000000.0,4288,3d7975a6c7ba17084add77f45487a8aded9b4a2fb006af26b43a4f1dd9167034,0,1.583399528974938,-0.0026822787200730842,-2682.278720073084,0.11093943373260308,0.24268087823985535
489,3,0,random,401a84c7c30072e2,1be22390ca946428,96,100000000.0,4288,71101ccdc181e81afc224eb20b7e18893876bfe25c5f8d6f2fb3de702e90d2bb,-2,0.3221859182460828,0.0006391621860160414,639.1621860160415,0.10187203267740934,0.09187062643920635
490,2,3,random,900a667c30d156b7,d7008b8ef2be4209,96,100000000.0,4288,fa09ec802d4a9ab218aa71247b004bca7fe7b0d6af11ae2165e8285cb64bd6a2,6,-1.2253203441637959,0.00159635100308431,1596.35100308431,-0.014923543908474286,0.10842544393527909
491,3,2,random,8e4774c0152a6b41,16d1177209ba0154,96,100000000.0,4288,98d1eab6655cc1ec5c1e2ac5269bb462329896b231a65c140c368d3c94d15e3e,-4,2.8312724610790263,-0.0007098451681059508,-709.8451681059507,0.030762682636369,0.14303094238644548
492,0,1,walking_one,0000000040000000,4e741b475b2f38e5,96,100000000.0,4288,a33b8b25d060fae204b48c51e76db4078b3c8de7c8d39558d33551d9d28caba3,-2,-1.4921201924903458,0.0009579617995616521,957.9617995616521,0.10059515673871218,0.22853684590304757
493,2,1,walking_zero,ffffffffbfffffff,dcfa2af71840da44,96,100000000.0,4288,a8b1f92831af4533360dedfb570051045b5724ca5b54947449722d84b3a489fa,-2,-1.1104690615418111,0.0005132950746886741,513.295074688674,0.07153539584488189,0.2116983032418392
494,3,0,repeated_nibble,eeeeeeeeeeeeeeee,103834b94ecb0796,96,100000000.0,4288,b88de868286469682226600b3407b96ef1d78394bab351e29a7bffda2b62070c,-4,3.92833080726501,-0.0036072782914358336,-3607.2782914358336,0.03928384052483252,0.26954952101577506
495,1,0,counter,ed445dad2105ec9b,46c6d520ff67ff29,96,100000000.0,4288,1feeda59798c02fcbc37dc10c852b0775f6e5400786240bca848f9ae67a8c466,-3,2.8990598115870045,-0.0029392962805257065,-2939.2962805257066,0.09339522464210065,0.25268686822124664
496,1,1,random,89d1759b661e7a8a,98b51d806187e819,96,100000000.0,4288,7ffa26b57f86d3a1597e0c17f6024d5938fb4d5948d1fe5fb8f74f27f1eaf477,3,-0.5134779522827082,0.0008511488715489233,851.1488715489234,0.07056928970777653,0.20776418566334443
497,3,2,random,da68c6ed5fc091e1,4996ed15eac4b309,96,100000000.0,4288,37a56c1c7f81670331b377740ac18198521c5ea88e73353754fda3c4e7da3dda,1,-0.4850769998705829,0.0009956182972572225,995.6182972572225,0.14187383265276388,0.1697620053429601
498,1,3,random,09c8f2f09464e64b,3fd3e16afc0309ea,96,100000000.0,4288,34a879f275c811cc74336baef84a8871ab68df61c9a66de8307bc8f11140ec38,0,0.2816955650784852,-0.00119426476996133,-1194.2647699613299,0.10658239317926722,0.1914573823574711
499,0,3,random,1c0b098778523180,c0cb41adb01cb822,96,100000000.0,4288,2af79bddc6a6bcb08761c231a93e9cac75f0b16d5e447195e0b9a6569b21434e,1,1.43302519625373,-0.0009594557451026651,-959.4557451026651,0.15142962908016827,0.24209424933385218
500,3,0,random,841c67735434d576,b854f4a707833c74,96,100000000.0,4288,cf8025a40e2509bda6fb53ab8714354aed04ecaf429186e1b41cb7277dcff029,3,1.7392396688806229,-0.0027918526692138463,-2791.852669213846,0.13719374277143873,0.24813781293826692
501,3,3,random,a09d3141e2dd9883,73b0cf188aae2013,96,100000000.0,4288,dcf7e5ab993cdc1fd8d7fecb73b9bd1fc1ca1e0ad8bb2c20ad92cf04708cf6f9,1,-0.2941792268585363,3.2646781440691865e-07,0.32646781440691863,0.13774047427872393,0.14620645462069923
502,3,2,random,06e283c5c650e53e,c6b0a10775ad751f,96,100000000.0,4288,f67a3b5673becf46a7b896b261c3b92f3d5070e3adf4a802770e538fed6e3d18,0,0.3007042372487121,1.999214589113627e-05,19.99214589113627,0.14483767361199834,0.2125232672682606
503,0,0,random,a3363b76d53176e5,d6dcb0ef24e29979,96,100000000.0,4288,117b6d3b4b4a0525d3dbfdef33c5f93f839177e23c3f3edf2cd5b778c593818b,1,0.5741236938572724,-0.0017027558891513771,-1702.755889151377,0.14179371548096403,0.25200797213307874
504,2,3,random,8289e0c79c8e2434,032ee7595b2a7e5f,96,100000000.0,4288,fd9e5458e6087f2be6e026743f719777d344b852f53b9b3ab5eba7d5c764cdab,4,-0.6433700694809483,0.00012999802928405604,129.99802928405603,0.009166811278876008,0.2166978768107926
505,3,1,random,925661897c9c70a5,face504ba55c9e80,96,100000000.0,4288,8bfd413c2b50ef50473fd0af63bfc5b3f9f885049f59f01d8cb99f6455289647,0,0.03681943845916001,0.0005514775131510294,551.4775131510294,0.12862759002684246,0.2129721058488205
506,1,3,random,e2c7db17a10f9291,cc4be4532624aa90,96,100000000.0,4288,6e1400a91298b3aba10f7b88f6119e648e1b58892d24f137aca532e02a2c27be,-1,0.9288202490793459,-0.00030905317704503136,-309.05317704503136,0.129793227187383,0.22209719931429953
507,2,1,random,2feeca27fb694be8,2520229df15cae9b,96,100000000.0,4288,5e28b8f449477224382055dee3b4518136e8b70b4c6c4c01f6b9e31f6e3a9f95,1,-2.321775921877385,0.0012243421409259977,1224.3421409259977,0.1739693385502815,0.25062547985508643
508,0,2,walking_one,0000000080000000,4322e597f7bb35db,96,100000000.0,4288,414bb2d9c828d76e5b643c435b34edd9494bd3f109579921c29f15dc1dc2066a,-5,1.0163075964286645,-0.00019151677494182398,-191.51677494182397,0.030835521037378494,0.17173756098037482
509,3,1,walking_zero,ffffffff7fffffff,1c4d5dc02e519590,96,100000000.0,4288,6b46d0aa8f3df18f1808fb24c6290a3d8e0b9969f9a4a6f230247c1f5153759c,0,-0.7584423010806496,0.0004604251793488638,460.4251793488638,0.16401879518152462,0.22251215674162114
510,0,2,repeated_nibble,ffffffffffffffff,11152b6ca98393d1,96,100000000.0,4288,904f30c03c90c45919c7ba7374b4013211e95cccc4da5be063251f307fdebd8f,0,0.9516547185437818,-0.0005687693165563735,-568.7693165563735,0.15615516182019223,0.18908235826114345
511,2,1,counter,d0bbf94515adadeb,d5aa7601fb4d167c,96,100000000.0,4288,2e482f71b466eb5154b3b79181f0900f650747df61f5d26af913af6dab009b98,2,-2.204475665726711,0.0011556722384970114,1155.6722384970114,0.1306157102495927,0.2139459836833223
512,0,3,random,4e024fcade26383d,de16badd0f608216,96,100000000.0,4288,d34e77757029066411c38bbab315daf0c3682f1ed2d4f82c99a24e4ef4e1787b,2,0.7683320100381238,-0.0007651801507811021,-765.180150781102,0.08746753397222615,0.17336247050925416
513,2,1,random,874f036da3c71d4a,53274c8ee7dcf171,96,100000000.0,4288,ea22ab1c4b468e6f00db0fe1aba98dc56e005a8b7bdca95a8c45311de93a7c6e,0,4.473217522639572,-0.0008807726114646326,-880.7726114646325,0.14888924080475793,0.0682518639531663
514,3,3,random,59912c8905653550,a64f3b76bab2a188,96,100000000.0,4288,822dc404760bc2f0871af5c76051ed1dbe0fd323e67553237db6d32f891909ab,0,1.067496554847771,-0.0005818831128364952,-581.8831128364952,0.19748369638746394,0.2541260564924262
515,2,2,random,dc29bdcf69c25e9f,51648b884d9eee3b,96,100000000.0,4288,57ffc62d7a625616fabefa2b4c424ef485fd815fd3b4c09c82e6b037342e99da,-1,0.1579937874496657,0.00026464542607367464,264.6454260736746,0.13840954787184406,0.1952371190068064
516,3,0,random,8e3da0823eba8b7e,2a0fa2c397a58f96,96,100000000.0,4288,05391dd59287e49a57ad2f6e719ab8524179b54b15ef3d420f443aec683d8c73,-1,-1.2885689284618564,-0.0003544399555247442,-354.4399555247442,0.11716000994111614,0.12973574248572314
517,0,2,random,c49e382a2ecdef19,6223b6bd3c5cffa0,96,100000000.0,4288,31a323fc8949594de2691ca2ddf3845d84f973ec47e487c4462c22946169a4cf,-1,-2.65513503309737,0.001876258579261294,1876.258579261294,0.10326716021339795,0.11405376236659921
518,1,2,random,43f3d14b8901ca11,df8d35ab309c7253,96,100000000.0,4288,bebf624084c600b768ffcba56d2ff7a2d4b729194ea3697fe71c54440d275035,-2,0.3948911087702619,-0.00021195621063775587,-211.95621063775587,0.11756030387424152,0.2281605457968367
519,2,2,random,45d99bbb86c5eef4,1764227b945249bb,96,100000000.0,4288,a7648e91a879bc531a2785f2d3b1997e41f28fe5591998870a6f9dfcb9333168,1,-6.871447988242331,0.003505353399707086,3505.3533997070863,0.13776301165710805,0.072863527770701
520,3,3,random,52cbb6ecdc1e3e9f,4c0e4774fc21c4f4,96,100000000.0,4288,a168a70d54ab3f1561a73aa3e1aece6caa08acbcb04460758310264178c44fa8,2,0.096431977707001,-0.00030410015539915103,-304.10015539915105,0.16401799833904848,0.2698248113851348
521,0,0,random,fa8134149a469f8d,bc6296f6c3045070,96,100000000.0,4288,4e324318a33aaeac905ad6be1ec135442cc72d8f8092edf5a07e52660cd366fe,-2,1.490862961312066,-0.002725458071658572,-2725.458071658572,0.11886292299175,0.314833327460317
522,3,0,random,0be45e8ada39b587,a539d5754bc1ca61,96,100000000.0,4288,92f2a9954d2b529d02db0a991d7bf9d182aacbf44b555f6ab74a7c603eb569b4,-9,0.8592042944574999,-0.00039955568976922655,-399.55568976922655,0.08726460271794687,0.08869733570292503
523,0,2,random,72ec8dc4c0ae11fa,00af9934d4cf170b,96,100000000.0,4288,255a85ece69f4c3d9e9623ee7b5e04b45d1a8a1cf0d1123b46f786c1f28924a3,-3,-0.4534568062359355,-9.182700692757039e-05,-91.8270069275704,0.052628434014941106,0.21941581357248677
524,2,3,walking_one,0000000100000000,e1f18dd77fbd97a0,96,100000000.0,4288,fc5616fca83e6bbf847c5c6839271d23cb43b61294b02f80834a647f77662cc1,4,-0.036473332479395035,-5.8469154263657155e-06,-5.846915426365715,0.04664140793438862,0.2276496902922851
525,0,2,walking_zero,fffffffeffffffff,d0626f5d7e4991b0,96,100000000.0,4288,d86eeda4b32e9392529be0f017a79a1d835f0f4cf850a48553bdf76ea9bbdaa6,1,0.2288027575688402,-0.0006008726937863941,-600.8726937863942,0.12734882216284074,0.09504151339223625
526,1,3,repeated_nibble,0000000000000000,7ec99b4d2d6e6447,96,100000000.0,4288,402b5db01045c3ac4f8dc01e1f79de4f37867dcbc1554bc6f8d8e80e24858012,1,-0.22898508486791902,0.0002807974744959507,280.7974744959507,0.16081296959165015,0.255891117336327
527,0,0,counter,b43394dd0a556f3b,f1b254725a7cbd32,96,100000000.0,4288,984c1353b931ea72cc488e44adaeaf96b9b3bafa9d4dae7d24dd256945648b8c,0,0.9104530366727103,-0.002644596981279874,-2644.596981279874,0.16821983174739014,0.2751321924734633
528,1,1,random,a3661c122ee2d943,e895070a19f3ef7b,96,100000000.0,4288,3c4a70da3f2c8883c2617aa952862a49ae12eef6c1d84f09a09dc95e22783848,0,-0.25516407937620855,0.0004161534030050537,416.1534030050537,0.1796241216987081,0.25190164958692457
529,2,2,random,4b1bda052198e038,d73cb63d6f5c6604,96,100000000.0,4288,97704c174261075e1f1d30114c87f9ee9302f153acebdffeea7ea32c6b0ce6b6,2,6.131547608042544,-0.002421008209256403,-2421.008209256403,0.11667903547381005,0.06720276017447054
530,0,2,random,a843bc9bd89f4608,770f2f28856ddc1c,96,100000000.0,4288,5360bb7b5ed8c9b024a5667d3b86b02aed02947c889668ff1e7a9d73825f1eeb,0,1.9566976841984893,-0.0013590086349271739,-1359.008634927174,0.09602856309328411,0.1876234019329348
531,2,0,random,cb8a48482f0f95fd,189f00a4b33b045b,96,100000000.0,4288,0b2888dfc330602d49f03c2a92d5d76e10dc4d30b07544e0ab19568ecac1e098,-8,8.0,-0.00280200309713037,-2802.00309713037,0.06953475398740008,0.20924456569979252
532,1,3,random,5a79e37487feff76,2fc92943767cff46,96,100000000.0,4288,26a3c30364417a269604b80e59b4f74a108eaf0cda2c9c09583d79c110133d37,0,1.0370926118409554,-0.00024910830369047647,-249.10830369047648,0.1348364887888041,0.20236308736082037
533,3,0,random,5f0c25db69954ef8,5001f52ca57916f5,96,100000000.0,4288,7eafe024e6e397046af5d32045f1427f1c7296f8ae9d2dfb907c012f484b739b,-1,1.6502914738027366,-0.002350599644617067,-2350.599644617067,0.12913467343884652,0.2555347663684543
534,0,2,random,4f6a6d055b7b758a,52dfd5b78a7440d1,96,100000000.0,4288,c411d2d8ce3c21227e63dd4718bbc0956295500eb5a551d036db056adbefd0e7,-2,-0.052291233845646296,-5.148997127195533e-05,-51.489971271955326,0.12024715626381934,0.20107575064255948
535,0,3,random,19aa39e66d6db7e3,9f6e1fc34e45f253,96,100000000.0,4288,5be5942f58c6ddf3d47ea7bbbc8137a9c2e954d93ef1a5b1c09f5f97b64e2f7a,0,-0.48941838703684637,0.0005214377000506094,521.4377000506095,0.12665332760705808,0.13812272853910942
536,0,3,random,8dfc44670a8b79a5,95026069421c4d81,96,100000000.0,4288,25acada86cfbaff340c07840698cbcc71f5be68464d0b8630f40ade920290ca9,-1,-4.974733247697787,0.002663669279504666,2663.669279504666,0.13066287093840312,0.10489055339187536
537,0,1,random,29814598df2089ef,e1707e6e543df399,96,100000000.0,4288,ec6bf9d3c7835d687a35a7e00acf873f2497927b83ad5b761f51a558a39e900a,2,-0.24986569775007772,-7.304329774860665e-05,-73.04329774860665,0.1185008790310886,0.2513015908617675
538,2,2,random,ae0d3b4a91435ccd,9d447cb43bc0c44b,96,100000000.0,4288,edeaa4c43c940d817dde9c6707f8e6cbce6319c82848507be2e44c2fea978df8,-1,1.1949231673215592,-0.0002102576696132804,-210.2576696132804,0.1349991670100421,0.21094661837560497
539,2,0,random,2571a7c7ebfcb53c,2d8486219b5d6b27,96,100000000.0,4288,8828529afde4d43abf7c7f5e559e8cf07883a9b00795760385853fdeb2c760d1,-1,0.8259043222917193,-0.0016591927835991154,-1659.1927835991153,0.12277882957239693,0.16490287266801976
540,2,2,walking_one,0000000200000000,33c07e3f99f51f78,96,100000000.0,4288,5f3fec46be62e7b5de1a8e0f0d876558b8539c20ebe433d142aa6549d36612c8,-2,1.1884580894914312,-0.0007195861802643514,-719.5861802643515,0.14349483077407488,0.24411527496205512
541,2,1,walking_zero,fffffffdffffffff,5ff06bb443b717db,96,100000000.0,4288,ee97bc766c6e936add25b8210ece7dc3f40e3105e5e8d66e93fe5481b7e9739d,-2,-1.1639269130283916,0.0008796331810753734,879.6331810753735,0.09523333283815202,0.215620177981008
542,2,3,repeated_nibble,1111111111111111,b277b404382873f7,96,100000000.0,4288,aa1309a7b57371100d48590f6d587c81a28131b848dfcf88947e259a7f068014,1,0.37186942466124634,-7.351081101181376e-05,-73.51081101181376,0.10782980109955694,0.2066837198579421
543,0,2,counter,97ab3074fefd308b,a7464ae5fe7902ba,96,100000000.0,4288,81d18846ccbadb100edb5f10a495b5c82328fd33723f4f329546b1836e4b9aea,2,-0.5432157333379329,-9.891646172795807e-05,-98.91646172795808,0.09327190064063309,0.1662618542830757
544,3,1,random,3257ff918a4a6218,3d007b5eb662e84d,96,100000000.0,4288,24d2ba7c8fa4e3d57c17dcbb0488d37f33452879e2f1ab36d8e5a22050d25605,-1,-0.9257623351736887,0.00031315238025178495,313.15238025178496,0.11217946567786911,0.17451000866918134
545,0,1,random,b70820483e7dc2bc,f62a8017d7af7ff3,96,100000000.0,4288,1c494410751b3c1349613ade647dde479e4a14c361f02451142cd87a9d505e3b,0,-0.29402571923847826,0.0007087059894227823,708.7059894227823,0.16997118353393,0.23259042136022615
546,0,3,random,de2dca60c95903e5,170744763ad632a9,96,100000000.0,4288,e6d30005aea6d8041cc293e8a1bea14930c1c5c7ac6d19914e92e08aba08d5ad,0,0.9887530030369693,-0.0006451398598554366,-645.1398598554366,0.1959299595834601,0.2803333533646128
547,1,2,random,49d83f264468fdf1,17e59c5b782b840f,96,100000000.0,4288,fdd50c7ad7f3dd7ec74872a15239e5d9af820eadd0bd7b5c04552f9d4deda066,0,0.006028659952897944,0.00032038030832586976,320.38030832586975,0.14179128244352976,0.14611222432791493
548,0,0,random,923e8306713a0d18,b136b00ffb91723b,96,100000000.0,4288,4175327f11412eca179cbe14761c60f7b836ce9ba62aac45ecbc0048d28d216c,-12,0.8730918335821364,-0.0009146826091001476,-914.6826091001476,-0.0032497241110972484,0.08844750960774873
549,0,0,random,81bdf04891151376,ca39d5dc00741b33,96,100000000.0,4288,77c1087e1e8fe236601f0e1655c981f0bf1cd6d1595b90f67de4c9ae672d504a,-2,1.4155334540759599,-0.002339791738904008,-2339.791738904008,0.11300317401676246,0.24501870640838652
550,1,3,random,8879bf09035dad51,cf73d1af558cbb79,96,100000000.0,4288,9a7134f680fdd6d06e595dd40a20f1f54db9700fa5f55c6ea4841a6ac94224a6,3,1.462332986661899,-0.0007886668820681426,-788.6668820681426,0.07082708038675467,0.23692520796897149
551,2,0,random,98d4b3f3409859e8,e1eee0024a143a76,96,100000000.0,4288,c6b2e2ee587d12f8c399ec6a5e88c60d43942e6f71e931952269fe75d4a73431,3,1.9220974193878269,-0.0028029287444688816,-2802.9287444688816,0.09560496136461569,0.2289679182749743
552,0,1,random,cc320f195968b08a,6c156fcccfe0423c,96,100000000.0,4288,3d5be27cbc9079471f8e7d04581cc850f3b02a849514fa69745edd173e080d18,0,-1.569930964480432,0.0007562444617613465,756.2444617613465,0.14679871855467533,0.21648521547416635
553,3,0,random,830311deb2571ffd,9b475d4d8f6c9912,96,100000000.0,4288,d2280edeb5f4054d7cf2a0c727b45d0a9b407bef4e6c332dcc74682d7f0e8a3c,-9,3.289962485671135,-0.0012274786619955503,-1227.4786619955503,0.0850689466306554,0.09012102783086778
554,2,3,random,ffff2821c0cf3d15,60ae74fbf05e8d5a,96,100000000.0,4288,6aaf3e9253e5fbcfb8cc199929d1328e7a42c7a6a4e873fd92b78e29aca50c71,0,1.7956657679006593,-0.0006547317480711775,-654.7317480711774,0.17975103221137936,0.2852661548589539
555,1,1,random,69479dbc518efed4,c79bcebd68182ff1,96,100000000.0,4288,d3148a88d73f8ba18b639ff1d1d9a4364d6a1b9c0826c5c589a741f27b46308d,-1,-2.163781330791467,0.0013548291472725604,1354.8291472725602,0.16345471594033859,0.24986291965006968
556,2,2,walking_one,0000000400000000,652b65dc974f90d4,96,100000000.0,4288,ec8eda5901353a28f14e2603533ce3db2ba755a9480220f9bff6306e8d9063bd,-2,1.450054082590124,-0.0005771092438832339,-577.109243883234,0.08299117248170407,0.18201211671520778
557,0,2,walking_zero,fffffffbffffffff,41a4c089f9259f8f,96,100000000.0,4288,e1c2c6b331ae571e28c33e9171c22d2d84690602124102d2f29a80a5431a336c,-2,0.08205377173367587,5.26792844856562e-05,52.6792844856562,0.0890552017527473,0.19523328018536554
558,2,0,repeated_nibble,2222222222222222,0da71028e2cafae8,96,100000000.0,4288,a3f4b2f680dd6185aea74c78be9ba8095252124ab54530639a15d422437ab32e,-2,-0.20597320779021683,-0.0015359518318297108,-1535.9518318297107,0.11917920928987223,0.14758375225872983
559,0,1,counter,7b22cc0cf3a4f1db,4828e2a2d10cacb4,96,100000000.0,4288,915f243500d294a1715dee4e011ec5d9ec849342789d7f50149b2b82f94f689f,0,1.1555086744552845,-0.00010705601892427773,-107.05601892427772,0.15520444385987883,0.19311663492453446
560,1,3,random,a6877a16dc18409a,fc6313c2323f0e9b,96,100000000.0,4288,23cfce0b0d9f3342cef5eaa77d419a7fda69af60374625427e4fe19f12546225,1,1.742353063205492,-0.0009716113238311618,-971.6113238311618,0.12931627988107672,0.2124027030562064
561,3,2,random,51c4eda918065af6,fed34ab572802333,96,100000000.0,4288,55df0be987789ea0adc713c588e94da87ce62d8152c658721d2df4931dc28c51,0,-0.02769718183789177,-0.00032188523516968776,-321.88523516968775,0.14441729941489714,0.19631387375586865
562,3,1,random,61436fee0d1a9166,7c578e356aea1c15,96,100000000.0,4288,3d26b1f06e26f5c71a92255d2bff4330ee22e6ef963f2cbab36fdda8388dd7ab,1,-2.0767131369345333,0.0016703101669022671,1670.3101669022672,0.15638689597001282,0.27397743895690724
563,2,1,random,a4b3ae11b21561e1,e3667df13fbc4791,96,100000000.0,4288,d2020e05fddc6453b48598cd253d0396fc49ae5333523d3814fdba6609c8b2a2,0,-1.6196557910027425,0.0010682507372871634,1068.2507372871635,0.1388703102592056,0.21887158504424462
564,3,3,random,03caa5e289044566,3626633366398e45,96,100000000.0,4288,cfd524c5399a4be1c2d1acddc80f52e5103260a636e4a536887cee3342b2a382,2,1.179216203391811,-0.0007976212748821063,-797.6212748821064,0.13145981375287,0.2583957241138895
565,0,3,random,0c3fe15b13c8fc2c,fad5a2f915c9dc8a,96,100000000.0,4288,1034d79fe1051f94f1ac63e3eec24e1b6f10a414d6691818dcc764a8b907f768,2,0.007061236033183131,5.919576624750164e-06,5.919576624750164,0.11245925619230684,0.22771375677940534
566,3,2,random,0607b15ba18dd3f1,53d77b5cbbacd0ed,96,100000000.0,4288,fd30bf062f222923842bf1e71bfc3fe2b2b5cd1a4905d8846107893522b4a4bc,-1,0.38409796546466585,-0.00020221637259593822,-202.21637259593822,0.12476812026126546,0.21072878267876322
567,2,0,random,51081b707562efcf,504918a21d7aa393,96,100000000.0,4288,b3c91f282244288e9849bb505d6e765b83c7dd8efde56a9818808bb0db9e4bbe,-2,1.7285617764540222,-0.0025500472119431698,-2550.0472119431697,0.11775041457761107,0.2657263586729888
568,0,3,random,dadae1a1f0d03bdd,f02c0cb0fd17de4d,96,100000000.0,4288,ecc7815d5432ae18b7860190c117e3db696d7ada09f74418d811be8366c8daf8,0,0.0,0.0,0.0,0.15218898429974448,0.1927913387212066
569,2,1,random,734c3c82cc4762a3,a72608b0f06ed06d,96,100000000.0,4288,aac0a5655b1df054a60f6312a4ba0a8d992e419054d579d7fd523cbf5592a500,1,1.3235977334279811,-0.001146502529917155,-1146.502529917155,0.17027387119751136,0.11428519534468363
570,0,0,random,de92fbe1d57fef2f,6fbc1704e22c6f7f,96,100000000.0,4288,0d6676d7be3a023e5159e693ecfd4cbb102637147a736acdb610496b3d9fa962,-2,3.884859499894654,-0.003229550987951828,-3229.5509879518277,0.13503546555086138,0.28944485438226836
571,2,1,random,1142ad5496ec2974,35d41aae3400d2ab,96,100000000.0,4288,a964de2b6b697c9fc8feaf7010d514d868f175946ec08ce61a3e3c668243a455,-2,0.2128258944488544,0.00017382720291531052,173.82720291531052,0.09887975869258232,0.15607125671272223
572,1,2,walking_one,0000000800000000,45359e33946e7a4d,96,100000000.0,4288,f110d66065fe3b6332260ed9d8138023e644a24a8f97e6e6a0dc524afba83eb2,-2,-1.7770227606003253,0.0014291746032798743,1429.1746032798742,0.0764583955771903,0.1362443570875916
573,2,3,walking_zero,fffffff7ffffffff,f08740fa364dcaf2,96,100000000.0,4288,22b5a341fa3850d58dd79c6603d42dc500790b29d8a15ef92d411132bab1b34a,3,-0.2636644350294883,-0.00031378847067566116,-313.7884706756612,0.08337886434680487,0.21434882040663536
574,2,2,repeated_nibble,3333333333333333,f8616ff47e4ed2bc,96,100000000.0,4288,22d199ac82605410bbc50c35686ee5eba6dc43767a9135e24b1609310903a434,-3,1.4770607306406243,-0.0004724714808655108,-472.4714808655108,0.11379150911079798,0.22647597866086686
575,0,3,counter,5e9a67a4e84cb32b,d79d05fd1c12e311,96,100000000.0,4288,f3aa3a05eba73a3ddf722988525d0e127bc5be4be80fd3dc9d0ca5bee4640927,4,-0.9745091122312073,0.0013635418973676704,1363.5418973676703,0.0298378874269706,0.13574277800851342
576,0,1,random,60ac209a839d8ca5,d6f62419c5d39e33,96,100000000.0,4288,6c400197be3af7e02540e5121f91adc46eead63244a4fa56d35e6d2a5bb39ed0,-3,-0.8217539262708501,0.00013696804300996387,136.96804300996388,0.07057621165252025,0.25672444434366587
577,2,1,random,7da2f3eb259efa10,c0c1ba18cac7e055,96,100000000.0,4288,e6b372cd88ef96c96b2a0110e9c14c3ec2b56f8fb383d03bf9f22c9d9cfdf6cd,1,3.2184107602837666,-0.0012342367631260598,-1234.23676312606,0.11386990176874406,0.07943355746754234
578,0,0,random,fbfed8136c98e482,bdbc20bb38387fc4,96,100000000.0,4288,b83f4fe7ba0e69bda59e6d66c31e6c4fa1f8e79e48ac10401910c3bb10ccd82a,-3,3.678773382894814,-0.0035796512172354945,-3579.6512172354946,0.09080091643709394,0.29470373078747375
579,0,2,random,1b4c6ef63ad24176,ce9d9afa8e8f0d71,96,100000000.0,4288,ed9d0a46f8d627c891329a68420c8d83fcc15ecb609b4c3b5923554ec2430c16,0,-0.4878015625803111,-7.605861351184125e-05,-76.05861351184124,0.12403899573064832,0.1938862376635403
580,0,0,random,c2d7b5d69c88a805,1862869625b404c3,96,100000000.0,4288,f5e9208d1b9c6793e84c23a48bff13c93d02bbb8ba257eafc39cff255554d809,1,1.1967949318025974,-0.002505751709516293,-2505.751709516293,0.11100116150383356,0.22735799622428676
581,3,1,random,7078be1504a4bcf9,275f0dde07cc3faf,96,100000000.0,4288,2ca0a9dd6c18380c32bd8ebf57c061d65e4fc18c553e33b938970a374bcf2390,0,-1.0525538662568443,0.001214726338671981,1214.726338671981,0.09093175432464978,0.1781678260964192
582,0,0,random,013db7e26ca9db0e,97cb3ad94349c3e0,96,100000000.0,4288,2e93a409d0f817a1cb88bf4ba489dd528da39e3894bca2bd52d58cf57ab5cc97,2,1.2880735568811303,-0.0021056644872677254,-2105.6644872677252,0.12459734726513433,0.2669559318640579
583,0,2,random,fcac21b79078de7a,911a192cf2b106f5,96,100000000.0,4288,cb390639204324ce1afbdaad4749e3276479ce7ab9bfaffc14f0839ce5833c42,-2,0.35937150996552625,-0.00047116079896012265,-471.16079896012263,0.10658242410524606,0.2330391735450904
