pipeline,key_id,K32_0_guess,K32_5_guess,joint_guess_hex,joint_sei
random_budget_aware,0,9,2,92,0.003700872823166863
random_budget_aware,0,9,3,93,0.003396041242615118
random_budget_aware,0,9,4,94,0.0035315219450825597
random_budget_aware,0,9,5,95,0.003700872823166863
random_budget_aware,0,9,6,96,0.006512097399366291
random_budget_aware,0,9,7,97,0.004141185106186051
random_budget_aware,0,9,8,98,0.006139525467580824
random_budget_aware,0,9,9,99,0.004886328969756982
random_budget_aware,0,9,10,9a,0.004649237740438959
random_budget_aware,0,9,11,9b,0.003836353525634305
random_budget_aware,0,9,12,9c,0.005800823711412218
random_budget_aware,0,9,13,9d,0.005292771077159309
random_budget_aware,0,9,14,9e,0.0031928201889139542
random_budget_aware,0,9,15,9f,0.005631472833327916
random_budget_aware,0,10,0,a0,0.004923100158753547
random_budget_aware,0,10,1,a1,0.0050585808612209895
random_budget_aware,0,10,2,a2,0.004144086119565755
random_budget_aware,0,10,3,a3,0.0038392545390140095
random_budget_aware,0,10,4,a4,0.003974735241481451
random_budget_aware,0,10,5,a5,0.004144086119565755
random_budget_aware,0,10,6,a6,0.006955310695765183
random_budget_aware,0,10,7,a7,0.004584398402584943
random_budget_aware,0,10,8,a8,0.006582738763979716
random_budget_aware,0,10,9,a9,0.005329542266155874
random_budget_aware,0,10,10,aa,0.00509245103683785
random_budget_aware,0,10,11,ab,0.004279566822033197
random_budget_aware,0,10,12,ac,0.00624403700781111
random_budget_aware,0,10,13,ad,0.005735984373558201
random_budget_aware,0,10,14,ae,0.003636033485312846
random_budget_aware,0,10,15,af,0.006074686129726807
random_budget_aware,0,11,0,b0,0.004184411331422061
random_budget_aware,0,11,1,b1,0.004319892033889503
random_budget_aware,0,11,2,b2,0.0034053972922342673
random_budget_aware,0,11,3,b3,0.0031005657116825224
random_budget_aware,0,11,4,b4,0.003236046414149964
random_budget_aware,0,11,5,b5,0.0034053972922342673
random_budget_aware,0,11,6,b6,0.006216621868433695
random_budget_aware,0,11,7,b7,0.0038457095752534552
random_budget_aware,0,11,8,b8,0.005844049936648228
random_budget_aware,0,11,9,b9,0.004590853438824387
random_budget_aware,0,11,10,ba,0.0043537622095063625
random_budget_aware,0,11,11,bb,0.0035408779947017095
random_budget_aware,0,11,12,bc,0.005505348180479623
random_budget_aware,0,11,13,bd,0.004997295546226714
random_budget_aware,0,11,14,be,0.0028973446579813587
random_budget_aware,0,11,15,bf,0.005335997302395319
random_budget_aware,0,12,0,c0,0.004332149096888358
random_budget_aware,0,12,1,c1,0.0044676297993558
random_budget_aware,0,12,2,c2,0.003553135057700565
random_budget_aware,0,12,3,c3,0.00324830347714882
random_budget_aware,0,12,4,c4,0.003383784179616262
random_budget_aware,0,12,5,c5,0.003553135057700565
random_budget_aware,0,12,6,c6,0.006364359633899993
random_budget_aware,0,12,7,c7,0.003993447340719753
random_budget_aware,0,12,8,c8,0.005991787702114526
random_budget_aware,0,12,9,c9,0.0047385912042906845
random_budget_aware,0,12,10,ca,0.004501499974972661
random_budget_aware,0,12,11,cb,0.0036886157601680072
random_budget_aware,0,12,12,cc,0.005653085945945921
random_budget_aware,0,12,13,cd,0.005145033311693012
random_budget_aware,0,12,14,ce,0.0030450824234476565
random_budget_aware,0,12,15,cf,0.005483735067861617
random_budget_aware,0,13,0,d0,0.004923100158753548
random_budget_aware,0,13,1,d1,0.00505858086122099
random_budget_aware,0,13,2,d2,0.004144086119565755
random_budget_aware,0,13,3,d3,0.00383925453901401
random_budget_aware,0,13,4,d4,0.003974735241481451
random_budget_aware,0,13,5,d5,0.004144086119565755
random_budget_aware,0,13,6,d6,0.006955310695765183
random_budget_aware,0,13,7,d7,0.004584398402584943
random_budget_aware,0,13,8,d8,0.006582738763979716
random_budget_aware,0,13,9,d9,0.005329542266155875
random_budget_aware,0,13,10,da,0.00509245103683785
random_budget_aware,0,13,11,db,0.004279566822033197
random_budget_aware,0,13,12,dc,0.00624403700781111
random_budget_aware,0,13,13,dd,0.005735984373558201
random_budget_aware,0,13,14,de,0.0036360334853128462
random_budget_aware,0,13,15,df,0.006074686129726807
random_budget_aware,0,14,0,e0,0.005218575689686141
random_budget_aware,0,14,1,e1,0.005354056392153583
random_budget_aware,0,14,2,e2,0.004439561650498349
random_budget_aware,0,14,3,e3,0.004134730069946604
random_budget_aware,0,14,4,e4,0.004270210772414046
random_budget_aware,0,14,5,e5,0.004439561650498349
random_budget_aware,0,14,6,e6,0.007250786226697776
random_budget_aware,0,14,7,e7,0.0048798739335175366
random_budget_aware,0,14,8,e8,0.0068782142949123095
random_budget_aware,0,14,9,e9,0.005625017797088468
random_budget_aware,0,14,10,ea,0.005387926567770445
random_budget_aware,0,14,11,eb,0.004575042352965791
random_budget_aware,0,14,12,ec,0.006539512538743704
random_budget_aware,0,14,13,ed,0.006031459904490795
random_budget_aware,0,14,14,ee,0.0039315090162454405
random_budget_aware,0,14,15,ef,0.006370161660659401
random_budget_aware,0,15,0,f0,0.005095460885130894
random_budget_aware,0,15,1,f1,0.0052309415875983365
random_budget_aware,0,15,2,f2,0.004316446845943102
random_budget_aware,0,15,3,f3,0.004011615265391356
random_budget_aware,0,15,4,f4,0.004147095967858798
random_budget_aware,0,15,5,f5,0.004316446845943102
random_budget_aware,0,15,6,f6,0.00712767142214253
random_budget_aware,0,15,7,f7,0.00475675912896229
random_budget_aware,0,15,8,f8,0.006755099490357063
random_budget_aware,0,15,9,f9,0.005501902992533221
random_budget_aware,0,15,10,fa,0.005264811763215197
random_budget_aware,0,15,11,fb,0.004451927548410544
random_budget_aware,0,15,12,fc,0.006416397734188457
random_budget_aware,0,15,13,fd,0.005908345099935548
random_budget_aware,0,15,14,fe,0.003808394211690193
random_budget_aware,0,15,15,ff,0.006247046856104154
random_budget_aware,1,0,0,00,0.007064930979684047
random_budget_aware,1,0,1,01,0.005476060137229418
random_budget_aware,1,0,2,02,0.006782465052136556
random_budget_aware,1,0,3,03,0.006146916715154705
random_budget_aware,1,0,4,04,0.00469927883647382
random_budget_aware,1,0,5,05,0.008477260617421494
random_budget_aware,1,0,6,06,0.007700479316665898
random_budget_aware,1,0,7,07,0.00480520355930413
random_budget_aware,1,0,8,08,0.008406644135534621
random_budget_aware,1,0,9,09,0.007700479316665898
random_budget_aware,1,0,10,0a,0.006499999124589067
random_budget_aware,1,0,11,0b,0.007100239220627483
random_budget_aware,1,0,12,0c,0.006076300233267832
random_budget_aware,1,0,13,0d,0.006358766160815322
random_budget_aware,1,0,14,0e,0.007488629871005281
random_budget_aware,1,0,15,0f,0.005264210691568799
random_budget_aware,1,1,0,10,0.008140154457504928
random_budget_aware,1,1,1,11,0.006551283615050299
random_budget_aware,1,1,2,12,0.007857688529957437
random_budget_aware,1,1,3,13,0.007222140192975586
random_budget_aware,1,1,4,14,0.005774502314294701
random_budget_aware,1,1,5,15,0.009552484095242376
random_budget_aware,1,1,6,16,0.008775702794486778
random_budget_aware,1,1,7,17,0.005880427037125011
random_budget_aware,1,1,8,18,0.009481867613355503
random_budget_aware,1,1,9,19,0.008775702794486778
random_budget_aware,1,1,10,1a,0.007575222602409948
random_budget_aware,1,1,11,1b,0.008175462698448363
random_budget_aware,1,1,12,1c,0.007151523711088713
random_budget_aware,1,1,13,1d,0.007433989638636203
random_budget_aware,1,1,14,1e,0.008563853348826162
random_budget_aware,1,1,15,1f,0.00633943416938968
random_budget_aware,1,2,0,20,0.008498562283445222
random_budget_aware,1,2,1,21,0.006909691440990592
random_budget_aware,1,2,2,22,0.00821609635589773
random_budget_aware,1,2,3,23,0.00758054801891588
random_budget_aware,1,2,4,24,0.006132910140234995
random_budget_aware,1,2,5,25,0.00991089192118267
random_budget_aware,1,2,6,26,0.009134110620427072
random_budget_aware,1,2,7,27,0.0062388348630653045
random_budget_aware,1,2,8,28,0.009840275439295797
random_budget_aware,1,2,9,29,0.009134110620427072
random_budget_aware,1,2,10,2a,0.007933630428350241
random_budget_aware,1,2,11,2b,0.008533870524388656
random_budget_aware,1,2,12,2c,0.007509931537029006
random_budget_aware,1,2,13,2d,0.007792397464576497
random_budget_aware,1,2,14,2e,0.008922261174766456
random_budget_aware,1,2,15,2f,0.006697841995329973
random_budget_aware,1,3,0,30,0.008856970109385515
random_budget_aware,1,3,1,31,0.0072680992669308855
random_budget_aware,1,3,2,32,0.008574504181838024
random_budget_aware,1,3,3,33,0.007938955844856172
random_budget_aware,1,3,4,34,0.006491317966175288
random_budget_aware,1,3,5,35,0.010269299747122963
random_budget_aware,1,3,6,36,0.009492518446367365
random_budget_aware,1,3,7,37,0.006597242689005598
random_budget_aware,1,3,8,38,0.01019868326523609
random_budget_aware,1,3,9,39,0.009492518446367365
random_budget_aware,1,3,10,3a,0.008292038254290535
random_budget_aware,1,3,11,3b,0.00889227835032895
random_budget_aware,1,3,12,3c,0.007868339362969299
random_budget_aware,1,3,13,3d,0.00815080529051679
random_budget_aware,1,3,14,3e,0.009280669000706749
random_budget_aware,1,3,15,3f,0.007056249821270267
random_budget_aware,1,4,0,40,0.009046715429000964
random_budget_aware,1,4,1,41,0.007457844586546336
random_budget_aware,1,4,2,42,0.008764249501453474
random_budget_aware,1,4,3,43,0.008128701164471622
random_budget_aware,1,4,4,44,0.0066810632857907375
random_budget_aware,1,4,5,45,0.010459045066738412
random_budget_aware,1,4,6,46,0.009682263765982815
random_budget_aware,1,4,7,47,0.006786988008621047
random_budget_aware,1,4,8,48,0.010388428584851539
random_budget_aware,1,4,9,49,0.009682263765982815
random_budget_aware,1,4,10,4a,0.008481783573905985
random_budget_aware,1,4,11,4b,0.0090820236699444
random_budget_aware,1,4,12,4c,0.00805808468258475
random_budget_aware,1,4,13,4d,0.008340550610132239
random_budget_aware,1,4,14,4e,0.0094704143203222
random_budget_aware,1,4,15,4f,0.007245995140885716
random_budget_aware,1,5,0,50,0.007570918498658579
random_budget_aware,1,5,1,51,0.00598204765620395
random_budget_aware,1,5,2,52,0.007288452571111088
random_budget_aware,1,5,3,53,0.006652904234129237
random_budget_aware,1,5,4,54,0.005205266355448352
random_budget_aware,1,5,5,55,0.008983248136396026
random_budget_aware,1,5,6,56,0.008206466835640431
random_budget_aware,1,5,7,57,0.005311191078278662
random_budget_aware,1,5,8,58,0.008912631654509152
random_budget_aware,1,5,9,59,0.008206466835640431
random_budget_aware,1,5,10,5a,0.007005986643563599
random_budget_aware,1,5,11,5b,0.007606226739602015
random_budget_aware,1,5,12,5c,0.006582287752242364
random_budget_aware,1,5,13,5d,0.006864753679789854
random_budget_aware,1,5,14,5e,0.007994617389979813
random_budget_aware,1,5,15,5f,0.005770198210543331
random_budget_aware,1,6,0,60,0.006959516913231019
random_budget_aware,1,6,1,61,0.005370646070776391
random_budget_aware,1,6,2,62,0.006677050985683528
random_budget_aware,1,6,3,63,0.006041502648701678
random_budget_aware,1,6,4,64,0.004593864770020793
random_budget_aware,1,6,5,65,0.008371846550968468
random_budget_aware,1,6,6,66,0.007595065250212871
random_budget_aware,1,6,7,67,0.004699789492851103
random_budget_aware,1,6,8,68,0.008301230069081594
random_budget_aware,1,6,9,69,0.007595065250212871
random_budget_aware,1,6,10,6a,0.006394585058136039
random_budget_aware,1,6,11,6b,0.006994825154174456
random_budget_aware,1,6,12,6c,0.005970886166814805
random_budget_aware,1,6,13,6d,0.006253352094362294
random_budget_aware,1,6,14,6e,0.007383215804552253
random_budget_aware,1,6,15,6f,0.005158796625115772
random_budget_aware,1,7,0,70,0.007360090365752524
random_budget_aware,1,7,1,71,0.005771219523297896
random_budget_aware,1,7,2,72,0.007077624438205033
random_budget_aware,1,7,3,73,0.006442076101223182
random_budget_aware,1,7,4,74,0.0049944382225422974
random_budget_aware,1,7,5,75,0.008772420003489972
random_budget_aware,1,7,6,76,0.007995638702734375
random_budget_aware,1,7,7,77,0.005100362945372607
random_budget_aware,1,7,8,78,0.008701803521603099
random_budget_aware,1,7,9,79,0.007995638702734375
random_budget_aware,1,7,10,7a,0.006795158510657544
random_budget_aware,1,7,11,7b,0.00739539860669596
random_budget_aware,1,7,12,7c,0.006371459619336309
random_budget_aware,1,7,13,7d,0.006653925546883799
random_budget_aware,1,7,14,7e,0.007783789257073758
random_budget_aware,1,7,15,7f,0.005559370077637276
random_budget_aware,1,8,0,80,0.00972136545430034
random_budget_aware,1,8,1,81,0.008132494611845712
random_budget_aware,1,8,2,82,0.00943889952675285
random_budget_aware,1,8,3,83,0.008803351189770998
random_budget_aware,1,8,4,84,0.007355713311090114
random_budget_aware,1,8,5,85,0.011133695092037788
random_budget_aware,1,8,6,86,0.010356913791282191
random_budget_aware,1,8,7,87,0.007461638033920423
random_budget_aware,1,8,8,88,0.011063078610150915
random_budget_aware,1,8,9,89,0.010356913791282191
random_budget_aware,1,8,10,8a,0.009156433599205361
random_budget_aware,1,8,11,8b,0.009756673695243776
random_budget_aware,1,8,12,8c,0.008732734707884125
random_budget_aware,1,8,13,8d,0.009015200635431615
random_budget_aware,1,8,14,8e,0.010145064345621575
random_budget_aware,1,8,15,8f,0.007920645166185092
random_budget_aware,1,9,0,90,0.010564677985924562
random_budget_aware,1,9,1,91,0.008975807143469933
random_budget_aware,1,9,2,92,0.01028221205837707
random_budget_aware,1,9,3,93,0.00964666372139522
random_budget_aware,1,9,4,94,0.008199025842714334
random_budget_aware,1,9,5,95,0.011977007623662009
random_budget_aware,1,9,6,96,0.011200226322906412
random_budget_aware,1,9,7,97,0.008304950565544644
random_budget_aware,1,9,8,98,0.011906391141775136
random_budget_aware,1,9,9,99,0.011200226322906412
random_budget_aware,1,9,10,9a,0.00999974613082958
random_budget_aware,1,9,11,9b,0.010599986226867997
random_budget_aware,1,9,12,9c,0.009576047239508346
random_budget_aware,1,9,13,9d,0.009858513167055837
random_budget_aware,1,9,14,9e,0.010988376877245794
random_budget_aware,1,9,15,9f,0.008763957697809313
random_budget_aware,1,10,0,a0,0.009784613894172157
random_budget_aware,1,10,1,a1,0.008195743051717528
random_budget_aware,1,10,2,a2,0.009502147966624666
random_budget_aware,1,10,3,a3,0.008866599629642816
random_budget_aware,1,10,4,a4,0.007418961750961931
random_budget_aware,1,10,5,a5,0.011196943531909604
random_budget_aware,1,10,6,a6,0.01042016223115401
random_budget_aware,1,10,7,a7,0.00752488647379224
random_budget_aware,1,10,8,a8,0.01112632705002273
random_budget_aware,1,10,9,a9,0.01042016223115401
random_budget_aware,1,10,10,aa,0.009219682039077177
random_budget_aware,1,10,11,ab,0.009819922135115594
random_budget_aware,1,10,12,ac,0.008795983147755943
random_budget_aware,1,10,13,ad,0.009078449075303432
random_budget_aware,1,10,14,ae,0.010208312785493391
random_budget_aware,1,10,15,af,0.007983893606056908
random_budget_aware,1,11,0,b0,0.008772638856223093
random_budget_aware,1,11,1,b1,0.007183768013768464
random_budget_aware,1,11,2,b2,0.008490172928675602
random_budget_aware,1,11,3,b3,0.00785462459169375
random_budget_aware,1,11,4,b4,0.0064069867130128666
random_budget_aware,1,11,5,b5,0.010184968493960542
random_budget_aware,1,11,6,b6,0.009408187193204944
random_budget_aware,1,11,7,b7,0.006512911435843176
random_budget_aware,1,11,8,b8,0.010114352012073669
random_budget_aware,1,11,9,b9,0.009408187193204944
random_budget_aware,1,11,10,ba,0.008207707001128113
random_budget_aware,1,11,11,bb,0.008807947097166528
random_budget_aware,1,11,12,bc,0.007784008109806878
random_budget_aware,1,11,13,bd,0.008066474037354368
random_budget_aware,1,11,14,be,0.009196337747544327
random_budget_aware,1,11,15,bf,0.006971918568107845
random_budget_aware,1,12,0,c0,0.0072546762992994965
random_budget_aware,1,12,1,c1,0.005665805456844868
random_budget_aware,1,12,2,c2,0.0069722103717520054
random_budget_aware,1,12,3,c3,0.006336662034770155
random_budget_aware,1,12,4,c4,0.0048890241560892705
random_budget_aware,1,12,5,c5,0.008667005937036945
random_budget_aware,1,12,6,c6,0.007890224636281348
random_budget_aware,1,12,7,c7,0.00499494887891958
random_budget_aware,1,12,8,c8,0.008596389455150072
random_budget_aware,1,12,9,c9,0.007890224636281348
random_budget_aware,1,12,10,ca,0.006689744444204516
random_budget_aware,1,12,11,cb,0.007289984540242933
random_budget_aware,1,12,12,cc,0.006266045552883282
random_budget_aware,1,12,13,cd,0.0065485114804307715
random_budget_aware,1,12,14,ce,0.0076783751906207304
random_budget_aware,1,12,15,cf,0.005453956011184249
random_budget_aware,1,13,0,d0,0.009362957628360046
random_budget_aware,1,13,1,d1,0.007774086785905418
random_budget_aware,1,13,2,d2,0.009080491700812557
random_budget_aware,1,13,3,d3,0.008444943363830705
random_budget_aware,1,13,4,d4,0.00699730548514982
random_budget_aware,1,13,5,d5,0.010775287266097494
random_budget_aware,1,13,6,d6,0.009998505965341898
random_budget_aware,1,13,7,d7,0.00710323020798013
random_budget_aware,1,13,8,d8,0.010704670784210621
random_budget_aware,1,13,9,d9,0.009998505965341898
random_budget_aware,1,13,10,da,0.008798025773265068
random_budget_aware,1,13,11,db,0.009398265869303483
random_budget_aware,1,13,12,dc,0.008374326881943832
random_budget_aware,1,13,13,dd,0.008656792809491321
random_budget_aware,1,13,14,de,0.009786656519681282
random_budget_aware,1,13,15,df,0.007562237340244799
random_budget_aware,1,14,0,e0,0.008245568523957955
random_budget_aware,1,14,1,e1,0.006656697681503327
random_budget_aware,1,14,2,e2,0.007963102596410466
random_budget_aware,1,14,3,e3,0.007327554259428614
random_budget_aware,1,14,4,e4,0.005879916380747729
random_budget_aware,1,14,5,e5,0.009657898161695403
random_budget_aware,1,14,6,e6,0.008881116860939807
random_budget_aware,1,14,7,e7,0.005985841103578039
random_budget_aware,1,14,8,e8,0.00958728167980853
random_budget_aware,1,14,9,e9,0.008881116860939807
random_budget_aware,1,14,10,ea,0.007680636668862976
random_budget_aware,1,14,11,eb,0.008280876764901392
random_budget_aware,1,14,12,ec,0.007256937777541741
random_budget_aware,1,14,13,ed,0.007539403705089231
random_budget_aware,1,14,14,ee,0.00866926741527919
random_budget_aware,1,14,15,ef,0.006444848235842708
random_budget_aware,1,15,0,f0,0.009320792001778835
random_budget_aware,1,15,1,f1,0.007731921159324208
random_budget_aware,1,15,2,f2,0.009038326074231346
random_budget_aware,1,15,3,f3,0.008402777737249494
random_budget_aware,1,15,4,f4,0.006955139858568609
random_budget_aware,1,15,5,f5,0.010733121639516284
random_budget_aware,1,15,6,f6,0.009956340338760687
random_budget_aware,1,15,7,f7,0.007061064581398919
random_budget_aware,1,15,8,f8,0.01066250515762941
random_budget_aware,1,15,9,f9,0.009956340338760687
random_budget_aware,1,15,10,fa,0.008755860146683857
random_budget_aware,1,15,11,fb,0.009356100242722272
random_budget_aware,1,15,12,fc,0.008332161255362621
random_budget_aware,1,15,13,fd,0.00861462718291011
random_budget_aware,1,15,14,fe,0.009744490893100071
random_budget_aware,1,15,15,ff,0.007520071713663588
guided_raw,0,0,0,00,0.003953702155243032
guided_raw,0,0,1,01,0.0027331521238894534
guided_raw,0,0,2,02,0.0027620795328894233
guided_raw,0,0,3,03,0.004019022111049416
guided_raw,0,0,4,04,0.002655701319147597
guided_raw,0,0,5,05,0.0031614644055341723
guided_raw,0,0,6,06,0.0028843211644699425
guided_raw,0,0,7,07,0.0022637815843092927
guided_raw,0,0,8,08,0.007570561422465105
guided_raw,0,0,9,09,0.0036550966429852757
guided_raw,0,0,10,0a,0.004394145285823223
guided_raw,0,0,11,0b,0.004763669607242196
guided_raw,0,0,12,0c,0.0030298913516955987
guided_raw,0,0,13,0d,0.003167996401114811
guided_raw,0,0,14,0e,0.002572651661050909
guided_raw,0,0,15,0f,0.003005629653824656
guided_raw,0,1,0,10,0.004338529439774359
guided_raw,0,1,1,11,0.0031179794084207806
guided_raw,0,1,2,12,0.0031469068174207505
guided_raw,0,1,3,13,0.004403849395580743
guided_raw,0,1,4,14,0.0030405286036789244
guided_raw,0,1,5,15,0.0035462916900654996
guided_raw,0,1,6,16,0.0032691484490012697
guided_raw,0,1,7,17,0.0026486088688406203
guided_raw,0,1,8,18,0.007955388706996433
guided_raw,0,1,9,19,0.004039923927516603
guided_raw,0,1,10,1a,0.004778972570354551
guided_raw,0,1,11,1b,0.005148496891773523
guided_raw,0,1,12,1c,0.0034147186362269264
guided_raw,0,1,13,1d,0.003552823685646138
guided_raw,0,1,14,1e,0.002957478945582236
guided_raw,0,1,15,1f,0.0033904569383559837
guided_raw,0,2,0,20,0.005469478689638008
guided_raw,0,2,1,21,0.0042489286582844295
guided_raw,0,2,2,22,0.004277856067284399
guided_raw,0,2,3,23,0.005534798645444392
guided_raw,0,2,4,24,0.004171477853542573
guided_raw,0,2,5,25,0.0046772409399291484
guided_raw,0,2,6,26,0.004400097698864919
guided_raw,0,2,7,27,0.003779558118704269
guided_raw,0,2,8,28,0.00908633795686008
guided_raw,0,2,9,29,0.005170873177380252
guided_raw,0,2,10,2a,0.005909921820218199
guided_raw,0,2,11,2b,0.006279446141637172
guided_raw,0,2,12,2c,0.004545667886090576
guided_raw,0,2,13,2d,0.004683772935509787
guided_raw,0,2,14,2e,0.004088428195445885
guided_raw,0,2,15,2f,0.004521406188219633
guided_raw,0,3,0,30,0.004648606100691687
guided_raw,0,3,1,31,0.003428056069338109
guided_raw,0,3,2,32,0.0034569834783380795
guided_raw,0,3,3,33,0.004713926056498072
guided_raw,0,3,4,34,0.0033506052645962533
guided_raw,0,3,5,35,0.003856368350982828
guided_raw,0,3,6,36,0.003579225109918598
guided_raw,0,3,7,37,0.0029586855297579484
guided_raw,0,3,8,38,0.008265465367913762
guided_raw,0,3,9,39,0.0043500005884339315
guided_raw,0,3,10,3a,0.005089049231271879
guided_raw,0,3,11,3b,0.005458573552690851
guided_raw,0,3,12,3c,0.003724795297144255
guided_raw,0,3,13,3d,0.003862900346563467
guided_raw,0,3,14,3e,0.003267555606499565
guided_raw,0,3,15,3f,0.003700533599273312
guided_raw,0,4,0,40,0.006986639494840653
guided_raw,0,4,1,41,0.0057660894634870745
guided_raw,0,4,2,42,0.0057950168724870445
guided_raw,0,4,3,43,0.007051959450647037
guided_raw,0,4,4,44,0.005688638658745218
guided_raw,0,4,5,45,0.0061944017451317935
guided_raw,0,4,6,46,0.005917258504067564
guided_raw,0,4,7,47,0.005296718923906914
guided_raw,0,4,8,48,0.010603498762062727
guided_raw,0,4,9,49,0.006688033982582897
guided_raw,0,4,10,4a,0.007427082625420845
guided_raw,0,4,11,4b,0.007796606946839817
guided_raw,0,4,12,4c,0.00606282869129322
guided_raw,0,4,13,4d,0.006200933740712432
guided_raw,0,4,14,4e,0.00560558900064853
guided_raw,0,4,15,4f,0.006038566993422277
guided_raw,0,5,0,50,0.009922677877901607
guided_raw,0,5,1,51,0.008702127846548028
guided_raw,0,5,2,52,0.008731055255548
guided_raw,0,5,3,53,0.00998799783370799
guided_raw,0,5,4,54,0.008624677041806172
guided_raw,0,5,5,55,0.009130440128192748
guided_raw,0,5,6,56,0.008853296887128517
guided_raw,0,5,7,57,0.008232757306967868
guided_raw,0,5,8,58,0.013539537145123681
guided_raw,0,5,9,59,0.009624072365643851
guided_raw,0,5,10,5a,0.010363121008481798
guided_raw,0,5,11,5b,0.01073264532990077
guided_raw,0,5,12,5c,0.008998867074354175
guided_raw,0,5,13,5d,0.009136972123773386
guided_raw,0,5,14,5e,0.008541627383709484
guided_raw,0,5,15,5f,0.008974605376483232
guided_raw,0,6,0,60,0.017673210130027157
guided_raw,0,6,1,61,0.016452660098673577
guided_raw,0,6,2,62,0.016481587507673548
guided_raw,0,6,3,63,0.01773853008583354
guided_raw,0,6,4,64,0.01637520929393172
guided_raw,0,6,5,65,0.016880972380318295
guided_raw,0,6,6,66,0.016603829139254067
guided_raw,0,6,7,67,0.015983289559093415
guided_raw,0,6,8,68,0.02129006939724923
guided_raw,0,6,9,69,0.0173746046177694
guided_raw,0,6,10,6a,0.01811365326060735
guided_raw,0,6,11,6b,0.01848317758202632
guided_raw,0,6,12,6c,0.016749399326479723
guided_raw,0,6,13,6d,0.016887504375898935
guided_raw,0,6,14,6e,0.016292159635835034
guided_raw,0,6,15,6f,0.01672513762860878
guided_raw,0,7,0,70,0.007598487191829309
guided_raw,0,7,1,71,0.00637793716047573
guided_raw,0,7,2,72,0.0064068645694757
guided_raw,0,7,3,73,0.007663807147635693
guided_raw,0,7,4,74,0.006300486355733874
guided_raw,0,7,5,75,0.006806249442120449
guided_raw,0,7,6,76,0.006529106201056219
guided_raw,0,7,7,77,0.00590856662089557
guided_raw,0,7,8,78,0.011215346459051381
guided_raw,0,7,9,79,0.007299881679571553
guided_raw,0,7,10,7a,0.0080389303224095
guided_raw,0,7,11,7b,0.008408454643828472
guided_raw,0,7,12,7c,0.006674676388281876
guided_raw,0,7,13,7d,0.006812781437701088
guided_raw,0,7,14,7e,0.006217436697637186
guided_raw,0,7,15,7f,0.006650414690410934
guided_raw,0,8,0,80,0.0031162183166047117
guided_raw,0,8,1,81,0.001895668285251133
guided_raw,0,8,2,82,0.001924595694251103
guided_raw,0,8,3,83,0.0031815382724110957
guided_raw,0,8,4,84,0.001818217480509277
guided_raw,0,8,5,85,0.002323980566895852
guided_raw,0,8,6,86,0.0020468373258316222
guided_raw,0,8,7,87,0.0014262977456709724
guided_raw,0,8,8,88,0.006733077583826785
guided_raw,0,8,9,89,0.0028176128043469555
guided_raw,0,8,10,8a,0.003556661447184903
guided_raw,0,8,11,8b,0.003926185768603875
guided_raw,0,8,12,8c,0.0021924075130572785
guided_raw,0,8,13,8d,0.0023305125624764906
guided_raw,0,8,14,8e,0.0017351678224125887
guided_raw,0,8,15,8f,0.0021681458151863358
guided_raw,0,9,0,90,0.0034304477899450396
guided_raw,0,9,1,91,0.002209897758591461
guided_raw,0,9,2,92,0.0022388251675914315
guided_raw,0,9,3,93,0.0034957677457514236
guided_raw,0,9,4,94,0.0021324469538496053
guided_raw,0,9,5,95,0.00263821004023618
guided_raw,0,9,6,96,0.00236106679917195
guided_raw,0,9,7,97,0.0017405272190113008
guided_raw,0,9,8,98,0.007047307057167113
guided_raw,0,9,9,99,0.003131842277687284
guided_raw,0,9,10,9a,0.0038708909205252317
guided_raw,0,9,11,9b,0.004240415241944203
guided_raw,0,9,12,9c,0.0025066369863976073
guided_raw,0,9,13,9d,0.002644742035816819
guided_raw,0,9,14,9e,0.002049397295752917
guided_raw,0,9,15,9f,0.0024823752885266646
guided_raw,0,10,0,a0,0.002880892279301382
guided_raw,0,10,1,a1,0.0016603422479478031
guided_raw,0,10,2,a2,0.0016892696569477733
guided_raw,0,10,3,a3,0.002946212235107766
guided_raw,0,10,4,a4,0.001582891443205947
guided_raw,0,10,5,a5,0.0020886545295925223
guided_raw,0,10,6,a6,0.0018115112885282922
guided_raw,0,10,7,a7,0.0011909717083676426
guided_raw,0,10,8,a8,0.006497751546523455
guided_raw,0,10,9,a9,0.0025822867670436257
guided_raw,0,10,10,aa,0.003321335409881573
guided_raw,0,10,11,ab,0.0036908597313005456
guided_raw,0,10,12,ac,0.0019570814757539487
guided_raw,0,10,13,ad,0.002095186525173161
guided_raw,0,10,14,ae,0.0014998417851092589
guided_raw,0,10,15,af,0.0019328197778830062
guided_raw,0,11,0,b0,0.00340968372783004
guided_raw,0,11,1,b1,0.0021891336964764614
guided_raw,0,11,2,b2,0.0022180611054764317
guided_raw,0,11,3,b3,0.003475003683636424
guided_raw,0,11,4,b4,0.0021116828917346056
guided_raw,0,11,5,b5,0.0026174459781211803
guided_raw,0,11,6,b6,0.0023403027370569505
guided_raw,0,11,7,b7,0.0017197631568963009
guided_raw,0,11,8,b8,0.007026542995052114
guided_raw,0,11,9,b9,0.0031110782155722837
guided_raw,0,11,10,ba,0.0038501268584102315
guided_raw,0,11,11,bb,0.004219651179829203
guided_raw,0,11,12,bc,0.002485872924282607
guided_raw,0,11,13,bd,0.0026239779737018193
