key_id,target_sbox_index,repetition,key_guess,key_guess_hex,sample_count,sei,chi
1,5,64,7,7,238,0.005680213261775299,21.63025210084034
1,5,64,8,8,238,0.0035264105642256907,13.42857142857143
1,5,64,9,9,238,0.003950109455546925,15.04201680672269
1,5,64,10,a,238,0.002361238613092295,8.99159663865546
1,5,64,11,b,238,0.003985417696490362,15.176470588235297
1,5,64,12,c,238,0.0021846974083751143,8.319327731092436
1,5,64,13,d,238,0.004161958901207541,15.848739495798316
1,5,64,14,e,238,0.004267883624037851,16.252100840336137
1,5,64,15,f,238,0.005362439093284373,20.420168067226893
1,5,65,0,0,238,0.003314561118565073,12.621848739495798
1,5,65,1,1,238,0.0029967869500741474,11.411764705882353
1,5,65,2,2,238,0.005433055575171245,20.689075630252102
1,5,65,3,3,238,0.0038088764917731796,14.504201680672267
1,5,65,4,4,238,0.004303191864981287,16.386554621848738
1,5,65,5,5,238,0.003349869359508509,12.756302521008402
1,5,65,6,6,238,0.003455794082338818,13.159663865546218
1,5,65,7,7,238,0.0021846974083751143,8.319327731092436
1,5,65,8,8,238,0.002361238613092296,8.991596638655464
1,5,65,9,9,238,0.0042325753830944135,16.117647058823525
1,5,65,10,a,238,0.002149389167431678,8.18487394957983
1,5,65,11,b,238,0.0026790127815832215,10.201680672268907
1,5,65,12,c,238,0.0020081562036579326,7.647058823529408
1,5,65,13,d,238,0.00250247157686604,9.52941176470588
1,5,65,14,e,238,0.005079973165736882,19.34453781512605
1,5,65,15,f,238,0.004303191864981288,16.38655462184874
1,5,66,0,0,238,0.0027849375044135304,10.605042016806724
1,5,66,1,1,238,0.003455794082338817,13.159663865546216
1,5,66,2,2,238,0.0029261704681872755,11.142857142857146
1,5,66,3,3,238,0.0014079161076195176,5.361344537815123
1,5,66,4,4,238,0.0021493891674316777,8.18487394957983
1,5,66,5,5,238,0.0032439446366782,12.352941176470585
1,5,66,6,6,238,0.003844184732716616,14.638655462184875
1,5,66,7,7,238,0.0023259303721488594,8.857142857142856
1,5,66,8,8,238,0.00511528140668032,19.478991596638657
1,5,66,9,9,238,0.00409134241932067,15.57983193277311
1,5,66,10,a,238,0.0036323352870559983,13.83193277310924
1,5,66,11,b,238,0.0032086363957347644,12.218487394957982
1,5,66,12,c,238,0.0021493891674316777,8.18487394957983
1,5,66,13,d,238,0.004479733069698467,17.058823529411764
1,5,66,14,e,238,0.0021493891674316786,8.184873949579831
1,5,66,15,f,238,0.0021846974083751143,8.319327731092436
1,5,67,0,0,238,0.002431855094979168,9.260504201680671
1,5,67,1,1,238,0.0040207259374337966,15.310924369747898
1,5,67,2,2,238,0.0032792528776216367,12.487394957983193
1,5,67,3,3,238,0.0016903820351670071,6.436974789915963
1,5,67,4,4,238,0.003561718805169127,13.563025210084035
1,5,67,5,5,238,0.0053624390932843725,20.42016806722689
1,5,67,6,6,238,0.005362439093284373,20.420168067226893
1,5,67,7,7,238,0.0016903820351670071,6.436974789915963
1,5,67,8,8,238,0.002149389167431678,8.18487394957983
1,5,67,9,9,238,0.0022553138902619875,8.588235294117649
1,5,67,10,a,238,0.0029614787091307108,11.277310924369747
1,5,67,11,b,238,0.0031027116729044554,11.815126050420167
1,5,67,12,c,238,0.0038441847327166153,14.638655462184872
1,5,67,13,d,238,0.0038441847327166157,14.638655462184873
1,5,67,14,e,238,0.0037382600098863072,14.235294117647058
1,5,67,15,f,238,0.004232575383094414,16.11764705882353
1,5,68,0,0,238,0.0032086363957347635,12.218487394957979
1,5,68,1,1,238,0.006527611044417767,24.857142857142858
1,5,68,2,2,238,0.0028908622272438384,11.008403361344536
1,5,68,3,3,238,0.0054683638161146806,20.823529411764703
1,5,68,4,4,238,0.0017963067579973156,6.840336134453778
1,5,68,5,5,238,0.0038794929736600528,14.773109243697482
1,5,68,6,6,238,0.003491102323282254,13.294117647058824
1,5,68,7,7,238,0.003950109455546925,15.04201680672269
1,5,68,8,8,238,0.006845385212908692,26.0672268907563
1,5,68,9,9,238,0.0021493891674316786,8.184873949579831
1,5,68,10,a,238,0.002290622131205423,8.72268907563025
1,5,68,11,b,238,0.0039148012146034885,14.907563025210084
1,5,68,12,c,238,0.0035617188051691264,13.563025210084033
1,5,68,13,d,238,0.004656274274415649,17.73109243697479
1,5,68,14,e,238,0.0033851776004519456,12.890756302521009
1,5,68,15,f,238,0.001866923239884188,7.109243697478988
1,5,69,0,0,238,0.003455794082338818,13.159663865546218
1,5,69,1,1,238,0.005962679189322788,22.705882352941174
1,5,69,2,2,238,0.0033851776004519447,12.890756302521005
1,5,69,3,3,238,0.0022906221312054224,8.722689075630248
1,5,69,4,4,238,0.001937539721771061,7.3781512605042
1,5,69,5,5,238,0.003667643527999435,13.966386554621849
1,5,69,6,6,238,0.002220005649318551,8.453781512605042
1,5,69,7,7,238,0.004020725937433798,15.310924369747903
1,5,69,8,8,238,0.0040207259374337966,15.310924369747898
1,5,69,9,9,238,0.0026083962996963496,9.9327731092437
1,5,69,10,a,238,0.002679012781583221,10.201680672268905
1,5,69,11,b,238,0.0028555539863004027,10.873949579831933
1,5,69,12,c,238,0.0039148012146034885,14.907563025210084
1,5,69,13,d,238,0.0022553138902619858,8.588235294117641
1,5,69,14,e,238,0.0025730880587529125,9.798319327731091
1,5,69,15,f,238,0.0036323352870559988,13.831932773109243
1,5,70,0,0,238,0.002043464444601369,7.781512605042012
1,5,70,1,1,238,0.001266683143845773,4.823529411764704
1,5,70,2,2,238,0.005115281406680319,19.478991596638654
1,5,70,3,3,238,0.003879492973660052,14.773109243697478
1,5,70,4,4,238,0.0037029517689428715,14.100840336134455
1,5,70,5,5,238,0.004868123720076266,18.537815126050422
1,5,70,6,6,238,0.005327130852340936,20.285714285714285
1,5,70,7,7,238,0.0032086363957347635,12.218487394957979
1,5,70,8,8,238,0.003491102323282254,13.294117647058824
1,5,70,9,9,238,0.0051505896476237555,19.613445378151262
1,5,70,10,a,238,0.0020434644446013705,7.781512605042019
1,5,70,11,b,238,0.0013019913847892091,4.957983193277308
1,5,70,12,c,238,0.005786137984605607,22.03361344537815
1,5,70,13,d,238,0.004409116587811596,16.789915966386555
1,5,70,14,e,238,0.00409134241932067,15.57983193277311
1,5,70,15,f,238,0.003279252877621636,12.48739495798319
1,5,71,0,0,238,0.002573088058752912,9.79831932773109
1,5,71,1,1,238,0.004161958901207542,15.84873949579832
1,5,71,2,2,238,0.004903431961019702,18.672268907563026
1,5,71,3,3,238,0.0016197655532801348,6.168067226890753
1,5,71,4,4,238,0.003349869359508509,12.756302521008402
1,5,71,5,5,238,0.003773568250829744,14.369747899159664
1,5,71,6,6,238,0.005079973165736882,19.34453781512605
1,5,71,7,7,238,0.002008156203657934,7.647058823529412
1,5,71,8,8,238,0.00465627427441565,17.731092436974794
1,5,71,9,9,238,0.0022553138902619875,8.588235294117649
1,5,71,10,a,238,0.0026790127815832206,10.201680672268903
1,5,71,11,b,238,0.003455794082338818,13.159663865546218
1,5,71,12,c,238,0.004620966033472213,17.596638655462186
1,5,71,13,d,238,0.0025377798178094764,9.663865546218487
1,5,71,14,e,238,0.003950109455546925,15.04201680672269
1,5,71,15,f,238,0.0017609985170538795,6.705882352941173
1,5,72,0,0,238,0.0033851776004519447,12.890756302521005
1,5,72,1,1,238,0.004691582515359085,17.865546218487395
1,5,72,2,2,238,0.004056034178377234,15.445378151260508
1,5,72,3,3,238,0.001972847962714497,7.512605042016804
1,5,72,4,4,238,0.003773568250829743,14.36974789915966
1,5,72,5,5,238,0.0047268907563025216,18.000000000000004
1,5,72,6,6,238,0.0045503495515853394,17.327731092436974
1,5,72,7,7,238,0.0034204858413953813,13.025210084033612
1,5,72,8,8,238,0.002820245745356966,10.739495798319327
1,5,72,9,9,238,0.004656274274415648,17.731092436974787
1,5,72,10,a,238,0.004056034178377233,15.445378151260504
1,5,72,11,b,238,0.0017963067579973167,6.840336134453782
1,5,72,12,c,238,0.003314561118565073,12.621848739495798
1,5,72,13,d,238,0.0034911023232822545,13.294117647058826
1,5,72,14,e,238,0.003032095191017583,11.546218487394956
1,5,72,15,f,238,0.0019022314808276252,7.243697478991597
1,5,73,0,0,238,0.006033295671209661,22.97478991596639
1,5,73,1,1,238,0.002714321022526657,10.336134453781511
1,5,73,2,2,238,0.0029261704681872746,11.142857142857142
1,5,73,3,3,238,0.001584457312336699,6.03361344537815
1,5,73,4,4,238,0.006916001694795565,26.33613445378151
1,5,73,5,5,238,0.00511528140668032,19.478991596638657
1,5,73,6,6,238,0.0046209660334722135,17.59663865546219
1,5,73,7,7,238,0.0033145611185650724,12.621848739495796
1,5,73,8,8,238,0.0031027116729044546,11.815126050420163
1,5,73,9,9,238,0.0020081562036579335,7.64705882352941
1,5,73,10,a,238,0.003455794082338819,13.159663865546221
1,5,73,11,b,238,0.0022906221312054232,8.722689075630251
1,5,73,12,c,238,0.004974048442906575,18.94117647058824
1,5,73,13,d,238,0.0018669232398841884,7.109243697478989
1,5,73,14,e,238,0.0044444248287550305,16.924369747899156
1,5,73,15,f,238,0.0024671633359226036,9.394957983193274
1,5,74,0,0,238,0.003597027046112563,13.69747899159664
1,5,74,1,1,238,0.0040207259374337966,15.310924369747898
1,5,74,2,2,238,0.004585657792528777,17.46218487394958
1,5,74,3,3,238,0.002537779817809476,9.663865546218485
1,5,74,4,4,238,0.005291822611397499,20.151260504201677
1,5,74,5,5,238,0.0028555539863004027,10.873949579831933
1,5,74,6,6,238,0.0050446649247934475,19.210084033613448
1,5,74,7,7,238,0.006245145116870277,23.781512605042014
1,5,74,8,8,238,0.005538980298001553,21.092436974789912
1,5,74,9,9,238,0.004267883624037849,16.25210084033613
1,5,74,10,a,238,0.002855553986300402,10.87394957983193
1,5,74,11,b,238,0.005468363816114683,20.823529411764714
1,5,74,12,c,238,0.003138019913847892,11.949579831932773
1,5,74,13,d,238,0.005397747334227809,20.554621848739497
1,5,74,14,e,238,0.00426788362403785,16.252100840336134
1,5,74,15,f,238,0.0044444248287550305,16.924369747899156
1,5,75,0,0,238,0.0019022314808276248,7.243697478991595
1,5,75,1,1,238,0.002855553986300402,10.87394957983193
1,5,75,2,2,238,0.005468363816114681,20.823529411764707
1,5,75,3,3,238,0.005362439093284372,20.420168067226886
1,5,75,4,4,238,0.0033851776004519447,12.890756302521005
1,5,75,5,5,238,0.0028908622272438384,11.008403361344536
1,5,75,6,6,238,0.002149389167431679,8.184873949579833
1,5,75,7,7,238,0.0017963067579973163,6.84033613445378
1,5,75,8,8,238,0.004303191864981286,16.386554621848738
1,5,75,9,9,238,0.0016903820351670071,6.436974789915963
1,5,75,10,a,238,0.0015138408304498263,5.7647058823529385
1,5,75,11,b,238,0.001090141939128592,4.151260504201678
1,5,75,12,c,238,0.002643704540639785,10.0672268907563
1,5,75,13,d,238,0.004797507238189394,18.268907563025213
1,5,75,14,e,238,0.004303191864981286,16.386554621848738
1,5,75,15,f,238,0.002220005649318551,8.453781512605042
1,5,76,0,0,238,0.003491102323282254,13.294117647058824
1,5,76,1,1,238,0.004056034178377233,15.445378151260504
1,5,76,2,2,238,0.00483281547913283,18.403361344537814
1,5,76,3,3,238,0.004161958901207541,15.848739495798316
1,5,76,4,4,238,0.0023965468540357313,9.126050420168065
1,5,76,5,5,238,0.0031380199138478916,11.949579831932772
1,5,76,6,6,238,0.003985417696490362,15.176470588235297
1,5,76,7,7,238,0.0020434644446013697,7.781512605042016
1,5,76,8,8,238,0.0039148012146034885,14.907563025210084
1,5,76,9,9,238,0.004020725937433798,15.310924369747903
1,5,76,10,a,238,0.0032086363957347644,12.218487394957982
1,5,76,11,b,238,0.0027849375044135295,10.60504201680672
1,5,76,12,c,238,0.0019728479627144973,7.512605042016806
1,5,76,13,d,238,0.004515041310641904,17.19327731092437
1,5,76,14,e,238,0.002855553986300402,10.87394957983193
1,5,76,15,f,238,0.0034911023232822537,13.294117647058822
1,5,77,0,0,238,0.002608396299696349,9.932773109243698
1,5,77,1,1,238,0.004161958901207541,15.848739495798316
1,5,77,2,2,238,0.00518589788856719,19.74789915966386
1,5,77,3,3,238,0.002749629263470094,10.470588235294118
1,5,77,4,4,238,0.003102711672904456,11.815126050420169
1,5,77,5,5,238,0.003279252877621637,12.487394957983193
1,5,77,6,6,238,0.0043385001059247225,16.521008403361343
1,5,77,7,7,238,0.004056034178377234,15.445378151260508
1,5,77,8,8,238,0.002396546854035731,9.126050420168063
1,5,77,9,9,238,0.003208636395734765,12.218487394957984
1,5,77,10,a,238,0.0021846974083751147,8.319327731092438
1,5,77,11,b,238,0.0034557940823388184,13.15966386554622
1,5,77,12,c,238,0.0032439446366782005,12.352941176470587
1,5,77,13,d,238,0.002114080926488241,8.050420168067221
1,5,77,14,e,238,0.0055742885389449895,21.22689075630252
1,5,77,15,f,238,0.0025730880587529125,9.798319327731091
1,5,78,0,0,238,0.0039148012146034885,14.907563025210084
1,5,78,1,1,238,0.004232575383094414,16.11764705882353
1,5,78,2,2,238,0.0025024715768660393,9.529411764705879
1,5,78,3,3,238,0.0038794929736600528,14.773109243697482
1,5,78,4,4,238,0.005856754466492479,22.30252100840336
1,5,78,5,5,238,0.0033851776004519456,12.890756302521009
1,5,78,6,6,238,0.002220005649318551,8.453781512605042
1,5,78,7,7,238,0.0035264105642256894,13.428571428571425
1,5,78,8,8,238,0.0039148012146034885,14.907563025210084
1,5,78,9,9,238,0.00176099851705388,6.705882352941175
1,5,78,10,a,238,0.0022906221312054237,8.722689075630253
1,5,78,11,b,238,0.0034557940823388175,13.159663865546218
1,5,78,12,c,238,0.0024671633359226045,9.394957983193278
1,5,78,13,d,238,0.004620966033472212,17.596638655462183
1,5,78,14,e,238,0.004056034178377232,15.4453781512605
1,5,78,15,f,238,0.0032086363957347644,12.218487394957982
1,5,79,0,0,238,0.002926170468187274,11.14285714285714
1,5,79,1,1,238,0.004656274274415648,17.731092436974787
1,5,79,2,2,238,0.0062804533578137145,23.915966386554626
1,5,79,3,3,238,0.002361238613092295,8.99159663865546
1,5,79,4,4,238,0.005786137984605606,22.033613445378148
1,5,79,5,5,238,0.0047268907563025216,18.000000000000004
