key_id,target_sbox,target_sbox_index,top_fraction,key_guess,key_guess_hex,sample_count,sei,chi,llr_known_model
1,S0,0,0.05,7,7,41,0.033276323616894705,21.829268292682926,-inf
1,S0,0,0.05,8,8,41,0.021378643664485424,14.024390243902438,-inf
1,S0,0,0.05,9,9,41,0.017809339678762644,11.682926829268295,-inf
1,S0,0,0.05,10,a,41,0.01899910767400357,12.463414634146341,-inf
1,S0,0,0.05,11,b,41,0.015429803688280785,10.121951219512194,-inf
1,S0,0,0.05,12,c,41,0.02970701963117192,19.48780487804878,-inf
1,S0,0,0.05,13,d,41,0.03208655562165378,21.04878048780488,-inf
1,S0,0,0.05,14,e,41,0.034466091612135624,22.609756097560968,-inf
1,S0,0,0.05,15,f,41,0.0201888756692445,13.24390243902439,-inf
1,S0,0,0.075,0,0,61,0.016779763504434293,16.37704918032787,-inf
1,S0,0,0.075,1,1,61,0.013017334049986562,12.704918032786885,-inf
1,S0,0,0.075,2,2,61,0.021079682880945978,20.573770491803273,-inf
1,S0,0,0.075,3,3,61,0.015704783660306365,15.327868852459012,-inf
1,S0,0,0.075,4,4,61,0.014092313894114486,13.754098360655739,-inf
1,S0,0,0.075,5,5,61,0.014629803816178443,14.27868852459016,-inf
1,S0,0,0.075,6,6,61,0.013554823972050522,13.22950819672131,-inf
1,S0,0,0.075,7,7,61,0.021617172803009944,21.098360655737704,-inf
1,S0,0,0.075,8,8,61,0.02537960225745767,24.770491803278688,-inf
1,S0,0,0.075,9,9,61,0.013554823972050522,13.22950819672131,-inf
1,S0,0,0.075,10,a,61,0.01570478366030637,15.327868852459016,-inf
1,S0,0,0.075,11,b,61,0.0124798441279226,12.180327868852457,-inf
1,S0,0,0.075,12,c,61,0.027529561945713515,26.86885245901639,-inf
1,S0,0,0.075,13,d,61,0.02806705186777748,27.393442622950822,-inf
1,S0,0,0.075,14,e,61,0.02376713249126579,23.19672131147541,-inf
1,S0,0,0.075,15,f,61,0.010867374361730716,10.606557377049178,-inf
1,S0,0,0.1,0,0,81,0.01081199512269471,14.012345679012345,-inf
1,S0,0,0.1,1,1,81,0.008373342478280749,10.851851851851851,-inf
1,S0,0,0.1,2,2,81,0.012945816186556925,16.777777777777775,-inf
1,S0,0,0.1,3,3,81,0.012336153025453435,15.987654320987652,-inf
1,S0,0,0.1,4,4,81,0.011726489864349945,15.19753086419753,-inf
1,S0,0,0.1,5,5,81,0.008983005639384239,11.641975308641973,-inf
1,S0,0,0.1,6,6,81,0.006849184575522024,8.876543209876543,-inf
1,S0,0,0.1,7,7,81,0.016603795153177864,21.518518518518512,-inf
1,S0,0,0.1,8,8,81,0.01843278463648834,23.888888888888886,-inf
1,S0,0,0.1,9,9,81,0.011421658283798201,14.802469135802468,-inf
1,S0,0,0.1,10,a,81,0.009287837219935983,12.037037037037035,-inf
1,S0,0,0.1,11,b,81,0.008983005639384239,11.641975308641973,-inf
1,S0,0,0.1,12,c,81,0.014774805669867396,19.148148148148145,-inf
1,S0,0,0.1,13,d,81,0.0208714372809023,27.049382716049383,-inf
1,S0,0,0.1,14,e,81,0.01904244779759183,24.679012345679013,-inf
1,S0,0,0.1,15,f,81,0.008373342478280749,10.851851851851851,-inf
1,S0,0,0.15,0,0,122,0.008717414673474871,17.01639344262295,-inf
1,S0,0,0.15,1,1,122,0.007508062348830958,14.65573770491803,-inf
1,S0,0,0.15,2,2,122,0.008851787153990862,17.278688524590162,-inf
1,S0,0,0.15,3,3,122,0.00804555227089492,15.704918032786884,-inf
1,S0,0,0.15,4,4,122,0.008448669712442892,16.491803278688526,-inf
1,S0,0,0.15,5,5,122,0.0053581026605751154,10.459016393442626,-inf
1,S0,0,0.15,6,6,122,0.004551867777479172,8.885245901639344,-inf
1,S0,0,0.15,7,7,122,0.0124798441279226,24.360655737704914,-inf
1,S0,0,0.15,8,8,122,0.008986159634506852,17.540983606557376,-inf
1,S0,0,0.15,9,9,122,0.004551867777479172,8.885245901639344,-inf
1,S0,0,0.15,10,a,122,0.00791117979037893,15.44262295081967,-inf
1,S0,0,0.15,11,b,122,0.0065674549852190265,12.81967213114754,-inf
1,S0,0,0.15,12,c,122,0.011136119322762698,21.737704918032787,-inf
1,S0,0,0.15,13,d,122,0.014764176296694435,28.819672131147538,-inf
1,S0,0,0.15,14,e,122,0.009658022037086803,18.85245901639344,-inf
1,S0,0,0.15,15,f,122,0.00388000537489922,7.573770491803277,-inf
1,S0,0,0.2,0,0,162,0.007992303002591067,20.716049382716047,-inf
1,S0,0,0.2,1,1,162,0.007916095107453131,20.518518518518515,-inf
1,S0,0,0.2,2,2,162,0.0073064319463496405,18.93827160493827,-inf
1,S0,0,0.2,3,3,162,0.00486777930193568,12.617283950617281,-inf
1,S0,0,0.2,4,4,162,0.005858481938728852,15.185185185185185,-inf
1,S0,0,0.2,5,5,162,0.004334324035970126,11.234567901234566,-inf
1,S0,0,0.2,6,6,162,0.004410531931108062,11.432098765432096,-inf
1,S0,0,0.2,7,7,162,0.007077808260935832,18.345679012345677,-inf
1,S0,0,0.2,8,8,162,0.004334324035970127,11.234567901234568,-inf
1,S0,0,0.2,9,9,162,0.0030387898186252094,7.876543209876543,-inf
1,S0,0,0.2,10,a,162,0.0047915714067977445,12.419753086419753,-inf
1,S0,0,0.2,11,b,162,0.005934689833866788,15.382716049382715,-inf
1,S0,0,0.2,12,c,162,0.00814471879286694,21.111111111111107,-inf
1,S0,0,0.2,13,d,162,0.010507163542142966,27.234567901234566,-inf
1,S0,0,0.2,14,e,162,0.007839887212315195,20.320987654320987,-inf
1,S0,0,0.2,15,f,162,0.002733958238073464,7.086419753086418,-inf
1,S0,0,0.3,0,0,243,0.004071830174939457,15.83127572016461,-inf
1,S0,0,0.3,1,1,243,0.004376661755491201,17.016460905349792,-inf
1,S0,0,0.3,2,2,243,0.00600243018510051,23.337448559670783,-inf
1,S0,0,0.3,3,3,243,0.0020057494623109623,7.798353909465021,-inf
1,S0,0,0.3,4,4,243,0.0042750512286406205,16.621399176954732,-inf
1,S0,0,0.3,5,5,243,0.0028525038527324764,11.090534979423868,-inf
1,S0,0,0.3,6,6,243,0.0026492827990313135,10.300411522633746,-inf
1,S0,0,0.3,7,7,243,0.0032250757845179424,12.53909465020576,-inf
1,S0,0,0.3,8,8,243,0.002513802096563871,9.77366255144033,-inf
1,S0,0,0.3,9,9,243,0.003462167013835966,13.460905349794237,-inf
1,S0,0,0.3,10,a,243,0.0042073108774068994,16.358024691358025,-inf
1,S0,0,0.3,11,b,243,0.005765338955782486,22.415637860082306,-inf
1,S0,0,0.3,12,c,243,0.007831419668410979,30.448559670781883,-inf
1,S0,0,0.3,13,d,243,0.006307261765652255,24.522633744855966,-inf
1,S0,0,0.3,14,e,243,0.003733128418770852,14.514403292181072,-inf
1,S0,0,0.3,15,f,243,0.0010573845450388658,4.11111111111111,-inf
1,S0,0,0.4,0,0,324,0.0012669562566681907,6.5679012345679,-inf
1,S0,0,0.4,1,1,324,0.0033245694253924703,17.234567901234566,-inf
1,S0,0,0.4,2,2,324,0.003248361530254534,16.839506172839503,-inf
1,S0,0,0.4,3,3,324,0.00107643651882335,5.580246913580247,-inf
1,S0,0,0.4,4,4,324,0.0023529187623837827,12.19753086419753,-inf
1,S0,0,0.4,5,5,324,0.00313404968754763,16.24691358024691,-inf
1,S0,0,0.4,6,6,324,0.0011907483615302545,6.172839506172839,-inf
1,S0,0,0.4,7,7,324,0.002505334552659655,12.987654320987652,-inf
1,S0,0,0.4,8,8,324,0.002772062185642432,14.370370370370368,-inf
1,S0,0,0.4,9,9,324,0.001895671391556165,9.82716049382716,-inf
1,S0,0,0.4,10,a,324,0.0030768937661941774,15.950617283950615,-inf
1,S0,0,0.4,11,b,324,0.003591297058375247,18.61728395061728,-inf
1,S0,0,0.4,12,c,324,0.005915637860082304,30.66666666666666,-inf
1,S0,0,0.4,13,d,324,0.0033245694253924703,17.234567901234566,-inf
1,S0,0,0.4,14,e,324,0.003991388507849413,20.691358024691358,-inf
1,S0,0,0.4,15,f,324,0.0021814509983234262,11.308641975308642,-inf
1,S0,0,0.5,0,0,406,0.0014908757795627171,9.684729064039411,-inf
1,S0,0,0.5,1,1,406,0.0034079327331408187,22.137931034482758,-inf
1,S0,0,0.5,2,2,406,0.002534337159358392,16.463054187192114,-inf
1,S0,0,0.5,3,3,406,0.0014787425077046282,9.605911330049265,-inf
1,S0,0,0.5,4,4,406,0.0027648693246620885,17.96059113300493,-inf
1,S0,0,0.5,5,5,406,0.003383666189424641,21.980295566502466,-inf
1,S0,0,0.5,6,6,406,0.0010419447208134145,6.768472906403941,-inf
1,S0,0,0.5,7,7,406,0.0023159382659127857,15.044334975369456,-inf
1,S0,0,0.5,8,8,406,0.004718326093814458,30.65024630541872,-inf
1,S0,0,0.5,9,9,406,0.002849802227668714,18.512315270935964,-inf
1,S0,0,0.5,10,a,406,0.001733541216724502,11.261083743842365,-inf
1,S0,0,0.5,11,b,406,0.0024736708000679462,16.068965517241377,-inf
1,S0,0,0.5,12,c,406,0.00402672959790337,26.15763546798029,-inf
1,S0,0,0.5,13,d,406,0.0033957994612827287,22.059113300492605,-inf
1,S0,0,0.5,14,e,406,0.003238066927127569,21.03448275862069,-inf
1,S0,0,0.5,15,f,406,0.0018063408478730372,11.73399014778325,-inf
1,S0,0,0.65,0,0,527,0.0012131880358190897,10.229601518026564,-inf
1,S0,0,0.65,1,1,527,0.0021493524262860557,18.12333965844402,-inf
1,S0,0,0.65,2,2,527,0.0018541005800618592,15.633776091081597,-inf
1,S0,0,0.65,3,3,527,0.0017748866700992693,14.965844402277039,-inf
1,S0,0,0.65,4,4,527,0.0022861764525850745,19.277039848197347,-inf
1,S0,0,0.65,5,5,527,0.002567025769725164,21.645161290322584,-inf
1,S0,0,0.65,6,6,527,0.0012419930939873039,10.472485768500947,-inf
1,S0,0,0.65,7,7,527,0.001933314490024448,16.301707779886147,-inf
1,S0,0,0.65,8,8,527,0.004036083736304095,34.03225806451613,-inf
1,S0,0,0.65,9,9,527,0.0022069625426224845,18.60910815939279,-inf
1,S0,0,0.65,10,a,527,0.001090766538604179,9.197343453510438,-inf
1,S0,0,0.65,11,b,527,0.0017676854055572158,14.905123339658443,-inf
1,S0,0,0.65,12,c,527,0.002430201743426145,20.491461100569257,-inf
1,S0,0,0.65,13,d,527,0.002804667499612931,23.648956356736235,-inf
1,S0,0,0.65,14,e,527,0.002739856118734449,23.102466793168876,-inf
1,S0,0,0.65,15,f,527,0.0011411753903985541,9.622390891840608,-inf
1,S0,0,0.8,0,0,649,0.0014860779057979442,15.431432973805853,-inf
1,S0,0,0.8,1,1,649,0.0012913965066559672,13.409861325115562,-inf
1,S0,0,0.8,2,2,649,0.0008545504402886031,8.873651771956855,-inf
1,S0,0,0.8,3,3,649,0.0012249199313391947,12.719568567026197,-inf
1,S0,0,0.8,4,4,649,0.0012913965066559674,13.409861325115566,-inf
1,S0,0,0.8,5,5,649,0.0013673697355894216,14.198767334360554,-inf
1,S0,0,0.8,6,6,649,0.0009257753424137172,9.61325115562404,-inf
1,S0,0,0.8,7,7,649,0.001267654872614263,13.163328197226507,-inf
1,S0,0,0.8,8,8,649,0.0020748704300322172,21.545454545454543,-inf
1,S0,0,0.8,9,9,649,0.0019751555670570586,20.510015408320495,-inf
1,S0,0,0.8,10,a,649,0.0008877887279469895,9.21879815100154,-inf
1,S0,0,0.8,11,b,649,0.0017947191483401038,18.636363636363637,-inf
1,S0,0,0.8,12,c,649,0.0015430578274980354,16.0231124807396,-inf
1,S0,0,0.8,13,d,649,0.0019229239721653077,19.967642526964553,-inf
1,S0,0,0.8,14,e,649,0.0018374540896151721,19.080123266563948,-inf
1,S0,0,0.8,15,f,649,0.0011584433560224217,12.029275808936827,-inf
1,S0,0,1.0,0,0,811,0.0011880987531187235,15.416769420468556,-inf
1,S0,0,1.0,1,1,811,0.0008992224666689976,11.668310727496912,-inf
1,S0,0,1.0,2,2,811,0.0008201615882722309,10.642416769420468,-inf
1,S0,0,1.0,3,3,811,0.0010603850264777918,13.759556103575827,-inf
1,S0,0,1.0,4,4,811,0.0010086913752183676,13.088779284833539,-inf
1,S0,0,1.0,5,5,811,0.0014435262064005862,18.731196054254006,-inf
1,S0,0,1.0,6,6,811,0.00037620434804423166,4.88162762022195,-inf
1,S0,0,1.0,7,7,811,0.0007593455279670255,9.853267570900123,-inf
1,S0,0,1.0,8,8,811,0.0014404854033853258,18.691738594327987,-inf
1,S0,0,1.0,9,9,811,0.0015681991300262575,20.348951911220716,-inf
1,S0,0,1.0,10,a,811,0.0008657736335011348,11.234278668310726,-inf
1,S0,0,1.0,11,b,811,0.001251955616439189,16.24537607891492,-inf
1,S0,0,1.0,12,c,811,0.0009174672847605597,11.905055487053023,-inf
1,S0,0,1.0,13,d,811,0.0015377910998736544,19.95437731196054,-inf
1,S0,0,1.0,14,e,811,0.0017293616898350513,22.440197287299625,-inf
1,S0,0,1.0,15,f,811,0.0007137334827381216,9.261405672009866,-inf
1,S5,5,0.05,0,0,44,0.022210743801652895,15.636363636363638,-inf
1,S5,5,0.05,1,1,44,0.02737603305785124,19.272727272727273,-inf
1,S5,5,0.05,2,2,44,0.02014462809917355,14.181818181818178,-inf
1,S5,5,0.05,3,3,44,0.030475206611570244,21.454545454545453,
1,S5,5,0.05,4,4,44,0.023243801652892557,16.36363636363636,-inf
1,S5,5,0.05,5,5,44,0.021177685950413222,14.909090909090908,-inf
1,S5,5,0.05,6,6,44,0.03460743801652892,24.36363636363636,
1,S5,5,0.05,7,7,44,0.0284090909090909,19.999999999999993,-inf
1,S5,5,0.05,8,8,44,0.033574380165289255,23.636363636363637,-inf
1,S5,5,0.05,9,9,44,0.022210743801652888,15.636363636363633,-inf
1,S5,5,0.05,10,a,44,0.030475206611570244,21.454545454545453,-inf
1,S5,5,0.05,11,b,44,0.033574380165289255,23.636363636363637,-inf
1,S5,5,0.05,12,c,44,0.03254132231404958,22.909090909090907,-inf
1,S5,5,0.05,13,d,44,0.022210743801652888,15.636363636363633,-inf
1,S5,5,0.05,14,e,44,0.025309917355371896,17.818181818181817,-inf
1,S5,5,0.05,15,f,44,0.047004132231404955,33.090909090909086,
1,S5,5,0.075,0,0,67,0.014354533303631095,15.388059701492534,-inf
1,S5,5,0.075,1,1,67,0.017918801514813988,19.208955223880594,-inf
1,S5,5,0.075,2,2,67,0.013908999777233234,14.910447761194026,-inf
1,S5,5,0.075,3,3,67,0.014354533303631097,15.388059701492535,-inf
1,S5,5,0.075,4,4,67,0.01212686567164179,12.999999999999998,-inf
1,S5,5,0.075,5,5,67,0.022374136778792606,23.985074626865675,-inf
1,S5,5,0.075,6,6,67,0.024601804410781906,26.373134328358205,-inf
1,S5,5,0.075,7,7,67,0.010344731566050345,11.08955223880597,-inf
1,S5,5,0.075,8,8,67,0.017918801514813988,19.208955223880594,-inf
1,S5,5,0.075,9,9,67,0.01836433504121185,19.686567164179102,-inf
1,S5,5,0.075,10,a,67,0.020592002673201153,22.074626865671636,-inf
1,S5,5,0.075,11,b,67,0.017473267988416127,18.73134328358209,-inf
1,S5,5,0.075,12,c,67,0.016582200935620406,17.776119402985074,-inf
1,S5,5,0.075,13,d,67,0.00945366451325462,10.134328358208952,-inf
1,S5,5,0.075,14,e,67,0.014800066830028958,15.865671641791042,-inf
1,S5,5,0.075,15,f,67,0.020146469146803295,21.597014925373134,-inf
1,S5,5,0.1,0,0,89,0.011354311324327735,16.168539325842694,-inf
1,S5,5,0.1,1,1,89,0.010344337836131801,14.730337078651685,-inf
1,S5,5,0.1,2,2,89,0.007819404115641963,11.134831460674155,-inf
1,S5,5,0.1,3,3,89,0.010344337836131801,14.730337078651685,-inf
1,S5,5,0.1,4,4,89,0.007314417371543997,10.415730337078651,-inf
1,S5,5,0.1,5,5,89,0.021454046206287082,30.550561797752806,-inf
1,S5,5,0.1,6,6,89,0.011859298068425703,16.8876404494382,-inf
1,S5,5,0.1,7,7,89,0.007061923999495014,10.0561797752809,-inf
1,S5,5,0.1,8,8,89,0.012616778184572654,17.96629213483146,-inf
1,S5,5,0.1,9,9,89,0.014131738416866556,20.123595505617978,-inf
1,S5,5,0.1,10,a,89,0.014636725160964524,20.84269662921348,-inf
1,S5,5,0.1,11,b,89,0.011859298068425705,16.887640449438205,-inf
1,S5,5,0.1,12,c,89,0.014384231788915541,20.48314606741573,-inf
1,S5,5,0.1,13,d,89,0.00680943062744603,9.696629213483147,-inf
1,S5,5,0.1,14,e,89,0.012616778184572656,17.966292134831463,-inf
1,S5,5,0.1,15,f,89,0.01312176492867062,18.685393258426963,-inf
1,S5,5,0.15,0,0,134,0.0074487636444642465,15.970149253731345,-inf
1,S5,5,0.15,1,1,134,0.006223546446870128,13.343283582089553,-inf
1,S5,5,0.15,2,2,134,0.0060007796836711955,12.865671641791042,-inf
1,S5,5,0.15,3,3,134,0.01101303185564714,23.611940298507466,-inf
1,S5,5,0.15,4,4,134,0.008451214078859435,18.11940298507463,-inf
1,S5,5,0.15,5,5,134,0.016804967698819336,36.02985074626866,-inf
1,S5,5,0.15,6,6,134,0.004330028959679216,9.283582089552239,-inf
1,S5,5,0.15,7,7,134,0.00588939630207173,12.62686567164179,-inf
1,S5,5,0.15,8,8,134,0.009230897750055691,19.791044776119403,-inf
1,S5,5,0.15,9,9,134,0.006557696591668523,14.059701492537314,-inf
1,S5,5,0.15,10,a,134,0.007894297170862107,16.925373134328357,-inf
1,S5,5,0.15,11,b,134,0.006557696591668522,14.059701492537313,-inf
1,S5,5,0.15,12,c,134,0.008451214078859433,18.119402985074625,-inf
1,S5,5,0.15,13,d,134,0.007003230118066384,15.014925373134327,-inf
1,S5,5,0.15,14,e,134,0.010790265092448206,23.134328358208954,-inf
1,S5,5,0.15,15,f,134,0.0085625974604589,18.358208955223883,-inf
1,S5,5,0.2,0,0,178,0.007125047342507258,20.292134831460668,-inf
1,S5,5,0.2,1,1,178,0.004536990279005176,12.92134831460674,-inf
1,S5,5,0.2,2,2,178,0.005041977023103144,14.359550561797754,-inf
1,S5,5,0.2,3,3,178,0.009208117661911375,26.224719101123597,-inf
1,S5,5,0.2,4,4,178,0.0029589067036990277,8.42696629213483,-inf
1,S5,5,0.2,5,5,178,0.01009184446408282,28.741573033707873,-inf
1,S5,5,0.2,6,6,178,0.004726360308041914,13.460674157303371,-inf
1,S5,5,0.2,7,7,178,0.003463893447796995,9.865168539325841,-inf
1,S5,5,0.2,8,8,178,0.005168223709127635,14.719101123595504,-inf
1,S5,5,0.2,9,9,178,0.004663236965029668,13.280898876404493,-inf
1,S5,5,0.2,10,a,178,0.0033376467617725033,9.50561797752809,-inf
1,S5,5,0.2,11,b,178,0.004726360308041914,13.460674157303371,-inf
1,S5,5,0.2,12,c,178,0.004978853680090897,14.179775280898875,-inf
1,S5,5,0.2,13,d,178,0.0039057568488827165,11.123595505617976,-inf
1,S5,5,0.2,14,e,178,0.005988827168286833,17.0561797752809,-inf
1,S5,5,0.2,15,f,178,0.006051950511299078,17.235955056179776,-inf
1,S5,5,0.3,0,0,267,0.0023767692070305367,10.153558052434454,-inf
1,S5,5,0.3,1,1,267,0.0029098107702450584,12.43071161048689,-inf
1,S5,5,0.3,2,2,267,0.003358687876109919,14.348314606741575,-inf
1,S5,5,0.3,3,3,267,0.004817538470170713,20.580524344569284,-inf
1,S5,5,0.3,4,4,267,0.0035550716099257956,15.187265917602998,-inf
1,S5,5,0.3,5,5,267,0.005406689671618342,23.097378277153556,-inf
1,S5,5,0.3,6,6,267,0.003498961971692687,14.947565543071159,-inf
1,S5,5,0.3,7,7,267,0.002657317398196075,11.352059925093632,-inf
1,S5,5,0.3,8,8,267,0.0030781396849443804,13.149812734082394,-inf
1,S5,5,0.3,9,9,267,0.0013387408997180485,5.719101123595503,-inf
1,S5,5,0.3,10,a,267,0.0024889884834967528,10.632958801498127,-inf
1,S5,5,0.3,11,b,267,0.0025170433026133056,10.752808988764041,-inf
1,S5,5,0.3,12,c,267,0.002517043302613306,10.752808988764043,-inf
1,S5,5,0.3,13,d,267,0.001927892101165677,8.235955056179773,-inf
1,S5,5,0.3,14,e,267,0.0027695366746622895,11.8314606741573,-inf
1,S5,5,0.3,15,f,267,0.005715292681900432,24.415730337078646,-inf
1,S5,5,0.4,0,0,356,0.0020120565585153394,11.460674157303373,-inf
1,S5,5,0.4,1,1,356,0.0025486049741194295,14.51685393258427,-inf
1,S5,5,0.4,2,2,356,0.003179838404241889,18.1123595505618,-inf
1,S5,5,0.4,3,3,356,0.00404778437066027,23.0561797752809,-inf
1,S5,5,0.4,4,4,356,0.001743782350713294,9.932584269662923,-inf
1,S5,5,0.4,5,5,356,0.004016222699154148,22.876404494382026,-inf
1,S5,5,0.4,6,6,356,0.0029431258679459664,16.764044943820224,-inf
1,S5,5,0.4,7,7,356,0.0023434541093296304,13.348314606741575,-inf
1,S5,5,0.4,8,8,356,0.0022487690948112616,12.808988764044946,-inf
1,S5,5,0.4,9,9,356,0.0008127130412826667,4.62921348314607,-inf
1,S5,5,0.4,10,a,356,0.0017437823507132945,9.932584269662925,-inf
1,S5,5,0.4,11,b,356,0.0017437823507132945,9.932584269662925,-inf
1,S5,5,0.4,12,c,356,0.0012072339351092037,6.876404494382024,-inf
1,S5,5,0.4,13,d,356,0.0013966039641459416,7.9550561797752835,-inf
1,S5,5,0.4,14,e,356,0.0022014265875520776,12.539325842696634,-inf
1,S5,5,0.4,15,f,356,0.0038426335058704708,21.8876404494382,-inf
1,S5,5,0.5,0,0,445,0.0012343769726044693,8.788764044943822,-inf
1,S5,5,0.5,1,1,445,0.0012949753818962248,9.22022471910112,-inf
1,S5,5,0.5,2,2,445,0.002294849135210201,16.33932584269663,-inf
1,S5,5,0.5,3,3,445,0.0029311324327736393,20.86966292134831,-inf
1,S5,5,0.5,4,4,445,0.0016282666330008837,11.593258426966292,-inf
1,S5,5,0.5,5,5,445,0.0028806337583638427,20.51011235955056,-inf
1,S5,5,0.5,6,6,445,0.001567668223709128,11.161797752808992,-inf
1,S5,5,0.5,7,7,445,0.0018605605352859486,13.247191011235953,-inf
1,S5,5,0.5,8,8,445,0.0025271430374952655,17.99325842696629,-inf
1,S5,5,0.5,9,9,445,0.0007697891680343388,5.480898876404493,-inf
1,S5,5,0.5,10,a,445,0.001517169549299331,10.802247191011237,-inf
1,S5,5,0.5,11,b,445,0.0016989647771745997,12.09662921348315,-inf
1,S5,5,0.5,12,c,445,0.0012949753818962254,9.220224719101125,-inf
1,S5,5,0.5,13,d,445,0.0015373690190632497,10.946067415730338,-inf
1,S5,5,0.5,14,e,445,0.0017292639818204773,12.312359550561798,-inf
1,S5,5,0.5,15,f,445,0.0027998358793081685,19.93483146067416,-inf
1,S5,5,0.65,0,0,578,0.0012564205409417997,11.619377162629764,-inf
1,S5,5,0.65,1,1,578,0.0009990002514337713,9.238754325259517,-inf
1,S5,5,0.65,2,2,578,0.002040654446187187,18.871972318339104,-inf
1,S5,5,0.65,3,3,578,0.0014479891284826575,13.391003460207616,-inf
1,S5,5,0.65,4,4,578,0.0012983261694663618,12.006920415224913,-inf
1,S5,5,0.65,5,5,578,0.0025854276170065023,23.910034602076134,-inf
1,S5,5,0.65,6,6,578,0.0013102992061876655,12.11764705882353,-inf
1,S5,5,0.65,7,7,578,0.0013821374265154873,12.782006920415226,-inf
1,S5,5,0.65,8,8,578,0.001543773422253086,14.27681660899654,-inf
1,S5,5,0.65,9,9,578,0.0007415799619257433,6.858131487889274,-inf
1,S5,5,0.65,10,a,578,0.0015617329773350418,14.442906574394467,-inf
1,S5,5,0.65,11,b,578,0.0017592880832365515,16.26989619377163,-inf
1,S5,5,0.65,12,c,578,0.0011666227655320216,10.788927335640135,-inf
1,S5,5,0.65,13,d,578,0.0010289328432370303,9.515570934256056,-inf
1,S5,5,0.65,14,e,578,0.0014898947570072202,13.778546712802772,-inf
1,S5,5,0.65,15,f,578,0.0013043126878270136,12.062283737024222,-inf
1,S5,5,0.8,0,0,712,0.0010691516222699152,12.179775280898875,-inf
1,S5,5,0.8,1,1,712,0.000595726549678071,6.786516853932586,-inf
1,S5,5,0.8,2,2,712,0.0015623027395530872,17.79775280898877,-inf
1,S5,5,0.8,3,3,712,0.0014518368892816559,16.539325842696623,-inf
1,S5,5,0.8,4,4,712,0.0011756722636030803,13.393258426966291,-inf
1,S5,5,0.8,5,5,712,0.0019134263350587045,21.79775280898876,-inf
1,S5,5,0.8,6,6,712,0.0014281656356520639,16.26966292134831,-inf
1,S5,5,0.8,7,7,712,0.0012900833228127763,14.696629213483147,-inf
1,S5,5,0.8,8,8,712,0.0014084395909607374,16.04494382022472,-inf
1,S5,5,0.8,9,9,712,0.0004892059083449058,5.573033707865167,-inf
1,S5,5,0.8,10,a,712,0.0010967680848377728,12.494382022471907,-inf
1,S5,5,0.8,11,b,712,0.00165304254513319,18.831460674157302,-inf
1,S5,5,0.8,12,c,712,0.0011875078904178763,13.528089887640448,-inf
1,S5,5,0.8,13,d,712,0.000796932205529605,9.078651685393261,-inf
1,S5,5,0.8,14,e,712,0.0010691516222699152,12.179775280898875,-inf
1,S5,5,0.8,15,f,712,0.0011677818457265495,13.303370786516851,-inf
1,S5,5,1.0,0,0,890,0.0006738416866557254,9.59550561797753,-inf
1,S5,5,1.0,1,1,890,0.0005046711273829065,7.186516853932588,-inf
1,S5,5,1.0,2,2,890,0.0010525817447292014,14.988764044943828,-inf
1,S5,5,1.0,3,3,890,0.001050056811008711,14.952808988764046,-inf
1,S5,5,1.0,4,4,890,0.0006006186087615201,8.552808988764045,-inf
1,S5,5,1.0,5,5,890,0.0015575684888271685,22.17977528089888,-inf
1,S5,5,1.0,6,6,890,0.0006889912889786645,9.811235955056182,-inf
1,S5,5,1.0,7,7,890,0.0009111854563817701,12.975280898876406,-inf
1,S5,5,1.0,8,8,890,0.0018353111980810505,26.13483146067416,-inf
1,S5,5,1.0,9,9,890,0.0005046711273829064,7.186516853932586,-inf
1,S5,5,1.0,10,a,890,0.0007495896982704208,10.674157303370793,-inf
1,S5,5,1.0,11,b,890,0.0009036106552203002,12.867415730337076,-inf
1,S5,5,1.0,12,c,890,0.0008783613180154022,12.507865168539327,-inf
1,S5,5,1.0,13,d,890,0.000638492614568868,9.09213483146068,-inf
1,S5,5,1.0,14,e,890,0.0007798889029162988,11.105617977528095,-inf
1,S5,5,1.0,15,f,890,0.0011535790935487942,16.42696629213483,-inf
