trace_id,key_id,session_id,plaintext_class,plaintext_hex,ciphertext_hex,global_trigger_sample,sampling_rate_hz,number_of_samples,trace_sha256
322,2,2,random,a04effd159c33695,173adbaa333f7908,96,100000000.0,4288,12a68545ea122dbad281589810f812dd55570aa110ecc49bca4070d64b998e2a
323,1,2,random,c801e2e8cf877f21,927b218a1e721376,96,100000000.0,4288,638478ee896f32e4936e6ebd41f1eada49b67b7385dae066ec8dd87088466053
324,0,0,random,42b41436a6095a46,5a44c4dce509cc1a,96,100000000.0,4288,e6c9e6631b54067f99637783bff0275f971c9f2ffbd1bad5c5deca349ba5ad2f
325,3,1,random,d036bf3e78d2be3e,c41abeb3b9b99334,96,100000000.0,4288,9260018e29dedbf530189017af70eb4f3c06411964fc2b11b9bcecae3e0233e5
326,0,2,random,c65b561af3488d30,da0caadb1e5a19d6,96,100000000.0,4288,09981544c54f55deafb238d5a49de0cbeb9eb8959c2c38cffd06758dc2f03aef
327,2,2,random,9eda7cc702904177,2f410c38c253d2c5,96,100000000.0,4288,87771624a34265051af40c28a04c5c5001d962a8ab821136d79aff73d37f9b4a
328,2,1,random,18dbd51336faa1a8,b1295b6b00523c26,96,100000000.0,4288,9f32787bba12b23bab3b95e59562c1597ededf9330a6e633f2de26102cfcfa07
329,2,1,random,a75feebe1c51edc2,6746f014cb63d2a5,96,100000000.0,4288,de2821e9cac7a2c3797fd91ce47d48b3f3cee8e4560aa1e21f8cacaf8be44b90
330,2,3,random,acba8d4735be2f72,5f828de37a989e8a,96,100000000.0,4288,9355f8cc3d5616cc3823414a1fcad72556100d8aa4b13663a8addd5515b8a59e
331,0,2,random,5399d01b13967ed2,f735008c9c6e5a7c,96,100000000.0,4288,668565fe0bc4f9622e824fd9a3193ac273f225ae1a0805ae7267747c486dccd6
332,2,3,walking_one,0000000000100000,1c2149bb541050df,96,100000000.0,4288,d1317aa2c342addb2fd80acde2ff127719be0ee3cf4ff88a87d866c22f2c8001
333,0,2,walking_zero,ffffffffffefffff,7a2ab7362458379a,96,100000000.0,4288,e2f2dc970bbc2a8d1bdf250b8e68e1cb6674516c7198c76bd21d4a4b0ffc87cf
334,3,1,repeated_nibble,4444444444444444,3580ce95538f6b12,96,100000000.0,4288,976ebb0ba76a014e412e025ad277bb3a4fde2240e40668635b7fa21a643e901f
335,2,3,counter,0a9849bd92785f7b,dcc7204b3cefd8aa,96,100000000.0,4288,5c14e7bd80cabee63388972e3a368398900cd5e58025366041796bb77b899742
336,3,0,random,ca880df971b6f713,2671c1d377aceabf,96,100000000.0,4288,18580e68a32645d6e9052128c16cdceb457c22e7819166c9607dcb9752a5d52d
337,0,0,random,20f2ac7a1892dfc7,43f5a1e229e94969,96,100000000.0,4288,b076d4dde8fc99cd60d895ddd7ace2433ee9e740b5db5c775b2c835b4a7a063b
338,0,3,random,3d12b3823ea6c40c,e49ae0b75685b7fd,96,100000000.0,4288,1835a7e559ad2018e376f8194625685086032f3b828399247de1036dc6c15cd3
339,3,1,random,967b3e9464815b16,6dbd61af2c4ffd9f,96,100000000.0,4288,ea51e257ae291c8bcb31a656d6c2e4b0a9bd937d74c50e84afde02defd984f8a
340,1,1,random,80f0ec9bbb2fd7d0,0691436cf42af029,96,100000000.0,4288,962c7e50577b2b617c9efb6c1c467fc4f6617ca51adb9b709f1e954ff5447031
341,2,3,random,93b4a2174b7b8694,fd036f61a731c2bd,96,100000000.0,4288,3b2e06c74aee9bc821b2ee5c6c3c24e834605da0b335767e062c723015fc26fc
342,3,2,random,f7fee2296fc46036,4c74121de83f429e,96,100000000.0,4288,428d571f5d8de287b83d2a4579ca52ca037fc6d77c53b442759a7cfcfe0457fa
343,2,2,random,ce503ad9000fb7e5,9b942eaefbd39093,96,100000000.0,4288,2d58ed95796b1e408116da40a0b3a9978b4c3615a1490564165b117dd78f79ca
344,0,1,random,302f7f62ee5d0863,38769c5cf0efcb15,96,100000000.0,4288,2b3810b4060d6aa45c6d9ee772a9d03ce06104d16c6525d50f55bf0a0a9a3168
345,2,2,random,3aed2f304e1e2ecd,a0b01dd06ba55481,96,100000000.0,4288,81a15bfad1be12da66565a221572be49387db2f01da435bf329acf7a531cf913
346,1,2,random,4c21abffb0de578b,709f49b5dbc0bd4d,96,100000000.0,4288,330d2ddc585c4902c0e4a2655a1786aab88b5efa8000e7858f78f00a34a1e5d6
347,1,1,random,ec5694d2e1013691,62ec888b2d47c235,96,100000000.0,4288,4719dc6803071024d00810cc1d95875400ef4589c9f3f721168740f96746fef7
348,0,1,walking_one,0000000000200000,8c48876328e412b4,96,100000000.0,4288,11cf09f9bd5bd2b4567d1cf25bf0da77347ab97be3d5fce099620c6b2bcdc771
349,1,3,walking_zero,ffffffffffdfffff,0394653983337eaa,96,100000000.0,4288,044d541204430a3c573514c4b684dd1390b99312ee6e913625f32d39032bee9e
350,1,2,repeated_nibble,5555555555555555,fb607b86ec237bb3,96,100000000.0,4288,9d63a9d2fb9ccd093e4c9df74807561e8eadf73054ac6188402a8084fcdccb01
351,3,0,counter,ee0fe555872020cb,2e3f6d3451f7ff3a,96,100000000.0,4288,6839e2ca92d73d4fd24bab0f987295b93fc4041ae1f2c3e76954fb720152c6e0
352,2,2,random,8391acf50981ffc8,9b0d9601069473c5,96,100000000.0,4288,3a00cdd4e8d5f8dfb7b2d1745b2e36cd6301029d6a47e101760bc791137dc1f5
353,1,0,random,ecc28cb4c19ac01b,58a9e7eca0d38ca4,96,100000000.0,4288,87d6aaddaa7af24b3a28f583f48b5f91ec4e412453858c856fbac0a9f762d18b
354,3,2,random,0e6b6848f9c0077a,1a501255cb844702,96,100000000.0,4288,eb91c9a678023c0ff70ef5c7ee31d08ac35a0b4c581a164a9467fd184bee190e
355,0,0,random,1378a152d8aae495,d5a1067504337996,96,100000000.0,4288,ae14c7a7a87eaf3ea0af413737414b4d76c8eda60c0889b73dd0b8c71c928356
356,1,2,random,c4d066839abe4d5a,58619f6391adb135,96,100000000.0,4288,9573dc3bfcaeffac87b929a75d274879f624d69a71f29a6d251c03919aef3e57
357,3,2,random,37070582fe22d349,51ea289f0563bccb,96,100000000.0,4288,d3d6e5fb6987dcb8f219b6c5b0fcf71c4f7bc360f10819c063dfd19af1ab61e8
358,0,2,random,bb72e8041622433a,1dd9f44746d38c9d,96,100000000.0,4288,ed764162498257ace5a5149243b9d7e9dd5f811e9a7a712dad7255bbf6bfe2a9
359,3,1,random,b5162dbf16ffc279,0fabe4dcd61043d3,96,100000000.0,4288,c2d70f781e640ce696e8c4611347f06ecdf9c56e361e15cd077674dd38efcc58
360,1,2,random,96bc667b021f10f3,62ad26f70c555304,96,100000000.0,4288,99c6845d77c2e8ba9227d810bf85db1caec3cd607155aeb9bedca94d59345938
361,0,0,random,ebe2502a364c6563,d21cf1b9c3b54d25,96,100000000.0,4288,c2de28d209e2d12c81ee6b8da3f209f31f4a4404e3fde091470ca53723df38f2
362,2,1,random,a59e74d2b12fc984,63c795c37cfe7187,96,100000000.0,4288,446f572e5f23f5131fb758a241d18d6087e855932a1a3d50b5757f307436074d
363,2,1,random,988585ce7bde2647,75bfb0f7d0e6bd7b,96,100000000.0,4288,680aaa0fda1c004b4bf561ea295e2c21f7981e93586d2eb3d360c3ca07641f2f
364,3,0,walking_one,0000000000400000,821e9e00f3f3f8ca,96,100000000.0,4288,72ed1faa5097eab7961b7f4b6c7d846d991723f2982609b546eb038abaa84188
365,0,0,walking_zero,ffffffffffbfffff,e8054538e6ce1aa9,96,100000000.0,4288,29abfa377597e330371a45895bcbd8fda5dc96045ceb4d9cdd91b03238c92907
366,0,3,repeated_nibble,6666666666666666,01235f795feadb2c,96,100000000.0,4288,ff23f31d53fb6ff9841504849bbf7de98078664ff415fdf8ab5c6e36a335cdf2
367,0,2,counter,d18780ed7bc7e21b,274a7045e1c27e66,96,100000000.0,4288,b40e842016b82d5ca8bf821b8e04aa78030d3334d664f5ec5e598e4af2c9b572
368,0,2,random,d8978ac3e55105fa,5afc601fbef8fb7e,96,100000000.0,4288,58d05cc181cb14f1e902da602863325ef237365b0f5964109259ad3415e3fde2
369,3,3,random,277e4f3aad4b6bc0,ea191625df90a54f,96,100000000.0,4288,0bed9b525db22c606e0d098b26264b5a40fbb1565f53213c7c546ab5e6e1eb58
370,0,3,random,032dffc105eb4f7e,0bb4f701a9447df2,96,100000000.0,4288,89055a631398dc5222f22b67ae94ee76e79abd39f01ad0f59aafbf844af75224
371,2,3,random,d4e57e9cdb203907,9281249a0a5538e7,96,100000000.0,4288,22fe78fc4aac0f0ef5af646797e5a52806f81dd4d75975edebe44303130f3c5d
372,0,3,random,0f07b0db9ad549fe,1b8421273ba6d4c0,96,100000000.0,4288,d39c1fc9ce15ea5449ef0257888ffebf33dbef8f61f64d7cce39bc72e0cdbe14
373,1,1,random,60e83a335d5ed405,7f2ace8c4efed358,96,100000000.0,4288,cb4933305cbc57685a27ad067ce5a8e71b74bb9fd9b2f9462fac064f1eb96f8f
374,1,3,random,59b733d491e417e5,ade1b8357a87e6ba,96,100000000.0,4288,13b35eaa73669baa93421350c6f74ed30f69a91f7f9d410fa21d0148a119bf2f
375,2,3,random,93729383fc1330b4,7e1d77ddfd1ae65e,96,100000000.0,4288,b12260b08888d0182f7dc4e73abe0245815a503570be8c80bd77240ce661fedc
376,1,2,random,f11173b22aeed960,80ca2018f1a2854e,96,100000000.0,4288,f27a12a5fc9b5865e80a29b678eb2d67c689dd3d36e33c4d5935e42d7c9a66c3
377,1,0,random,d6c9cba2d907e871,8f0379b769a42357,96,100000000.0,4288,1ea017afe3a66552f0c30912d218194651837a0d04d6de4bad6dcac4bfcaeda0
378,3,2,random,e1d45c6702101db7,788d478c34d1032e,96,100000000.0,4288,c00392e52cda7d0457425652282a5a848409f682d4f6bf559a76b25fd7ee5b73
379,1,1,random,8d9af162410384a4,662b189be58045ae,96,100000000.0,4288,f1961fb6dba53ec63a46ef57029491dd74d7e07025f95e951c88a84d48a4c538
380,2,1,walking_one,0000000000800000,2e3e932b41ac6b07,96,100000000.0,4288,5ab85ebb3cdb05e04393f0e5fd83df712674e965d264545ff58a68f06ffd8719
381,0,0,walking_zero,ffffffffff7fffff,20f44c0a3111a57c,96,100000000.0,4288,d5ba4c8938bec767ff7e51cde8dbb1bdcb1c7118e7de8d5ae6f98e0456752183
382,3,3,repeated_nibble,7777777777777777,86a4758a9436970c,96,100000000.0,4288,f030176183fbd92399203e2f45eb027d4b3dbd7cc1f79f77c8957d23850dfee9
383,2,0,counter,b4ff1c85706fa36b,4392331382c192bf,96,100000000.0,4288,f0fceecc2f3d4cbaddfd33decd19599cb8eb7129c2b5afd6c57e53f57b304e98
384,2,1,random,13f5dc796d05e0ec,4742ecc450959deb,96,100000000.0,4288,fb2a3551d58424680302aeb304744073ec5f81123fff4f2dd62275f3341f0838
385,0,3,random,649ca70391295154,a912c4f7c1a537b8,96,100000000.0,4288,e94ca10594f7dad0fe9fe48d782e272bf719a25871fce40db599b19e2dc9d34a
386,3,1,random,52de86deaf7aadea,0abc0df0266bf763,96,100000000.0,4288,86f6cc3ffa16c4b9ae0b5228e5698ad1519234b107c9c54215891d4ed3f20801
387,2,3,random,c4c44db9264ee7b1,7cfcdb42865c3df9,96,100000000.0,4288,4502b7c830062a500d106239843449e6e3c154f057230c7899583082eca4d8f9
388,2,0,random,2c31ed736a58def8,ff9b06b2cfcd7f8c,96,100000000.0,4288,7341ba1e8395196615b9d73b9c0c8bea5301c75a9aa87b68d13fb270c3a8b599
389,3,3,random,c739090a6cd71e7d,47d3c83b5caf5e33,96,100000000.0,4288,a904f1450d4351968a014ffd14d995074726dbc37c6d840ce9bfa943f64dce9d
390,3,1,random,0635176271afc1c2,96ef9b54ed2fd61e,96,100000000.0,4288,1f83a5af7c4226d49290783b885f0fee0069a7cb0473439d655c9964ea58c722
391,2,2,random,ff285b95377eff1f,a9c8a0e815d69fa0,96,100000000.0,4288,5abf81e2662405881e0849c6b6d831ed222d2d329a49069b8090ced5fe5a44d8
392,1,2,random,d6d4fc9b1aac07b8,ef24b9c22fe7f269,96,100000000.0,4288,bd5d8eed4d407bfd134f1c54077ad87160df3a61ec6874f18f0d2ef62e86029f
393,0,0,random,58c5c3cefabfdbc3,d4ca0e223032a8da,96,100000000.0,4288,f05c6d9d4356e4d3551234f808322dac50d008b14210b64630cec8fcd28c007b
394,1,3,random,ab7cc715a65d22e4,a1b21774bf28a4ba,96,100000000.0,4288,834d0345e66dc31c5797478390fd42eb490ae5a113bdd065ade86058f4e44cdd
395,0,2,random,6220275c4b938cc9,08fe744b5cf2611b,96,100000000.0,4288,1e25a1d0bb641db5ec71027ca1acf006c6095ee97cb2bdbf0138be51048d3382
396,2,2,walking_one,0000000001000000,a94d7a6101710d6c,96,100000000.0,4288,bb128fd072632ae96c7b61f7b9e6c11a9ddfe6b5001f6f80bf4b32be07d44bd7
397,2,2,walking_zero,fffffffffeffffff,9151216bee5ca84f,96,100000000.0,4288,dce636b67fcbfddd8a7f6e2f408348cdbfcfad972c30d002cd15bbea762c5884
398,3,3,repeated_nibble,8888888888888888,250147f1f4bb94df,96,100000000.0,4288,eba7d3e3f9d995fe02d79c2688ea28193ffca81166ef2b14696afa50c16919bb
399,1,3,counter,9876b81d651764bb,28b7be5dc80892d2,96,100000000.0,4288,0ce0733ac2845d7502afffb8314af0795f273c3cde2442f3b48620264aa63094
400,1,0,random,cf53d15c85f572f1,0a6ee688db74fa36,96,100000000.0,4288,b5a77cb5cec16da5a52b6dad9bb1130a8ac96a1c240048e412b9e4cb1255e0c3
401,3,2,random,544519378d4fb9f0,acef2d2258b1e596,96,100000000.0,4288,9d0224b8aca143ccba5b3b910e7ead700e8deca94fd3989e0811ff81be3807fa
402,2,0,random,04bc14836b7a56ef,cf361bace9126d59,96,100000000.0,4288,7a4e24bff8e07a49b99352754f55721e7c3df98b148557e03a05efb858ace85a
403,2,0,random,7ecbd3abae21de3b,95738469ac770512,96,100000000.0,4288,15caad399ee6b844bfb8fc824866a2b8ddcab2b4bd158ee707e1b5c4eaaf7752
404,0,2,random,08ba310661e7ff25,a5c43735f6d66626,96,100000000.0,4288,358a9d0b0452be727092e863ef136615126ddadd84d15a0da5e16dc1ac2e92c3
405,3,2,random,a7f95898927187ef,0c157934113d93a5,96,100000000.0,4288,fb92a8e041fe0dfdd621e4a6c9ed53665ecb373f93a3092361e02978970f6c27
406,3,2,random,ce91bf3a1b7d1291,03f5d7f2f927958d,96,100000000.0,4288,f91b86d4f33fcb715dd025f8ca14a0dad62c60e0407c65cb59dc08a7b9fd8714
407,1,2,random,d2c7366ccafc4c75,9661d356b7ab9776,96,100000000.0,4288,c22c80fe4bfd40f5ed6362e84f5fef653e0e32a1f35b6ab781f56c623656f0d9
408,1,3,random,3791ef7bd01cdb41,8d87f90949f94229,96,100000000.0,4288,6741d5e36ff135f6dd01214062371d63866d19319e3a04eb28066bf1cf033c7d
409,2,1,random,a212cac6703d6f56,92f0cec047452c14,96,100000000.0,4288,92edf130b6a89927171955edd022067455da9051905355e8cd9c7490b1b9f823
410,0,3,random,f77754545e90eaee,b870f8a561ffdcbd,96,100000000.0,4288,2d50a05a457d3d4ce19147d23a0fc6609ce64a814267d4da5cd3f208db97634c
411,3,2,random,245dfa74ef5b70c6,87425323e316b847,96,100000000.0,4288,7b2fd3b8f229cef1fd269ca44d9cf9ef5163431ead8ddf6401eb66ffeabb283e
412,1,1,walking_one,0000000002000000,45da6704b88c3823,96,100000000.0,4288,3a88b310023799293b70933792aa1b2939e292a3b5f84fb19c924e7b90505304
413,3,0,walking_zero,fffffffffdffffff,e4efd64dffdd565f,96,100000000.0,4288,8ad988b2b42a2810e294cb584d3d7a695f5a341d3767e44dc5bab4299053f0f6
414,0,2,repeated_nibble,9999999999999999,bc7edec4bc3886d7,96,100000000.0,4288,b35e7a2e19126010e0af51802e2e06a60f0bcf71fa957c01232e48dd8a20df9f
415,2,2,counter,7bee53b559bf260b,aa78a8033d11ab7f,96,100000000.0,4288,7ade99150c83e3eff58f298ad367c8e4db2138c915ca6a26f2ef6d85fccc4c9c
416,2,3,random,160e952ae5d272bc,f874c6ebd478cfdf,96,100000000.0,4288,b0fbf18a7ecdf5b533fe6d00064d9f1ffb89e748d091146fd7e760e1e836a94b
417,0,0,random,841b509a93b989a4,df3bddafa2bce635,96,100000000.0,4288,13ed39def26df280b5ad42f8d83ab0ad3b773c174958986f1101024dc5f07ef8
418,1,1,random,fb89a1625785bd32,4128a85ac7e730b6,96,100000000.0,4288,a6f37304adf42eef4480722f7a1f4b744a84753875fc495495fab60e6b106590
419,2,3,random,fabe05a901725efb,223044048cae6d86,96,100000000.0,4288,9fc479425c97e985f25e207f162f926b376e08cdf2fd531bf6713bc844a5d6a6
420,3,3,random,6f8b846c55d9ad88,d24eb120341a5fc7,96,100000000.0,4288,6e12e171cd906752f5c9784accef2d60d0d22cd90447ab8c168b03058b340516
421,3,1,random,255c850b0b425733,d41fab554764d6eb,96,100000000.0,4288,209fcab42ae80002dece90efc58dfd676fa4f06d08ef3afcc144656143232c1f
422,3,2,random,b49c2366ac820a47,db47b7696302f6d8,96,100000000.0,4288,9cc6f712365a0a1b8de9b2c148a959678356c62da9b7208eff363b0d7456934b
423,2,1,random,e6444556dcd9e07f,221523566c3f55ea,96,100000000.0,4288,635f62fb9e1a5f82bd0de8601c19cf4f8d0da1e94c35df0a7ff2d15ea5bc926f
424,1,1,random,659f578d3c088345,7175a9c34da485dd,96,100000000.0,4288,d2e7ec2509ba32feb34890f27d4f0ab954b9328ed248561bcd386d91f1f62bac
425,1,0,random,be6aad0a251fc194,ef678ca798cdaa2d,96,100000000.0,4288,6e341a1227b767acfd5d5985907cdad98a37852ebffaf2c653a807a8b8788d92
426,3,0,random,a2d73f592be3fd71,46427d05575d5bd2,96,100000000.0,4288,b7275f647c897c5e56596d9f05c7faf212116f5577ac6f9db52528e84d2bddcf
427,0,3,random,ffd820a802975882,ac88d887a2e8e9ac,96,100000000.0,4288,a711c125eb8954a624815ec21ff3a94971ca3d7cecd7ea5c613d324f35f1efaa
428,0,3,walking_one,0000000004000000,830e36fc9724559a,96,100000000.0,4288,46439e567aae376c3ecfc292bc6466a906d0a0b681e13d35aa0470506538932e
429,3,3,walking_zero,fffffffffbffffff,b1dcc1df9816a658,96,100000000.0,4288,8dc34aacf7a12a32570adcfe034d19a7c3b9042562c23c26bcd2a63c685c3bba
430,2,0,repeated_nibble,aaaaaaaaaaaaaaaa,e84bee555df9d753,96,100000000.0,4288,b37347c814532f7729fef2b36933d875404e3deb8bca9a04b1a159b1911a5a9f
431,3,2,counter,5f65ef4d4e66e75b,e81a10ca550e94dd,96,100000000.0,4288,3bef7c90fe9c1f760f839c8e660ae40a5aca6aadec7b441e7806ad10b91d97af
432,0,0,random,057d107c5fea26ab,d779b0ceb2705de5,96,100000000.0,4288,66c342848f53f1b71933d8807d2bcc1ebebb77941de394de256a631932b76eab
433,0,1,random,7c6c80fe2123d275,51d271ab4947f9ff,96,100000000.0,4288,3e229b387023c4b0ebb52e887e0c831031e55b5cef627ec59aba18d3db90fa0b
434,0,0,random,75d5fc14ec39f5a8,2f39a13e2a98cbde,96,100000000.0,4288,21aaadd1f969b70de33700f449aa1d26d27c8a6329dbb42c51decbacd04a9385
435,0,2,random,ad91b1d0de2081f3,b4beddb82e1c562f,96,100000000.0,4288,220146e49921d665261ce097a4b6c2dd6715c940dcebd43b39d88efa74e6a1cd
436,1,3,random,a024bda32e79a2f4,b0ad31d3aa8a7d1e,96,100000000.0,4288,5bc9b3d209f747291988d967ad5703375437b65388bb033c84f2046d54a3e25a
437,3,3,random,1572880d6c7dd764,c1f5c7239a5f8074,96,100000000.0,4288,95c6335f6a25aab737fc0aaf85927a587955a65d19275369a41b945a43eb9e94
438,3,3,random,5e3d18500167f89d,db354bcb4b2e7186,96,100000000.0,4288,1523627d229c90357b2872d5998406dbc7ee3d0696c1613507190a9f06c9f133
439,0,3,random,8956ec3153cbbdb6,012b7aa1fc502557,96,100000000.0,4288,eead562fbca3cd91196f90f8505f5dbabe8c149cc7817b607a49146d4dc2efe4
440,3,3,random,92169fd7696397dc,bf4eb20c2e45d9bb,96,100000000.0,4288,8c43a3c7624b1720707c93117332e63803a1934cc7dc49b1635ceb3316411c0f
441,0,1,random,96f176566a33ed81,a05357b78a71d017,96,100000000.0,4288,60c3c6e5853a8fcaab6b6e0ea769a49bc9294646b1c82c6ee731a635a5e12e27
442,3,2,random,c2699a1ab8018ea5,5f8b1ad1f68c84d2,96,100000000.0,4288,68316a90eb65f3ad89df5736212ffb3782b13f390318ac6e9ae8a2f14393afbb
443,3,3,random,34a6fae751b1ff54,2a85ace7ad93ed1f,96,100000000.0,4288,0ca2027d43ca27c7f19b89ef636d9f268c6c94e15c3252e5cb14047780f81f30
444,1,1,walking_one,0000000008000000,9191840d7c4abbd6,96,100000000.0,4288,add3e559c55a51a15f02637e92eb3952ef697919ba4502748f0738af8bb530df
445,0,3,walking_zero,fffffffff7ffffff,c9fcd91c7a41a948,96,100000000.0,4288,31512b0b7d3b63e86e3feaf279f09ba6aeb01fdb4ca041267f4d9da68923fbfd
446,1,2,repeated_nibble,bbbbbbbbbbbbbbbb,6e5c1243e633f305,96,100000000.0,4288,8f4a1bb4dbc7ecf4ae79c5882978dc4e9262a70ed38b58c4a72f012e86109a0a
447,3,1,counter,42dd8ae5430ea8ab,5da70b802c8de9e0,96,100000000.0,4288,390e0508a27d62684cff8363fbfe9448450acc42afa1635103349cb130b5dceb
448,0,2,random,d88bea597f613709,cb898a1520d5a1e7,96,100000000.0,4288,e2dec369dd2e62c09fa91059600a494ca8447fbc3611c74f601011e026a57d0f
449,2,3,random,8180c965e5e11bb3,7c4990bd017a0757,96,100000000.0,4288,8df313e55a10cacaad2769a4a745784257d6a4a92a94fabca8ded5207b62e0ec
450,0,2,random,8635f8f8973223d1,6d860a8527568d1b,96,100000000.0,4288,c5c149ce622118d5fb2e640b31fce9eb60ba23cb807f12c8450bb009e68ee6f4
451,3,1,random,2fc7a1acf7512f28,ee3cb63507def85f,96,100000000.0,4288,12a37133fb30597de21dd92e513f84a8403c263403537408a6216414ff9601f0
452,2,3,random,eb8349fe39791b3e,fe12602cf7278737,96,100000000.0,4288,008545cd977596bbf68904c77e391af712506af6419d5f2b18b99bf511814f7d
453,0,3,random,226ad41a202d5d7d,dfece3c1f096169c,96,100000000.0,4288,6eec2abcbfdc521c437630544be7aac4d3d7ffa526fce1aaa8683b12bfb99aa3
454,0,1,random,ba1999c7036054ab,38f1056e3701aa14,96,100000000.0,4288,720a5073971889c4a0b8b29a8cb387de9a400c7a9831853f59224cbfe19c48ae
455,2,1,random,f0a75bc5f6523641,604e6fc9bc0a8945,96,100000000.0,4288,af80993aed883dcb0c78763be3ea27616f6be9fcb29f06930db5c8c0b99df1b1
456,0,2,random,2586f82a851e6573,f231e5e0d87fc3df,96,100000000.0,4288,ccbdab784df6233f0abc8b5261a4167d9ac4b870c775a41bd9620b8b7210cd45
457,2,0,random,341475c2a3fcc417,bcc79a8179bfa344,96,100000000.0,4288,978e8210ca000d2b164b66bce51af8ed8559b4c059ee9093a23026a90836597f
458,0,2,random,a9765613e8a713ad,31947a78449823d3,96,100000000.0,4288,d85cf9afaa4ef089977c5b2e2ae73996e3ad23d3b77db8be9091ec104d4f1851
459,3,1,random,68322b16c83ebac5,0f08aaf6c53bd38a,96,100000000.0,4288,48214e967cf83e369e95895a55d1a5579f8c1ad0a2965762ac9e7ebff7477aa9
460,3,2,walking_one,0000000010000000,ad0770b8b7737870,96,100000000.0,4288,9102961690e72775e13199488f2943d5eb272f47dc9cf419a897d60360029224
461,2,3,walking_zero,ffffffffefffffff,49244f75ecc8e49f,96,100000000.0,4288,1d883cf61499dc451d5a50ec31a53afaf603171bcf56a53c0c45685e2689c121
462,3,0,repeated_nibble,cccccccccccccccc,fd70208e043212ff,96,100000000.0,4288,f646a03c03e7c1a85f64083a0fdbfa44f0e1688b952d2b709dab1b61452dcb25
463,1,1,counter,2655267d37b669fb,37a31b13144b935c,96,100000000.0,4288,5c63dc3a399096d84abf75d7f4b44ab76d4ee08cda1caca7bbcb142ccf424c6b
464,0,3,random,4d78ddaad1735aee,b6d05619f2172f61,96,100000000.0,4288,3057b4da80a5245c7dc44276f8897ad161919d41117a5d496749ec5986e80fd9
465,2,0,random,fb007d9420bc0f65,e3d131af7cccec4f,96,100000000.0,4288,984a2a09db3f2c9540da2884693ce80c5766176a0fd9f645b819cd26d0798d12
466,3,0,random,d0b946ea09a9e84f,ac0d247b4eef3ac5,96,100000000.0,4288,1c344896d7376a92937b6a10ea634a1967a13ee7caf36acfdd8e6f8111335068
467,2,1,random,f578635affc0a065,5d2f15983da72697,96,100000000.0,4288,855775bb7d3097dbd80b585645467df9fb68f8e0ad56421029f6e288033301b5
468,1,3,random,e8dd7818b7124789,49349e05b222e1d7,96,100000000.0,4288,877a26d525109ad6fd6cc13e1f395bb27630af17ce6b45489dea86e64ee5ea77
469,3,0,random,5d17efa9a9a80be0,30b294563bb2fcb2,96,100000000.0,4288,08a603b7e02250f6d46e1d1477b67c88c618a4e23272eb87a4109d10a8ec78ca
470,1,1,random,12e103d0c70947e5,be3c53d042ac82f7,96,100000000.0,4288,1804db2995e949ffa157d581f5546f15392261fc31a64232cf8c17f22150cca8
471,2,0,random,e0ee5131e0433a53,b31f3893024e17b2,96,100000000.0,4288,d356cd662881ae7a283ced27817fd78ac13124571502f4573c73a91f2cb98966
472,3,0,random,1e4766dedf9f615b,15a59d574636f7b9,96,100000000.0,4288,718c5098ee2ac7a8166bdf1aec53ae920dc21c5f7ddbc1e8b3a84a0d564936fe
473,3,1,random,2e2e3c673985817b,dc7b31f791a4a981,96,100000000.0,4288,a73e5fa654ebb69c52813380eb90c7d9eef7a6821c44944bf8de602864208304
474,1,2,random,acdc4a41ff2d763b,aed0a2aff6ede173,96,100000000.0,4288,5d317dfd12ff1679dc6e3f5a887e33dce66e77063dbac93b88385b963f949541
475,2,2,random,cd18f8ad3dae8851,5d74dca66394449f,96,100000000.0,4288,94cad81eb51eebb0f1cc2e8987223087926e35709944743f7f9aab8ec58a416e
476,3,3,walking_one,0000000020000000,5f0bccb46fb695b4,96,100000000.0,4288,0ea388b36dec5d62bc2d50a17ed29b48ce2ca134f4f402ab9f77cf2235c3e259
477,3,3,walking_zero,ffffffffdfffffff,85bc50f3a280ed9f,96,100000000.0,4288,0d1c0bb46f3a317bfbae534c1c9a896fe2452e174bdb77f18c65edbe1bd5918a
478,2,3,repeated_nibble,dddddddddddddddd,db57107f327c9ec7,96,100000000.0,4288,491f57c9555d539430975f7fef8f90d84ff99fae00e62b6848f63ceb789f582c
479,3,3,counter,09ccc2152c5e2b4b,812fe62fafc34a05,96,100000000.0,4288,ce19c195f1f361ef49ab84d8b0af9b147e38fcf137a508abf10a24faf5b880a1
480,1,3,random,09680daded292701,14ebe5ac8b2e85ba,96,100000000.0,4288,07f2612c7e36bbd5ebe2898fbe99cf36c480623c5529384e7660fcb4213e7c65
481,1,0,random,849ee974bbdc5305,9484682ec216bfae,96,100000000.0,4288,a5fa24bcac23449882434a0605f6ea525d19fb30da0f519a35266363090b059e
482,1,0,random,824589c3046de85f,1119955feeb4eebb,96,100000000.0,4288,b1e8676fe6e21904f47e4ebb3bc5f87955bc58a1cccda0c12055eda0e3fcc530
483,2,0,random,723dc5c2df656388,c7a1f7444260dcdf,96,100000000.0,4288,2873bc294aabb685b4a9e6939dd463e3c84f413b12bfe946571aacfcd9f6ba95
484,1,2,random,aeee65f96424967e,14c99ec8c84102eb,96,100000000.0,4288,7c1bebcb2c757b8e4da8ea88873b10199ad752bb396e047833cff5987580c7c5
