experiment_id,category,category_id,sampling_regime,target_sbox,target_sbox_index,key_id,session_id,master_key_hex,round_key_32_hex,x31_hex,x32_hex,target_original_input,target_faulted_input,impacted_sboxes,impacted_sbox_count,target_impacted,off_target_impacted,changed_sbox_input_count,fault_effective,invalid_subtype,invalid_probability,global_jitter_samples,injection_jitter_samples,model_details_json
112,missed,0,target_probe,S0,0,0,3,94be897446726719d350,124ec80a,89b5e422,cdce1d32,8,8,,0,False,False,0,False,,0.0005,0.2110128627809771,-0.1693749859762348,{}
113,multi_hit,4,neighbor_probe,S5,5,0,3,94be897446726719d350,124ec80a,3a9f0e8d,1356f178,1,1,S2;S6,2,False,True,1,True,,0.0008696671681398265,0.6240110017273685,0.10469553078094862,"{""S2"": {""and_mask"": 8}, ""S6"": {""and_mask"": 11}}"
114,off_target,3,neighbor_probe,S0,0,1,3,454d5b2e2dc08ce40669,2bcb35b6,e5306309,7e498f1c,10,10,S1,1,False,True,1,True,,0.0006296957213444031,-0.3672501492918215,0.14913351005364073,"{""S1"": {""and_mask"": 7}}"
115,off_target,3,neighbor_probe,S5,5,1,3,454d5b2e2dc08ce40669,2bcb35b6,fefc72a6,3c28a689,14,14,S4,1,False,True,1,True,,0.0009160988961919818,1.198353912683764,0.32296894544909605,"{""S4"": {""and_mask"": 4}}"
116,multi_hit,4,multi_probe,S0,0,2,3,982fc83b7cc8e27ed3ed,c48bcaf1,44bca4c6,042fd823,2,2,S1;S3;S6,3,False,True,1,True,,0.021840613647288516,-0.09519920724077813,0.183250879367173,"{""S1"": {""and_mask"": 9}, ""S3"": {""and_mask"": 11}, ""S6"": {""and_mask"": 7}}"
117,multi_hit,4,multi_probe,S5,5,2,3,982fc83b7cc8e27ed3ed,c48bcaf1,63908e10,54745c33,15,14,S4;S5,2,True,True,2,True,,0.17604062052654637,0.41876135271325854,0.03332303009154588,"{""S4"": {""replacement"": 7}, ""S5"": {""replacement"": 14}}"
118,invalid_reset,5,invalid_probe,S0,0,3,3,9a12785cf0bfd7f9169e,615424b1,465db513,e0e12366,7,7,,0,False,False,0,False,reset,0.985,-0.3176927825656123,-0.15109110466493847,{}
119,invalid_reset,5,invalid_probe,S5,5,3,3,9a12785cf0bfd7f9169e,615424b1,ead9ffcf,09394a00,6,6,,0,False,False,0,False,timeout,0.985,0.2721564714026499,-0.03868737926058368,{}
120,off_target,3,miss_probe,S0,0,4,3,19befa4e32aa4154e8eb,48e4d611,8dd1886a,796c991d,12,12,S2,1,False,True,1,True,,0.0005,-0.5039545029313626,-0.0244299830069392,"{""S2"": {""and_mask"": 1}}"
121,missed,0,miss_probe,S5,5,4,3,19befa4e32aa4154e8eb,48e4d611,7607d8b4,44eef486,0,0,,0,False,False,0,False,,0.0005,0.06002707920370236,0.05323831478961653,{}
122,missed,0,miss_probe,S0,0,5,3,6ce416051079421e4d04,e3f442d9,3c1071ef,90d49b0d,4,4,,0,False,False,0,False,,0.0005,-0.14885413064681208,-0.03607420851586538,{}
123,off_target,3,miss_probe,S5,5,5,3,6ce416051079421e4d04,e3f442d9,3785c3c6,a1911c73,6,6,S3,1,False,True,1,True,,0.0005,-0.49478271154211934,0.05749734514119792,"{""S3"": {""and_mask"": 8}}"
124,off_target,3,target_probe,S0,0,6,3,b67736ff4c567a14112b,30e88f1f,bf214fcd,9cbf208a,5,5,S1,1,False,True,1,True,,0.0006521350584200309,0.2878139987948034,0.1948560413089343,"{""S1"": {""replacement"": 8}}"
125,multi_hit,4,target_probe,S5,5,6,3,b67736ff4c567a14112b,30e88f1f,29cdbb51,58505a53,11,1,S5;S6,2,True,True,2,True,,0.0013400426157165345,-0.06432415675695974,0.024586890430750866,"{""S5"": {""and_mask"": 1}, ""S6"": {""and_mask"": 4}}"
126,multi_hit,4,target_probe,S0,0,7,3,b78b228f913a5cfcb7ec,5efdde13,1efba03e,1b219c05,6,2,S0;S5,2,True,True,2,True,,0.0007590499286898794,0.16248657821520723,-0.14359754337624742,"{""S0"": {""and_mask"": 3}, ""S5"": {""and_mask"": 12}}"
127,missed,0,target_probe,S5,5,7,3,b78b228f913a5cfcb7ec,5efdde13,2f4949a8,86002de8,15,15,,0,False,False,0,False,,0.0009169821589754351,0.0715781422656511,-0.04822607764287998,{}
128,clean_target_effective,2,target_probe,S0,0,0,0,94be897446726719d350,124ec80a,0f4d3faf,4896cfb9,3,2,S0,1,True,False,1,True,,0.0005,0.018627233932194957,-0.39103435259885677,"{""S0"": {""and_mask"": 10}}"
129,missed,0,target_probe,S5,5,0,0,94be897446726719d350,124ec80a,532db17a,7492e467,13,13,,0,False,False,0,False,,0.0005454400412192775,0.5223153178314363,0.13528521003099983,{}
130,missed,0,target_probe,S0,0,1,0,454d5b2e2dc08ce40669,2bcb35b6,edba138d,36084f74,2,2,,0,False,False,0,False,,0.0008410538798702822,0.12443562275979014,-0.1415869792506864,{}
131,missed,0,target_probe,S5,5,1,0,454d5b2e2dc08ce40669,2bcb35b6,0a602ac1,44a3bedc,6,6,,0,False,False,0,False,,0.0005,-0.4684852013841407,0.22122570004524145,{}
132,missed,0,target_probe,S0,0,2,0,982fc83b7cc8e27ed3ed,c48bcaf1,1d883ca6,4247d513,2,2,,0,False,False,0,False,,0.0005699889278690872,0.17912629218223608,-0.03354029034957075,{}
133,off_target,3,neighbor_probe,S5,5,2,0,982fc83b7cc8e27ed3ed,c48bcaf1,92d56137,bb6be32d,14,14,S6,1,False,True,1,True,,0.0005362895673815856,0.47500197606916905,0.1945095491449762,"{""S6"": {""and_mask"": 2}}"
134,off_target,3,neighbor_probe,S0,0,3,0,9a12785cf0bfd7f9169e,615424b1,585d7957,217dc114,5,5,S1,1,False,True,1,True,,0.0009992846323880274,-0.18796912963276263,-0.010345177818672535,"{""S1"": {""bit_position"": 1}}"
135,off_target,3,neighbor_probe,S5,5,3,0,9a12785cf0bfd7f9169e,615424b1,0fad02c6,15f3b798,10,10,S4,1,False,True,1,True,,0.0010118120553483246,0.23217232182289785,-0.3401177549978869,"{""S4"": {""and_mask"": 6}}"
136,clean_target_effective,2,multi_probe,S0,0,4,0,19befa4e32aa4154e8eb,48e4d611,e6e218c6,6f58eccf,14,12,S0,1,True,False,1,True,,0.012907958067672264,0.0033474915573103287,0.35046040669606676,"{""S0"": {""and_mask"": 12}}"
137,multi_hit,4,multi_probe,S5,5,4,0,19befa4e32aa4154e8eb,48e4d611,f60879de,44ce26b9,2,0,S5;S6,2,True,True,2,True,,0.22213936406841206,-0.48715885952707155,0.25473149322838856,"{""S5"": {""and_mask"": 5}, ""S6"": {""and_mask"": 7}}"
138,invalid_reset,5,invalid_probe,S0,0,5,0,6ce416051079421e4d04,e3f442d9,04b4059f,fb01cdae,7,7,,0,False,False,0,False,reset,0.985,-0.14308837114743736,-0.3283309485050142,{}
139,invalid_reset,5,invalid_probe,S5,5,5,0,6ce416051079421e4d04,e3f442d9,3c2e6d38,5c9a8a1a,6,6,,0,False,False,0,False,reset,0.985,-0.17749681707946796,-0.020163119913594933,{}
140,missed,0,miss_probe,S0,0,6,0,b67736ff4c567a14112b,30e88f1f,174a5487,a7deb6f4,11,11,,0,False,False,0,False,,0.0005,-0.003552184997295268,-0.1335248021199532,{}
141,missed,0,miss_probe,S5,5,6,0,b67736ff4c567a14112b,30e88f1f,ecba6131,9bea254b,0,0,,0,False,False,0,False,,0.0005,-0.014805651654166453,-0.11711345008592278,{}
142,missed,0,miss_probe,S0,0,7,0,b78b228f913a5cfcb7ec,5efdde13,68f5edea,7dfb246e,13,13,,0,False,False,0,False,,0.0005,-0.4085222431835476,0.13590686481995143,{}
143,missed,0,miss_probe,S5,5,7,0,b78b228f913a5cfcb7ec,5efdde13,3da58b59,c2897368,7,7,,0,False,False,0,False,,0.0005,-0.08527102335865655,0.15626756232897307,{}
144,clean_target_ineffective,1,target_probe,S0,0,0,1,94be897446726719d350,124ec80a,53f2a7b9,98f9a1fd,7,7,S0,1,True,False,0,False,,0.0006316628861093393,0.5419601001799813,0.11794487939195959,"{""S0"": {""and_mask"": 15}}"
145,clean_target_effective,2,target_probe,S5,5,0,1,94be897446726719d350,124ec80a,5610635a,cce053c0,10,8,S5,1,True,False,1,True,,0.0005,-0.1610804545776605,-0.35842754235551066,"{""S5"": {""and_mask"": 9}}"
146,missed,0,target_probe,S0,0,1,1,454d5b2e2dc08ce40669,2bcb35b6,44d7e481,a69c9f21,7,7,,0,False,False,0,False,,0.0005,0.3935956247277549,-0.19702423647857462,{}
147,clean_target_effective,2,target_probe,S5,5,1,1,454d5b2e2dc08ce40669,2bcb35b6,f90a1a82,5b7ddf66,11,9,S5,1,True,False,1,True,,0.0005343377497854064,-0.0266809064117544,-0.11259484218195306,"{""S5"": {""and_mask"": 13}}"
148,missed,0,target_probe,S0,0,2,1,982fc83b7cc8e27ed3ed,c48bcaf1,1b87a2a2,10efb1a6,7,7,,0,False,False,0,False,,0.000809917317211081,0.05334174754370942,0.22189177809896649,{}
149,clean_target_ineffective,1,target_probe,S5,5,2,1,982fc83b7cc8e27ed3ed,c48bcaf1,0f61919d,625bc744,13,13,S5,1,True,False,0,False,,0.0008423118437589066,-0.996759794492954,0.00950284025451183,"{""S5"": {""and_mask"": 15, ""randomized_positions"": [0, 1]}}"
150,invalid_reset,5,target_probe,S0,0,3,1,9a12785cf0bfd7f9169e,615424b1,6d39fad0,cebcce04,5,5,,0,False,False,0,False,reset,0.0007270352247317658,-0.20480260470180617,0.22781501378362587,{}
151,clean_target_effective,2,target_probe,S5,5,3,1,9a12785cf0bfd7f9169e,615424b1,3ea2f1fd,1022b841,7,6,S5,1,True,False,1,True,,0.0006735022845270764,-0.5556199445795048,-0.06380017552264303,"{""S5"": {""bit_position"": 0}}"
152,clean_target_effective,2,target_probe,S0,0,4,1,19befa4e32aa4154e8eb,48e4d611,803989ae,b1ee6f6e,15,7,S0,1,True,False,1,True,,0.0006803602155057921,-0.0122216583857124,-0.06609801332240865,"{""S0"": {""bit_position"": 3}}"
153,off_target,3,neighbor_probe,S5,5,4,1,19befa4e32aa4154e8eb,48e4d611,5c7453a6,5ccb6e25,2,2,S2,1,False,True,1,True,,0.0011372632017886512,0.15567160039429215,0.02977155364445406,"{""S2"": {""and_mask"": 2}}"
154,multi_hit,4,neighbor_probe,S0,0,5,1,6ce416051079421e4d04,e3f442d9,3f6dd056,ceeb7c71,8,8,S1;S2,2,False,True,2,True,,0.00242641081027962,0.4476205207562733,0.1608749996830662,"{""S1"": {""and_mask"": 2}, ""S2"": {""and_mask"": 6}}"
155,off_target,3,neighbor_probe,S5,5,5,1,6ce416051079421e4d04,e3f442d9,4e06e965,817c9261,8,8,S6,1,False,True,1,True,,0.0007171023519651278,0.6284923312606278,-0.05545310760128558,"{""S6"": {""replacement"": 9}}"
156,off_target,3,multi_probe,S0,0,6,1,b67736ff4c567a14112b,30e88f1f,02912fab,a76ebbc6,9,9,S1,1,False,True,0,False,,0.01305844350931279,-0.3871214681193614,-0.03805244281380717,"{""S1"": {""and_mask"": 13}}"
157,multi_hit,4,multi_probe,S5,5,6,1,b67736ff4c567a14112b,30e88f1f,8e8be849,1fed8eb5,0,0,S6;S7,2,False,True,2,True,,0.012218116623626752,0.2379010602935973,-0.10479778805190293,"{""S6"": {""and_mask"": 6}, ""S7"": {""and_mask"": 13}}"
158,invalid_reset,5,invalid_probe,S0,0,7,1,b78b228f913a5cfcb7ec,5efdde13,23b1d692,803970bc,15,15,,0,False,False,0,False,reset,0.985,0.06854095701788211,0.07254681012893185,{}
159,invalid_reset,5,invalid_probe,S5,5,7,1,b78b228f913a5cfcb7ec,5efdde13,758b737b,804df57b,11,11,,0,False,False,0,False,reset,0.985,-0.19501467415863477,0.21435253815859473,{}
160,missed,0,miss_probe,S0,0,0,2,94be897446726719d350,124ec80a,b04aaeaa,0b25fbe1,11,11,,0,False,False,0,False,,0.0005,0.0750716685644398,-0.17348656021191328,{}
161,off_target,3,miss_probe,S5,5,0,2,94be897446726719d350,124ec80a,c9cde2fa,8318ef79,5,5,S2,1,False,True,1,True,,0.0005,0.4849126985751435,0.257929739957576,"{""S2"": {""and_mask"": 14}}"
162,missed,0,miss_probe,S0,0,1,2,454d5b2e2dc08ce40669,2bcb35b6,dbcfdead,d8a96090,6,6,,0,False,False,0,False,,0.0005,0.3452717397993787,-0.14508377483433363,{}
163,missed,0,miss_probe,S5,5,1,2,454d5b2e2dc08ce40669,2bcb35b6,27de2e4b,a14ef25e,8,8,,0,False,False,0,False,,0.0005,0.6552431551859512,-0.24087596864654648,{}
164,missed,0,target_probe,S0,0,2,2,982fc83b7cc8e27ed3ed,c48bcaf1,8e5c61e6,0b524a2e,15,15,,0,False,False,0,False,,0.0006568967734206561,-0.2208217268576386,-0.1607038170806068,{}
165,clean_target_ineffective,1,target_probe,S5,5,2,2,982fc83b7cc8e27ed3ed,c48bcaf1,f1b891a5,f9d63660,5,5,S5,1,True,False,0,False,,0.0005,0.5006375914722447,-0.01002890620966043,"{""S5"": {""and_mask"": 5}}"
166,clean_target_effective,2,target_probe,S0,0,3,2,9a12785cf0bfd7f9169e,615424b1,202496cf,3577b928,9,1,S0,1,True,False,1,True,,0.0005781161037839845,-0.16452058116537382,0.16807804912907146,"{""S0"": {""and_mask"": 1}}"
167,clean_target_ineffective,1,target_probe,S5,5,3,2,9a12785cf0bfd7f9169e,615424b1,69a82685,e1f01f5f,10,10,S5,1,True,False,0,False,,0.0005,0.10633624435853788,-0.12711557582452124,"{""S5"": {""bit_position"": 1, ""stuck_value"": 1}}"
168,missed,0,target_probe,S0,0,4,2,19befa4e32aa4154e8eb,48e4d611,d505fde7,e4f53389,8,8,,0,False,False,0,False,,0.0005,-0.2986744663429462,0.16382742650116677,{}
169,clean_target_effective,2,target_probe,S5,5,4,2,19befa4e32aa4154e8eb,48e4d611,8b147347,18599456,11,10,S5,1,True,False,1,True,,0.0009715052977492086,-0.14394269040091048,-0.23288584184827915,"{""S5"": {""and_mask"": 10}}"
170,off_target,3,target_probe,S0,0,5,2,6ce416051079421e4d04,e3f442d9,b8f1fe09,f8d46312,11,11,S6,1,False,True,1,True,,0.0005,-0.3375809686116387,-0.07139965546103712,"{""S6"": {""and_mask"": 4}}"
171,clean_target_effective,2,target_probe,S5,5,5,2,6ce416051079421e4d04,e3f442d9,a65f9079,1f1559d7,14,0,S5,1,True,False,1,True,,0.0005,-0.28514652752102393,0.020755253607702865,"{""S5"": {""and_mask"": 0}}"
172,missed,0,target_probe,S0,0,6,2,b67736ff4c567a14112b,30e88f1f,9bb1cd99,9fb5d8cc,3,3,,0,False,False,0,False,,0.0005,0.4557392648390006,0.11036146343472297,{}
173,off_target,3,neighbor_probe,S5,5,6,2,b67736ff4c567a14112b,30e88f1f,9c8cf1eb,f18b96ca,6,6,S6,1,False,True,0,False,,0.0010102090227942782,-0.42230830311444145,0.28766406928602334,"{""S6"": {""bit_position"": 3, ""stuck_value"": 0}}"
174,missed,0,neighbor_probe,S0,0,7,2,b78b228f913a5cfcb7ec,5efdde13,6bfe12ab,658b8e5b,8,8,,0,False,False,0,False,,0.0006985505214310552,-0.5635653032753127,-0.23085446891489314,{}
175,off_target,3,neighbor_probe,S5,5,7,2,b78b228f913a5cfcb7ec,5efdde13,9d287e6a,1357dfdc,10,10,S6,1,False,True,1,True,,0.0006342319447949276,0.4041070865625509,0.2075659029891082,"{""S6"": {""and_mask"": 0}}"
176,off_target,3,multi_probe,S0,0,0,3,94be897446726719d350,124ec80a,0bb01d57,25ae368e,4,4,S1,1,False,True,0,False,,0.002617563554774682,0.011291381753091521,0.12060833201176785,"{""S1"": {""and_mask"": 15}}"
177,clean_target_ineffective,1,multi_probe,S5,5,0,3,94be897446726719d350,124ec80a,4d44f371,b4c626df,8,8,S5,1,True,False,0,False,,0.07397870383108415,0.29106897749306543,0.0740027079162506,"{""S5"": {""and_mask"": 10}}"
178,invalid_reset,5,invalid_probe,S0,0,1,3,454d5b2e2dc08ce40669,2bcb35b6,084f34ed,850997f5,3,3,,0,False,False,0,False,reset,0.2368893478169916,-0.32659079442388744,0.05754603461325426,{}
179,invalid_reset,5,invalid_probe,S5,5,1,3,454d5b2e2dc08ce40669,2bcb35b6,efb9073c,e313a687,13,13,,0,False,False,0,False,reset,0.9583347557311025,-0.4987954761953391,0.007382417506588058,{}
180,missed,0,miss_probe,S0,0,2,3,982fc83b7cc8e27ed3ed,c48bcaf1,9184be6d,4861ded5,4,4,,0,False,False,0,False,,0.0005,0.2660314210811805,0.1327682220445428,{}
181,missed,0,miss_probe,S5,5,2,3,982fc83b7cc8e27ed3ed,c48bcaf1,8146aa10,747dc826,15,15,,0,False,False,0,False,,0.0005,-0.19593307677278543,0.015731379631077246,{}
182,missed,0,miss_probe,S0,0,3,3,9a12785cf0bfd7f9169e,615424b1,2cba8eae,5dbd8ece,15,15,,0,False,False,0,False,,0.0005,-0.43979256708197545,0.007640070086101247,{}
183,missed,0,miss_probe,S5,5,3,3,9a12785cf0bfd7f9169e,615424b1,4251a010,1c58250a,0,0,,0,False,False,0,False,,0.0005,-0.09610280720718607,-0.03951443324138088,{}
184,off_target,3,target_probe,S0,0,4,3,19befa4e32aa4154e8eb,48e4d611,0df684e2,8043a61d,12,12,S1,1,False,True,1,True,,0.000799188885447837,-0.6265036120183242,-0.02823138484661088,"{""S1"": {""bit_position"": 0, ""stuck_value"": 1}}"
185,off_target,3,target_probe,S5,5,4,3,19befa4e32aa4154e8eb,48e4d611,1eec8431,98f0f91e,1,1,S6,1,False,True,1,True,,0.0008381762118937321,-0.2878985029673534,0.062113788468227515,"{""S6"": {""replacement"": 8}}"
186,missed,0,target_probe,S0,0,5,3,6ce416051079421e4d04,e3f442d9,03d624ec,0e8671e8,1,1,,0,False,False,0,False,,0.0005510586303370509,0.004313220219302058,0.11559619543636046,{}
187,off_target,3,target_probe,S5,5,5,3,6ce416051079421e4d04,e3f442d9,4e247fc3,5a9072b2,6,6,S7,1,False,True,1,True,,0.0005,-0.015966942146779982,-0.06922141994876824,"{""S7"": {""and_mask"": 14}}"
188,off_target,3,target_probe,S0,0,6,3,b67736ff4c567a14112b,30e88f1f,9db32522,8cd0dd36,9,9,S1,1,False,True,1,True,,0.0007959476334739419,0.41227811136437015,-0.07685314038767221,"{""S1"": {""bit_position"": 2, ""stuck_value"": 1}}"
189,multi_hit,4,target_probe,S5,5,6,3,b67736ff4c567a14112b,30e88f1f,80791b84,6c6c98c6,8,8,S5;S6,2,True,True,1,True,,0.0019580801931426274,0.27796470620679475,-0.18196724254152405,"{""S5"": {""bit_position"": 3, ""stuck_value"": 1}, ""S6"": {""bit_position"": 1, ""stuck_value"": 1}}"
190,clean_target_ineffective,1,target_probe,S0,0,7,3,b78b228f913a5cfcb7ec,5efdde13,6af1590f,f8f1a5ef,12,12,S0,1,True,False,0,False,,0.0010030482800122904,-0.14116737704082663,-0.18980604864144165,"{""S0"": {""bit_position"": 2, ""stuck_value"": 1}}"
191,missed,0,target_probe,S5,5,7,3,b78b228f913a5cfcb7ec,5efdde13,4bc51c3a,6bdab46e,2,2,,0,False,False,0,False,,0.0006915538792387352,0.33306577917726876,0.10274238790305133,{}
192,missed,0,target_probe,S0,0,0,0,94be897446726719d350,124ec80a,4f68f8f3,f7ecce2a,0,0,,0,False,False,0,False,,0.0009036245139779371,0.5337561343526563,0.1304402816426817,{}
193,off_target,3,neighbor_probe,S5,5,0,0,94be897446726719d350,124ec80a,a6fe78ad,5cc8d269,8,8,S6,1,False,True,0,False,,0.002214129479552537,-0.5166071263301102,0.2231466187791029,"{""S6"": {""and_mask"": 14}}"
194,multi_hit,4,neighbor_probe,S0,0,1,0,454d5b2e2dc08ce40669,2bcb35b6,47e386b2,da528ebb,13,13,S1;S3,2,False,True,1,True,,0.0005736974547024772,-0.0424695067819192,-0.11255634959403296,"{""S1"": {""and_mask"": 15}, ""S3"": {""and_mask"": 13}}"
195,off_target,3,neighbor_probe,S5,5,1,0,454d5b2e2dc08ce40669,2bcb35b6,eae79305,1b9b9373,5,5,S4,1,False,True,1,True,,0.0005038186670054876,0.5053020308335308,-0.2517717487975367,"{""S4"": {""replacement"": 8}}"
196,multi_hit,4,multi_probe,S0,0,2,0,982fc83b7cc8e27ed3ed,c48bcaf1,609381f0,e470678c,13,9,S0;S1,2,True,True,1,True,,0.4140685696422456,0.34747209793444467,0.010155326536230415,"{""S0"": {""and_mask"": 9, ""randomized_positions"": [1, 2]}, ""S1"": {""and_mask"": 15, ""randomized_positions"": [1, 3]}}"
197,off_target,3,multi_probe,S5,5,2,0,982fc83b7cc8e27ed3ed,c48bcaf1,9a7a207c,89279705,10,10,S4,1,False,True,1,True,,0.0018874318104199084,0.04523517985805111,0.16925590006644212,"{""S4"": {""and_mask"": 2}}"
198,invalid_reset,5,invalid_probe,S0,0,3,0,9a12785cf0bfd7f9169e,615424b1,9afa9977,da54d6b8,9,9,,0,False,False,0,False,timeout,0.985,-0.12607358543429445,0.013531716324791108,{}
199,invalid_reset,5,invalid_probe,S5,5,3,0,9a12785cf0bfd7f9169e,615424b1,8296b2db,457d4a0a,2,2,,0,False,False,0,False,timeout,0.985,0.2241309644020877,-0.23235272195787515,{}
200,off_target,3,miss_probe,S0,0,4,0,19befa4e32aa4154e8eb,48e4d611,21d16096,43993491,0,0,S3,1,False,True,0,False,,0.0005,0.3004607992226885,0.002448066424183917,"{""S3"": {""and_mask"": 14}}"
201,off_target,3,miss_probe,S5,5,4,0,19befa4e32aa4154e8eb,48e4d611,c41bef91,e18e698c,6,6,S7,1,False,True,1,True,,0.0005,0.01239306044375967,0.16645578883093232,"{""S7"": {""and_mask"": 2}}"
202,missed,0,miss_probe,S0,0,5,0,6ce416051079421e4d04,e3f442d9,a848691c,f677d818,1,1,,0,False,False,0,False,,0.0005,0.7582180499782465,0.21206069223187668,{}
203,missed,0,miss_probe,S5,5,5,0,6ce416051079421e4d04,e3f442d9,6dc2e080,c6424e31,11,11,,0,False,False,0,False,,0.0005,-0.44050164790189933,-0.25837745641611676,{}
204,clean_target_effective,2,target_probe,S0,0,6,0,b67736ff4c567a14112b,30e88f1f,1dd3bc35,607fb708,7,5,S0,1,True,False,1,True,,0.0005,-0.028975645754702423,0.06256688733169989,"{""S0"": {""and_mask"": 5}}"
205,clean_target_effective,2,target_probe,S5,5,6,0,b67736ff4c567a14112b,30e88f1f,8fa91aae,4d9284f9,7,3,S5,1,True,False,1,True,,0.0007329332490873636,-0.07580732056078174,-0.17996116156754893,"{""S5"": {""bit_position"": 2, ""stuck_value"": 0}}"
206,multi_hit,4,target_probe,S0,0,7,0,b78b228f913a5cfcb7ec,5efdde13,a843140e,f5456bcc,15,7,S0;S5,2,True,True,2,True,,0.0008360085220707559,0.07130796757343853,0.41340911398124175,"{""S0"": {""bit_position"": 3}, ""S5"": {""bit_position"": 0}}"
207,missed,0,target_probe,S5,5,7,0,b78b228f913a5cfcb7ec,5efdde13,5ba1b10a,eb615227,9,9,,0,False,False,0,False,,0.0005,-0.04875226957296002,0.2508694758256155,{}
208,clean_target_effective,2,target_probe,S0,0,0,1,94be897446726719d350,124ec80a,f3a8dc1a,7fb0caf6,12,8,S0,1,True,False,1,True,,0.0005,-0.5208311036204782,-0.455055981219699,"{""S0"": {""and_mask"": 11}}"
209,missed,0,target_probe,S5,5,0,1,94be897446726719d350,124ec80a,128f79be,8f791bef,3,3,,0,False,False,0,False,,0.0005,-0.11791568819274888,0.12358730408037188,{}
210,missed,0,target_probe,S0,0,1,1,454d5b2e2dc08ce40669,2bcb35b6,d30ae731,dde12512,4,4,,0,False,False,0,False,,0.0005,-0.014241106823410381,-0.1237155565705948,{}
211,missed,0,target_probe,S5,5,1,1,454d5b2e2dc08ce40669,2bcb35b6,18a28f24,f5ce7591,0,0,,0,False,False,0,False,,0.0005649861112354841,0.169483526947151,-0.18333803138036064,{}
212,clean_target_ineffective,1,target_probe,S0,0,2,1,982fc83b7cc8e27ed3ed,c48bcaf1,f57822db,470664dc,13,13,S0,1,True,False,0,False,,0.0009655212243144302,-0.2514299118031199,-0.22971715809801987,"{""S0"": {""and_mask"": 15, ""randomized_positions"": [2, 3]}}"
213,missed,0,neighbor_probe,S5,5,2,1,982fc83b7cc8e27ed3ed,c48bcaf1,1e54aad2,86ed6c48,6,6,,0,False,False,0,False,,0.0005,-0.5081703929387943,-0.09281918092747678,{}
214,multi_hit,4,neighbor_probe,S0,0,3,1,9a12785cf0bfd7f9169e,615424b1,717c8b2c,6df7a5c7,6,6,S1;S3,2,False,True,2,True,,0.0014055052978866013,-0.044112648211361544,-0.18835857980666015,"{""S1"": {""and_mask"": 6}, ""S3"": {""and_mask"": 3}}"
215,off_target,3,neighbor_probe,S5,5,3,1,9a12785cf0bfd7f9169e,615424b1,a8438576,2db323e0,14,14,S4,1,False,True,1,True,,0.0005,-0.3582515007124648,-0.1432376310665864,"{""S4"": {""bit_position"": 0}}"
216,multi_hit,4,multi_probe,S0,0,4,1,19befa4e32aa4154e8eb,48e4d611,0c488b92,ae5d2593,2,2,S0;S1,2,True,True,0,False,,0.0031183606899737896,-0.11954609810722859,0.037849592161494416,"{""S0"": {""and_mask"": 15, ""randomized_positions"": [0, 3]}, ""S1"": {""and_mask"": 15, ""randomized_positions"": [0, 2]}}"
217,invalid_reset,5,multi_probe,S5,5,4,1,19befa4e32aa4154e8eb,48e4d611,c43a306b,b850706e,11,11,,0,False,False,0,False,timeout,0.9102563853754921,0.19393476242597774,0.14657211105229034,{}
218,invalid_reset,5,invalid_probe,S0,0,5,1,6ce416051079421e4d04,e3f442d9,829ba2d9,ac020ff7,14,14,,0,False,False,0,False,reset,0.985,-0.35427742065604856,-0.01094317229491026,{}
219,invalid_reset,5,invalid_probe,S5,5,5,1,6ce416051079421e4d04,e3f442d9,64edbc02,bec5a408,3,3,,0,False,False,0,False,timeout,0.952265510240187,0.007426060440141162,-0.006903384458923432,{}
220,missed,0,miss_probe,S0,0,6,1,b67736ff4c567a14112b,30e88f1f,7a5b5a79,3ca66593,12,12,,0,False,False,0,False,,0.0005,0.16675133444366286,0.2109326931769415,{}
221,missed,0,miss_probe,S5,5,6,1,b67736ff4c567a14112b,30e88f1f,65bbcbb7,51c454ed,2,2,,0,False,False,0,False,,0.0005,-0.5264744842368577,-0.4300058790888677,{}
