batch_index,campaign_arm,target_sbox,objective,recommendation_candidate_id,recommendation_rank,selection_count,mean_public_objective_score,mean_p_clean_target_ineffective,mean_p_clean_target_effective
2,guided_exploit,S5,SHFA,34182,24,27,0.00109242875215178,0.4090551679953321,0.39502862412058865
2,guided_exploit,S5,SHFA,34791,5,27,0.0008813395851095263,0.29826404355962155,0.4964722848919388
2,guided_exploit,S5,SHFA,35146,22,15,0.0006364630170670301,0.24076230706965346,0.563305430296328
2,guided_exploit,S5,SHFA,35395,18,31,0.0007251521118797245,0.35334276080772453,0.501625387222137
2,guided_exploit,S5,SHFA,35440,15,6,0.0008046447325706505,0.12528774946206694,0.5786169726498044
2,guided_exploit,S5,SHFA,36064,12,18,0.0005494350972953721,0.5144964866211104,0.28419370932839455
2,guided_exploit,S5,SHFA,38279,4,21,0.001053526290812863,0.32232076889940536,0.5041864270054558
2,guided_exploit,S5,SHFA,38665,7,28,0.0010400217348236792,0.37943409569098663,0.45473729822150466
2,guided_exploit,S5,SHFA,38889,13,10,0.0009253526242295558,0.33509589270684736,0.4654411371387298
2,guided_exploit,S5,SIFA,6106,16,8,0.10525155754237363,0.10525155754237363,0.6360701806801832
2,guided_exploit,S5,SIFA,6840,24,6,0.3897236434080959,0.3897236434080959,0.29077506833600125
2,guided_exploit,S5,SIFA,18781,20,19,0.2804821080714527,0.2804821080714527,0.4325927199631378
2,guided_exploit,S5,SIFA,20308,15,5,0.15524914378426574,0.15524914378426574,0.7161014039819769
2,guided_exploit,S5,SIFA,20625,3,23,0.21299818002940424,0.21299818002940424,0.547754067026608
2,guided_exploit,S5,SIFA,23137,19,62,0.36282653457206593,0.36282653457206593,0.3874151978962107
2,guided_exploit,S5,SIFA,27057,10,3,0.00037174984443869214,0.00037174984443869214,0.7862161819410475
2,guided_exploit,S5,SIFA,27114,7,18,0.5386129834653111,0.5386129834653111,0.21817565252965682
2,guided_exploit,S5,SIFA,27922,12,17,0.33455117384080546,0.33455117384080546,0.4466052832842144
2,guided_exploit,S5,SIFA,30799,14,23,0.37367916911705995,0.37367916911705995,0.371819085757664
2,guided_exploit,S5,SIFA,30952,13,8,0.3632855308153908,0.3632855308153908,0.4108106722685098
2,guided_exploit,S5,SIFA,31172,17,13,0.34384855778307294,0.34384855778307294,0.38027292268463325
2,guided_exploit,S5,SIFA,31936,6,19,0.20362500615221996,0.20362500615221996,0.4865331166692557
2,guided_exploit,S5,SIFA,32050,18,25,0.34568490407835045,0.34568490407835045,0.3560471112161116
2,guided_exploit,S5,SIFA,32610,9,16,0.34123112942208583,0.34123112942208583,0.4963464337132755
2,guided_exploit,S5,SIFA,34088,2,12,0.35590368591842303,0.35590368591842303,0.4731872877286076
2,guided_exploit,S5,SIFA,34092,21,13,0.2839755022576393,0.2839755022576393,0.36949367752843415
2,guided_exploit,S5,SIFA,34437,11,20,0.3378526252827426,0.3378526252827426,0.4574565322501848
2,guided_exploit,S5,SIFA,35574,23,37,0.47232044428787756,0.47232044428787756,0.3058164221467825
2,guided_exploit,S5,SIFA,35746,5,53,0.24657556522240806,0.24657556522240806,0.5296646209432155
2,guided_exploit,S5,SIFA,36042,4,40,0.32007534146129535,0.32007534146129535,0.49007481946952136
2,guided_exploit,S5,SIFA,36144,8,6,0.2551161286473944,0.2551161286473944,0.3638498356857611
2,guided_exploit,S5,SIFA,37579,22,68,0.19977564860247596,0.19977564860247596,0.5068500788898985
2,guided_exploit,S5,SIFA,38130,1,11,0.4747515571978512,0.4747515571978512,0.302906988924858
2,guided_explore,S0,SEFA,15214,12,19,0.3538015807684766,0.31900572491451706,0.3538015807684766
2,guided_explore,S0,SEFA,17083,7,21,0.5761903953651101,0.2313420706253216,0.5761903953651101
2,guided_explore,S0,SEFA,18832,3,37,0.4580478075943896,0.3576543731077106,0.4580478075943896
2,guided_explore,S0,SEFA,19686,9,16,0.6309346141564443,0.21260923386486696,0.6309346141564443
2,guided_explore,S0,SEFA,19742,11,6,0.5056741658507501,0.23721322462019687,0.5056741658507501
2,guided_explore,S0,SEFA,20007,6,4,0.1698376204617834,0.593515852993348,0.1698376204617834
2,guided_explore,S0,SEFA,24444,10,27,0.6517496916426666,0.1452660634849937,0.6517496916426666
2,guided_explore,S0,SEFA,25817,2,10,0.6156511726940965,0.2261125345240383,0.6156511726940965
2,guided_explore,S0,SEFA,25899,5,28,0.3698516944105474,0.4479739745983021,0.3698516944105474
2,guided_explore,S0,SEFA,25912,1,3,0.3173021911356599,0.43228163056684404,0.3173021911356599
2,guided_explore,S0,SEFA,28070,8,13,0.5525610188815013,0.2598222101306889,0.5525610188815013
2,guided_explore,S0,SEFA,30632,4,26,0.5985903667369524,0.19598190425721734,0.5985903667369524
2,guided_explore,S0,SHFA,22499,3,19,0.0017210181409194844,0.39101992841138294,0.4474598181101805
2,guided_explore,S0,SHFA,23108,2,2,0.00016496342775784224,0.4184171208101962,0.3917883806778829
2,guided_explore,S0,SHFA,26506,12,21,0.0014651257922562385,0.28231920570033786,0.5685366889178001
2,guided_explore,S0,SHFA,26580,9,9,0.0010683132002988367,0.4026155662799634,0.40705345773053253
2,guided_explore,S0,SHFA,27705,11,7,0.0010761595663665708,0.20487368733769704,0.6631800971690113
2,guided_explore,S0,SHFA,28761,10,67,0.0007909368421732823,0.37439451580382466,0.4372898123191961
2,guided_explore,S0,SHFA,33154,8,1,0.001030543920400855,0.00016309406768194598,0.9770181567816993
2,guided_explore,S0,SHFA,34557,6,5,0.001620145654098397,0.15528740405942174,0.7581882247128824
2,guided_explore,S0,SHFA,34850,7,6,0.0007113110485052689,0.44661208142170544,0.30302894080075665
2,guided_explore,S0,SHFA,36640,5,13,0.001410645909134768,0.1328118785574912,0.7222389801995477
2,guided_explore,S0,SHFA,36859,1,18,0.0014370818416518435,0.3020607951421611,0.5526587868375588
2,guided_explore,S0,SHFA,38406,4,12,0.0006348605766345122,0.48400485526097387,0.28514427341841436
2,guided_explore,S0,SIFA,1582,8,24,0.23369790650746358,0.23369790650746358,0.5320399477487477
2,guided_explore,S0,SIFA,18096,5,33,0.3008442992336162,0.3008442992336162,0.4741323959069499
2,guided_explore,S0,SIFA,21001,6,17,0.47941235216438083,0.47941235216438083,0.3220954737337312
2,guided_explore,S0,SIFA,21535,1,28,0.37294119933884956,0.37294119933884956,0.42591564290753847
2,guided_explore,S0,SIFA,21962,12,3,0.0005329448308240018,0.0005329448308240018,0.8617902311009935
2,guided_explore,S0,SIFA,26864,4,31,0.4098292444913482,0.4098292444913482,0.3759353553268383
2,guided_explore,S0,SIFA,28774,10,15,0.36494732724647555,0.36494732724647555,0.39755870094434037
2,guided_explore,S0,SIFA,32639,7,19,0.16322489051918077,0.16322489051918077,0.6190844958513501
2,guided_explore,S0,SIFA,33075,2,19,0.3455817283562813,0.3455817283562813,0.4252769237135388
2,guided_explore,S0,SIFA,34472,9,16,0.24713336756818743,0.24713336756818743,0.5590379021487925
2,guided_explore,S0,SIFA,35321,3,5,0.14192138978687338,0.14192138978687338,0.5743928390443928
2,guided_explore,S5,SEFA,23724,11,22,0.24433119101782308,0.41910720921513644,0.24433119101782308
2,guided_explore,S5,SEFA,25893,6,36,0.3764491863938279,0.4082826190208947,0.3764491863938279
2,guided_explore,S5,SEFA,25923,9,6,0.4388109007659266,0.3800471664097327,0.4388109007659266
2,guided_explore,S5,SEFA,26925,12,7,0.6310992732578747,0.22619372037955476,0.6310992732578747
2,guided_explore,S5,SEFA,27487,10,23,0.4343137408487377,0.4034794808368627,0.4343137408487377
2,guided_explore,S5,SEFA,27826,2,34,0.5552651223033919,0.25458908897913246,0.5552651223033919
2,guided_explore,S5,SEFA,28643,1,21,0.5428516490512312,0.278228054974356,0.5428516490512312
2,guided_explore,S5,SEFA,30997,3,17,0.5164681655401346,0.2784062568760736,0.5164681655401346
2,guided_explore,S5,SEFA,32379,4,14,0.5371024334519294,0.2809733174552314,0.5371024334519294
2,guided_explore,S5,SEFA,33242,5,12,0.5161631426037471,0.31720351111601036,0.5161631426037471
2,guided_explore,S5,SEFA,37635,8,10,0.37472550727413084,0.3757289941861388,0.37472550727413084
2,guided_explore,S5,SEFA,38454,7,8,0.49782883334977884,0.2903842446636622,0.49782883334977884
2,guided_explore,S5,SHFA,20281,7,9,0.0005018597920966909,0.5166626476933084,0.28359676436986475
2,guided_explore,S5,SHFA,20926,9,25,0.0008430788325141845,0.3170859567300826,0.45815425176030594
2,guided_explore,S5,SHFA,22093,6,29,0.0009250832852647249,0.40444674265462305,0.3942002534441313
2,guided_explore,S5,SHFA,22920,12,11,0.0009479127905657127,0.3364407937261251,0.43190247607823823
2,guided_explore,S5,SHFA,25968,1,16,0.0011753198759155595,0.33511850637937646,0.4961605712088688
2,guided_explore,S5,SHFA,28263,4,26,0.001066228235775291,0.3160299902234001,0.506420679795244
2,guided_explore,S5,SHFA,28971,8,16,0.001237345763732439,0.19045955213878854,0.5972413200330655
2,guided_explore,S5,SHFA,29122,5,11,0.001510276559313279,0.11991486731124888,0.7124543385107877
2,guided_explore,S5,SHFA,29873,2,15,0.000572074954132624,0.3049084889666199,0.511972974375052
2,guided_explore,S5,SHFA,32111,10,4,0.0007349108354196204,0.329670032523331,0.43787033017191496
2,guided_explore,S5,SHFA,32895,3,18,0.0006665951425964425,0.3693654939862048,0.42694950207375537
2,guided_explore,S5,SIFA,710,7,22,0.2705214434874966,0.2705214434874966,0.5438616829691983
2,guided_explore,S5,SIFA,20908,2,12,0.3761754018073406,0.3761754018073406,0.30358995308251296
2,guided_explore,S5,SIFA,23298,1,37,0.32917443476746455,0.32917443476746455,0.454020906286924
2,guided_explore,S5,SIFA,26324,4,18,0.2778908807101978,0.2778908807101978,0.5342696743893575
2,guided_explore,S5,SIFA,28919,12,23,0.2026942339905997,0.2026942339905997,0.5073416664611026
2,guided_explore,S5,SIFA,29375,11,26,0.33916362629755087,0.33916362629755087,0.45019569750206456
2,guided_explore,S5,SIFA,30204,6,16,0.2328973968242986,0.2328973968242986,0.561877323280803
2,guided_explore,S5,SIFA,30539,9,10,0.15528533682195947,0.15528533682195947,0.49384935279998005
2,guided_explore,S5,SIFA,32848,10,2,0.000326520017646142,0.000326520017646142,0.8136497801782208
2,guided_explore,S5,SIFA,34231,5,17,0.3403519008262403,0.3403519008262403,0.42847360297076265
2,guided_explore,S5,SIFA,35105,3,16,0.42507162132846155,0.42507162132846155,0.301304597729952
2,guided_explore,S5,SIFA,36623,8,11,0.34086750778679337,0.34086750778679337,0.39381014589688346
3,guided_exploit,S0,SEFA,4470,14,17,0.5817920978334452,0.16459898438504242,0.5817920978334452
3,guided_exploit,S0,SEFA,19949,11,25,0.6074232601673386,0.24243712369729928,0.6074232601673386
3,guided_exploit,S0,SEFA,20533,24,10,0.4424283087187967,0.3097191341857641,0.4424283087187967
3,guided_exploit,S0,SEFA,21922,23,33,0.45231101905925386,0.36660708602901043,0.45231101905925386
3,guided_exploit,S0,SEFA,22785,19,16,0.4545129152939742,0.24728869376230536,0.4545129152939742
3,guided_exploit,S0,SEFA,23496,12,22,0.5389259636683816,0.3108003493088108,0.5389259636683816
3,guided_exploit,S0,SEFA,25782,4,9,0.4740110371499778,0.33373172409648455,0.4740110371499778
3,guided_exploit,S0,SEFA,27659,18,18,0.5003814454734614,0.36520698077331476,0.5003814454734614
3,guided_exploit,S0,SEFA,27911,6,39,0.5920460379406715,0.21111258040639888,0.5920460379406715
3,guided_exploit,S0,SEFA,28443,1,10,0.6905573653684198,0.1520393540003139,0.6905573653684198
3,guided_exploit,S0,SEFA,30277,9,19,0.7258611666297865,0.13207691995420162,0.7258611666297865
3,guided_exploit,S0,SEFA,30380,5,21,0.5871308286079604,0.280929574528225,0.5871308286079604
3,guided_exploit,S0,SEFA,30482,8,9,0.522512271531185,0.2702097450847434,0.522512271531185
3,guided_exploit,S0,SEFA,30571,15,26,0.4656435540442821,0.36259482307972724,0.4656435540442821
3,guided_exploit,S0,SEFA,31351,7,16,0.5333036155532532,0.24197331098407016,0.5333036155532532
3,guided_exploit,S0,SEFA,32341,22,20,0.4549598126878984,0.35122425827062,0.4549598126878984
3,guided_exploit,S0,SEFA,32664,20,29,0.4325687564337733,0.3172486709625234,0.4325687564337733
3,guided_exploit,S0,SEFA,32974,2,32,0.5373345154795239,0.27769283824452207,0.5373345154795239
3,guided_exploit,S0,SEFA,33330,21,24,0.4196438323022373,0.32156645917418064,0.4196438323022373
3,guided_exploit,S0,SEFA,33497,13,16,0.5156530465365231,0.35553792101138937,0.5156530465365231
3,guided_exploit,S0,SEFA,36785,16,32,0.5604870735281072,0.2243954232862262,0.5604870735281072
3,guided_exploit,S0,SEFA,36989,10,24,0.48048885510616274,0.369637843768338,0.48048885510616274
3,guided_exploit,S0,SEFA,37414,17,37,0.6046380217798735,0.19803656894010402,0.6046380217798735
3,guided_exploit,S0,SEFA,37454,3,21,0.5307379820950121,0.3325263749979664,0.5307379820950121
3,guided_exploit,S0,SHFA,18327,13,10,0.001363811431894815,0.15714206427048721,0.6817706272931372
3,guided_exploit,S0,SHFA,19535,2,21,0.0009923432603750877,0.21802356881407903,0.6456039747934539
3,guided_exploit,S0,SHFA,20603,7,13,0.0006185216690122405,0.2856160963810165,0.5530470273562472
3,guided_exploit,S0,SHFA,21193,11,24,0.0012168008842659147,0.3529280537537817,0.514428778270724
3,guided_exploit,S0,SHFA,21799,12,15,0.0009973095926008953,0.25463524957176387,0.5930281798537025
3,guided_exploit,S0,SHFA,22643,8,16,0.001138332803673339,0.4687423562689542,0.35676350091506315
3,guided_exploit,S0,SHFA,23124,19,16,0.0011698398650981053,0.37909264621530203,0.3934427728065936
3,guided_exploit,S0,SHFA,23678,18,18,0.0012950094516100416,0.3549602952801446,0.48826579137172044
3,guided_exploit,S0,SHFA,24200,16,26,0.000979875897020363,0.37664268603378165,0.4432642661488383
3,guided_exploit,S0,SHFA,24536,10,15,0.0006088839302892967,0.284382762667913,0.5335981185936245
3,guided_exploit,S0,SHFA,25145,22,20,0.0007366976387377536,0.38936570289241557,0.43408121760157503
3,guided_exploit,S0,SHFA,25558,24,10,0.0006610792960275286,0.3085942626223853,0.48154889862164996
3,guided_exploit,S0,SHFA,26008,17,18,0.0008481010222004507,0.27549791626066367,0.5684707126619434
3,guided_exploit,S0,SHFA,26123,15,19,0.00044662933412538874,0.43123847496517614,0.3711478585177961
3,guided_exploit,S0,SHFA,28331,5,13,0.0005196891441977934,0.37131277721115097,0.41986079421293687
3,guided_exploit,S0,SHFA,28367,4,33,0.0008968818407661796,0.4175673223068668,0.411358390827165
3,guided_exploit,S0,SHFA,29110,6,19,0.0008600553964474223,0.28467354384764176,0.5726912370610148
3,guided_exploit,S0,SHFA,29275,20,27,0.0010582005728254741,0.25049938280699824,0.6011773542566485
3,guided_exploit,S0,SHFA,29412,14,14,0.00127603713300717,0.30027234147018994,0.5171577660781657
3,guided_exploit,S0,SHFA,32151,9,30,0.0008942398753527434,0.4032714343929101,0.40412870770561005
3,guided_exploit,S0,SHFA,33782,23,16,0.001416439078157898,0.40449557618055965,0.4297969131751673
3,guided_exploit,S0,SHFA,33876,1,21,0.0008936195211807771,0.23036125601355414,0.6618247704767577
3,guided_exploit,S0,SHFA,36020,21,17,0.0011908815097743033,0.193008169805597,0.6117336388947195
3,guided_exploit,S0,SHFA,36710,3,19,0.0008328304547852148,0.44620114769287644,0.414607616685577
3,guided_exploit,S0,SIFA,19501,14,6,0.37188151960961185,0.37188151960961185,0.20595444119210704
3,guided_exploit,S0,SIFA,20371,3,28,0.31272134376772776,0.31272134376772776,0.4704016758553861
3,guided_exploit,S0,SIFA,20436,17,15,0.35176568747273923,0.35176568747273923,0.4916930940782549
3,guided_exploit,S0,SIFA,21042,21,13,0.1735549713244933,0.1735549713244933,0.5768076771636105
3,guided_exploit,S0,SIFA,21575,2,15,0.5021510983662043,0.5021510983662043,0.3404003660060384
3,guided_exploit,S0,SIFA,23101,16,21,0.3221099584309337,0.3221099584309337,0.38667734425329103
3,guided_exploit,S0,SIFA,23271,18,27,0.3417716344357102,0.3417716344357102,0.40919798583889433
3,guided_exploit,S0,SIFA,24094,13,23,0.3774921021941679,0.3774921021941679,0.3941459500189776
3,guided_exploit,S0,SIFA,24614,23,22,0.30694626414030785,0.30694626414030785,0.49147637794355226
3,guided_exploit,S0,SIFA,24853,15,7,0.1160124309398588,0.1160124309398588,0.607527181492933
3,guided_exploit,S0,SIFA,25636,11,39,0.35187730149274954,0.35187730149274954,0.4279000674400811
3,guided_exploit,S0,SIFA,28652,12,29,0.4680288827436284,0.4680288827436284,0.33463162591035644
3,guided_exploit,S0,SIFA,29272,22,41,0.3645944311443149,0.3645944311443149,0.3575053635733435
3,guided_exploit,S0,SIFA,29287,4,45,0.3768634156101708,0.3768634156101708,0.410863320447632
3,guided_exploit,S0,SIFA,30863,10,31,0.3264938330941243,0.3264938330941243,0.4667230239029441
3,guided_exploit,S0,SIFA,32948,24,9,0.16812894116069688,0.16812894116069688,0.43610694282438434
3,guided_exploit,S0,SIFA,32984,9,23,0.2526168110072076,0.2526168110072076,0.5581088030662452
3,guided_exploit,S0,SIFA,33176,6,9,0.06575491553830354,0.06575491553830354,0.6570442310255129
3,guided_exploit,S0,SIFA,36077,19,19,0.21575978243787675,0.21575978243787675,0.6620833945430402
3,guided_exploit,S0,SIFA,36514,20,27,0.345392911561052,0.345392911561052,0.4551786118657007
3,guided_exploit,S0,SIFA,36573,8,19,0.262878689883463,0.262878689883463,0.5107455060837642
3,guided_exploit,S0,SIFA,37516,5,11,0.284840462723656,0.284840462723656,0.42642729413728003
3,guided_exploit,S0,SIFA,38461,7,14,0.41054110922388354,0.41054110922388354,0.334711835939045
3,guided_exploit,S0,SIFA,39022,1,32,0.2339031112586758,0.2339031112586758,0.5045535460434638
3,guided_exploit,S5,SEFA,17518,4,27,0.4587443343426041,0.2869152100218456,0.4587443343426041
3,guided_exploit,S5,SEFA,19560,3,26,0.6202121408151325,0.2356479191140512,0.6202121408151325
3,guided_exploit,S5,SEFA,22093,24,14,0.5046827628979332,0.3044544934915846,0.5046827628979332
3,guided_exploit,S5,SEFA,22314,14,13,0.4858602225718377,0.3434994141740553,0.4858602225718377
3,guided_exploit,S5,SEFA,22398,22,54,0.5505228899818034,0.24294900104799322,0.5505228899818034
3,guided_exploit,S5,SEFA,23304,8,16,0.4371055901578308,0.3521519126397874,0.4371055901578308
3,guided_exploit,S5,SEFA,24409,11,9,0.5643633443313644,0.22501986322823145,0.5643633443313644
3,guided_exploit,S5,SEFA,24815,7,40,0.4968528262869203,0.3077379583619208,0.4968528262869203
3,guided_exploit,S5,SEFA,27308,9,21,0.6696403440051485,0.18222600195465713,0.6696403440051485
3,guided_exploit,S5,SEFA,27360,6,16,0.6166393277416962,0.23797902304035784,0.6166393277416962
3,guided_exploit,S5,SEFA,27591,2,13,0.3614039099689964,0.35694305060424275,0.3614039099689964
3,guided_exploit,S5,SEFA,28093,10,15,0.4835731572258533,0.3089540888053845,0.4835731572258533
3,guided_exploit,S5,SEFA,28748,18,19,0.48624280714510537,0.31535489807266737,0.48624280714510537
3,guided_exploit,S5,SEFA,28917,5,38,0.44749732640957834,0.3195722792949239,0.44749732640957834
3,guided_exploit,S5,SEFA,30370,20,16,0.41022794716551503,0.3181452471023941,0.41022794716551503
3,guided_exploit,S5,SEFA,30739,21,22,0.4198683322713444,0.31070594436514737,0.4198683322713444
3,guided_exploit,S5,SEFA,31397,16,29,0.5011182891507058,0.27733076571129867,0.5011182891507058
3,guided_exploit,S5,SEFA,31422,19,17,0.42089465566662937,0.4218333578117278,0.42089465566662937
3,guided_exploit,S5,SEFA,32607,13,28,0.5468440290889511,0.2586232130580313,0.5468440290889511
3,guided_exploit,S5,SEFA,32742,23,18,0.48328649047586286,0.2709930865784528,0.48328649047586286
3,guided_exploit,S5,SEFA,33392,17,13,0.6786969780454337,0.18226100498279257,0.6786969780454337
3,guided_exploit,S5,SEFA,37288,12,10,0.5322603751704651,0.23556023867071035,0.5322603751704651
3,guided_exploit,S5,SEFA,38093,15,19,0.5218985400479362,0.2654247017258324,0.5218985400479362
3,guided_exploit,S5,SEFA,38548,1,32,0.48740812076364537,0.30500493009698526,0.48740812076364537
3,guided_exploit,S5,SHFA,15290,23,14,0.0006676599777443802,0.3468968171264519,0.41452261597427925
3,guided_exploit,S5,SHFA,19705,14,25,0.0015127003101380735,0.277023008805932,0.5507320983592046
3,guided_exploit,S5,SHFA,23000,6,18,0.0008219961834044769,0.36114371083549535,0.4227402029536505
3,guided_exploit,S5,SHFA,23193,1,14,0.0008153518788986678,0.45579700175520926,0.3790464009224005
3,guided_exploit,S5,SHFA,25687,21,12,0.00154215963389893,0.24212758107447852,0.5566100077960981
3,guided_exploit,S5,SHFA,26250,10,20,0.0006396582004208656,0.3523203769095104,0.4606071247403586
3,guided_exploit,S5,SHFA,26379,17,10,0.0006886862798474073,0.3220797834937304,0.49814505232013995
3,guided_exploit,S5,SHFA,26760,20,23,0.000826527526364948,0.43947030040166785,0.3323158306873258
3,guided_exploit,S5,SHFA,27705,11,21,0.0009814113737201175,0.41280572306028224,0.35862007426263803
3,guided_exploit,S5,SHFA,27708,19,19,0.0009893504836164105,0.4100641967733239,0.3657971380489644
3,guided_exploit,S5,SHFA,28097,16,25,0.0010207565426973435,0.21121742073044858,0.6164471785215111
3,guided_exploit,S5,SHFA,29021,9,17,0.0007798214372460176,0.39879441765541157,0.42275499157407165
3,guided_exploit,S5,SHFA,29132,3,26,0.0007667116029131411,0.3045885935239812,0.5054740442643483
3,guided_exploit,S5,SHFA,33090,8,18,0.0009420324769616612,0.17276426125277194,0.6665159611902656
3,guided_exploit,S5,SHFA,33422,2,12,0.0006410972189659091,0.3841101858594897,0.4286736845241561
3,guided_exploit,S5,SHFA,34182,24,13,0.0012255011390618039,0.3631824167038503,0.45243422137760064
3,guided_exploit,S5,SHFA,34791,5,15,0.0008164075162642621,0.357193983680746,0.3816043472608997
3,guided_exploit,S5,SHFA,35146,22,22,0.0010183662965216245,0.23936243027709522,0.6113445012839588
3,guided_exploit,S5,SHFA,35395,18,18,0.0006346070924805133,0.436394609337767,0.3629778065640597
3,guided_exploit,S5,SHFA,35440,15,10,0.0013590298548961776,0.2314146726192327,0.5907447264310104
3,guided_exploit,S5,SHFA,36064,12,23,0.0011289048003112318,0.3273152073942406,0.4939433724619706
3,guided_exploit,S5,SHFA,38279,4,15,0.0009698416564711974,0.3126863538090677,0.5171424347866027
3,guided_exploit,S5,SHFA,38665,7,32,0.0011452657760457723,0.3578519615645613,0.4504171010850972
3,guided_exploit,S5,SHFA,38889,13,28,0.0009909072538807253,0.24003367313667728,0.5565623403302682
3,guided_exploit,S5,SIFA,6106,16,7,0.108217914433937,0.108217914433937,0.6437489292367601
3,guided_exploit,S5,SIFA,6840,24,12,0.34460182903992836,0.34460182903992836,0.3079466126831247
3,guided_exploit,S5,SIFA,18781,20,12,0.38544543840979145,0.38544543840979145,0.2973401048889863
3,guided_exploit,S5,SIFA,20308,15,19,0.2128361812691783,0.2128361812691783,0.628262817474541
3,guided_exploit,S5,SIFA,20625,3,15,0.38460954276969456,0.38460954276969456,0.344779232889988
3,guided_exploit,S5,SIFA,23137,19,38,0.2790837505729729,0.2790837505729729,0.4913325996856792
3,guided_exploit,S5,SIFA,27057,10,14,0.286812192559954,0.286812192559954,0.3875383242358977
3,guided_exploit,S5,SIFA,27114,7,47,0.41944127367754336,0.41944127367754336,0.3544467800560906
3,guided_exploit,S5,SIFA,27922,12,13,0.3307749313061184,0.3307749313061184,0.49254627068470397
3,guided_exploit,S5,SIFA,30799,14,23,0.24365558106206456,0.24365558106206456,0.5464182035800859
3,guided_exploit,S5,SIFA,30952,13,12,0.43039435237166357,0.43039435237166357,0.3458413463163281
3,guided_exploit,S5,SIFA,31172,17,25,0.36293931092359183,0.36293931092359183,0.38869811585817277
3,guided_exploit,S5,SIFA,31936,6,15,0.321282797180358,0.321282797180358,0.3801550270645623
3,guided_exploit,S5,SIFA,32050,18,38,0.33224543057254863,0.33224543057254863,0.37199259143194313
3,guided_exploit,S5,SIFA,32610,9,24,0.2307172204915535,0.2307172204915535,0.6045372374649738
3,guided_exploit,S5,SIFA,34088,2,17,0.33323754732662486,0.33323754732662486,0.4726161804198991
3,guided_exploit,S5,SIFA,34092,21,17,0.19285050219513145,0.19285050219513145,0.44221746476441637
3,guided_exploit,S5,SIFA,34437,11,20,0.22593364957655884,0.22593364957655884,0.5954216835794087
3,guided_exploit,S5,SIFA,35574,23,64,0.3249552283377547,0.3249552283377547,0.40878452449143443
3,guided_exploit,S5,SIFA,35746,5,14,0.31841985417635327,0.31841985417635327,0.40687068529107456
3,guided_exploit,S5,SIFA,36042,4,35,0.32374832456348407,0.32374832456348407,0.43689868307199475
3,guided_exploit,S5,SIFA,36144,8,15,0.18919199519465746,0.18919199519465746,0.3882167068830025
3,guided_exploit,S5,SIFA,37579,22,10,0.23470403899775188,0.23470403899775188,0.4304619137246786
3,guided_exploit,S5,SIFA,38130,1,19,0.39157659880028034,0.39157659880028034,0.43124803693404945
3,guided_explore,S0,SEFA,15214,12,5,0.664784426595842,0.1669503740044412,0.664784426595842
3,guided_explore,S0,SEFA,17083,7,17,0.6651887900134213,0.13672638357833528,0.6651887900134213
3,guided_explore,S0,SEFA,18832,3,15,0.5668689377409851,0.2559101194722751,0.5668689377409851
3,guided_explore,S0,SEFA,19686,9,36,0.5973748695424125,0.24922986820460735,0.5973748695424125
3,guided_explore,S0,SEFA,19742,11,7,0.4570979818094128,0.3585296807096438,0.4570979818094128
3,guided_explore,S0,SEFA,20007,6,3,0.44838189620341384,0.2405787690388139,0.44838189620341384
3,guided_explore,S0,SEFA,24444,10,39,0.4384156038250077,0.3065815841226592,0.4384156038250077
3,guided_explore,S0,SEFA,25817,2,22,0.40475969944192675,0.42795231609371776,0.40475969944192675
3,guided_explore,S0,SEFA,25899,5,11,0.6319244623229774,0.2208621957909209,0.6319244623229774
3,guided_explore,S0,SEFA,25912,1,11,0.5083102827477869,0.33058483146985584,0.5083102827477869
3,guided_explore,S0,SEFA,28070,8,18,0.42426687816339737,0.40424245838537726,0.42426687816339737
3,guided_explore,S0,SEFA,30632,4,26,0.563083403317908,0.2299574195925252,0.563083403317908
3,guided_explore,S0,SHFA,22499,3,13,0.0010327615295091465,0.18978763972103796,0.6632604699568623
3,guided_explore,S0,SHFA,23108,2,1,0.0006972732052198541,0.7167675098921839,0.00023836248664527962
3,guided_explore,S0,SHFA,26506,12,15,0.0010765595830275788,0.5645645366935022,0.2742033527552153
3,guided_explore,S0,SHFA,26580,9,18,0.0013105857163267275,0.2878650621606137,0.516979103788161
3,guided_explore,S0,SHFA,27705,11,14,0.0011422677208537384,0.24060854430121367,0.5431160155224399
3,guided_explore,S0,SHFA,28761,10,2,0.0007778469176414498,0.36079605928909686,0.4458647272228326
3,guided_explore,S0,SHFA,33154,8,11,0.0013744051312421742,0.4387022866915647,0.34396890872336044
3,guided_explore,S0,SHFA,34557,6,15,0.0007597722385422023,0.2872224995515383,0.4366915688904091
3,guided_explore,S0,SHFA,34850,7,30,0.0017801834305255719,0.3239171763490743,0.5076365415228142
3,guided_explore,S0,SHFA,36640,5,18,0.0013869183134678196,0.22102441714862098,0.6334834122595417
3,guided_explore,S0,SHFA,36859,1,23,0.0008429676865344754,0.3359134723682542,0.5042750218962753
3,guided_explore,S0,SHFA,38406,4,20,0.0018828554137130253,0.3301191295163067,0.5236416083400737
3,guided_explore,S0,SIFA,1582,8,7,0.10167277166778345,0.10167277166778345,0.4985869756565079
3,guided_explore,S0,SIFA,18096,5,16,0.4067660398463536,0.4067660398463536,0.3663915103700341
3,guided_explore,S0,SIFA,21001,6,29,0.29412626182783513,0.29412626182783513,0.48828169460306226
