absolute_sample,roi_relative_sample,S0_eta_squared,S0_permutation_z,S0_specificity,S1_eta_squared,S1_permutation_z,S1_specificity,S2_eta_squared,S2_permutation_z,S2_specificity,S3_eta_squared,S3_permutation_z,S3_specificity,S4_eta_squared,S4_permutation_z,S4_specificity,S5_eta_squared,S5_permutation_z,S5_specificity,S6_eta_squared,S6_permutation_z,S6_specificity,S7_eta_squared,S7_permutation_z,S7_specificity
4174,125,0.07029141468144032,0.43075518161840354,0.8759564277762995,0.06523053752175927,0.15237417934576722,0.437556451036835,0.06490787512869647,0.8175092719693682,0.8784650843985985,0.05227138705613288,-0.45443925315047073,-0.5339159255686146,0.055124292879153255,-0.6232463982388484,-1.4800612761240015,0.06376424130996318,-0.21655284354286233,-0.2157614182443165,0.0460198335113903,-0.5956166520891004,-1.0074643466405435,0.04556599435054152,0.01034663265186958,-0.448930069506235
4175,126,0.0573747484504733,0.30672166220596586,0.6071854447345169,0.05753825473163086,-0.11331588742144891,-0.042462856324833945,0.07290740497318268,0.5896560288549756,0.47825644319048893,0.05884453475797259,-0.2742245188813133,-0.3752259471536334,0.05339514448017528,-0.46800036576102527,-1.2858842639782635,0.04932131916927872,-0.1359843028953585,-0.24206065202286645,0.04583666653153286,-0.9479360494651164,-1.618136406315494,0.07010170757113421,0.5211212401164148,0.07496481986358994
4176,127,0.062275802783432005,0.10946968809124033,0.3669998689451235,0.05303507809094967,-0.4363457459627593,-0.5323735782603425,0.05228249542061218,0.03170380229959764,-0.2764863331226061,0.05034072616526442,-0.10846169698371552,-0.0698216545628291,0.052711544323887055,-0.11756568761908012,-0.6106364392211299,0.07026591963007048,0.030479217876725327,0.1002800856163289,0.05570014987611678,-0.6995023969264329,-1.2409146614679236,0.08043555991051561,0.9800219128570405,0.6047597292662262
4177,128,0.05941294177363053,-0.1642038327457477,-0.1119195701886206,0.046844574476778984,-0.5228235140946449,-0.7216302321445981,0.058426105565743305,-0.15142904727119283,-0.5801335843550863,0.06414547795926369,0.42072000529118525,0.6026144768500032,0.06868427617953779,0.3789271360142398,0.2960486901397381,0.04987640031802153,0.04478577957945602,0.04243604309056919,0.049846034804151916,-0.1976379823838749,-0.5783849909625232,0.05391336449573109,1.0782774469967746,0.6331262897110143
4178,129,0.04648698950368725,-0.35264460999440855,-0.5452301736196432,0.05901525713094374,-0.21294145675136664,-0.47331020297472565,0.04820591843039157,-0.20535502656112342,-0.8366847695747558,0.06356786087814006,0.8245480503520218,1.0475066064689995,0.06006909834647397,0.5281931428711566,0.4466668226128173,0.06470735262851293,0.41980385204159426,0.5272562992288173,0.06687529274961292,0.3787819649899034,0.07329394551515683,0.06374715225350384,1.0960260488980325,0.5226326236817508
4179,130,0.05601704801853075,-0.2502378003175618,-0.4268455230969862,0.06696697553421425,0.16754885753113524,0.04588396320617372,0.06971619789605732,0.10638950953476578,-0.45054163735592684,0.08360266076872927,1.0119794902018766,1.2806783691474086,0.061328013158247444,0.5516077395876929,0.4569353048354835,0.07386611717254293,0.6827537764530992,0.9247629484537159,0.07266449540081626,0.44514527433318524,0.15443779716759717,0.08240321281867287,1.2631228321085988,0.6753546356986859
4180,131,0.05699863087016367,-0.18668781018806802,-0.31814439330913324,0.06387164896407081,0.3520930904702951,0.3817740136216602,0.05996723382841379,0.12868958373991232,-0.39615169020475405,0.0657826577821981,0.43953542813619495,0.4634766695524156,0.06414740588463622,0.43533307431920576,0.1853418874416577,0.06749914350175867,0.6415489514437585,0.8553426681812526,0.06134818619748718,0.28203265287319934,-0.05724783820393772,0.06278196127062877,1.3881892200668942,0.8131252687088626
4181,132,0.05977117880772096,-0.14163134466957258,-0.1962920499765299,0.058075871214250376,0.5238962872884292,0.7787853878365589,0.05703401022390425,0.12237577504731505,-0.3413045993143612,0.04403605043654012,-0.2827784098298934,-0.5533068785936164,0.06191852616562104,0.4170348801268548,0.357445835969135,0.06639368878940463,0.263279347591446,0.3904985595286946,0.04916514625894712,-0.12500659973270006,-0.5865632429957227,0.07546942414917207,1.4380530191434393,1.024400278756975
4182,133,0.051341158068629766,-0.48876226667639083,-0.5266138537801487,0.05967869883664393,0.717295106750657,1.2092757869384085,0.059004831013234844,0.2800025332534774,0.16405082956043757,0.05100407470497911,-0.7102667559300111,-1.0389543595157171,0.064770981884812,0.2583794316497987,0.21760150023977362,0.04871232301987895,-0.32095542360474044,-0.5881068357433874,0.06396810076936141,-0.1922899523468462,-0.5612184336818866,0.07862818012107324,1.2449118030510857,0.9675582461975168
4183,134,0.059119834097667814,-0.9514004746897293,-1.0958573598235315,0.07704645699205982,0.7318150854499104,1.2255489400311053,0.0584653748542653,0.6023603091351678,0.575160115332797,0.05226811643408097,-0.8242820126778565,-1.1660985837911249,0.0651016267301985,0.17640489663792694,0.05919420865109806,0.05163302578803877,-0.8739797149602404,-1.4599534499449263,0.04915270901179132,-0.1604025624634639,-0.479563262773784,0.06029938852704257,0.7889256034280756,0.45443844286850404
4184,135,0.04071792536825256,-1.485109774902944,-1.7599655628927597,0.06876803271188947,0.249333351118291,0.44154321113892436,0.0812364009893548,1.0106462560568632,0.9950018752092287,0.05599982807092762,-0.887974251774431,-1.223565449890103,0.05116416750935266,0.12592153341266768,-0.14189959425997622,0.045093536871878226,-1.0523367166624957,-1.719250630956573,0.057624892306953376,0.04788980803523821,-0.1432165781888466,0.06849431916928639,0.8270583548549297,0.39092140148536203
4185,136,0.032842056691632024,-1.4100169438178116,-1.7405597155031904,0.04219986064880244,-0.4290723451061957,-0.5907223973401989,0.06902787624287884,0.9461888432336885,1.0410500461889938,0.037794508810941714,-1.0876801801881204,-1.5867320180302273,0.07257725061935891,0.26996667596819846,0.25827562740931664,0.03573088180932366,-1.0036192428516937,-1.71805442151929,0.06676624703800531,0.20311266421080149,0.21207198455787474,0.05255134655341835,0.9142139786143973,0.6172857483922944
4186,137,0.04843491213204334,-1.0363553543766875,-1.210776025253657,0.05056455301720191,-0.7830999233616514,-1.0466127540887806,0.07078240401166382,0.7848796330891573,0.9004695099729657,0.046397474968466405,-0.9781654963140525,-1.3891982721184635,0.06372497098154299,0.3052342114380209,0.39185652715049263,0.07171549455909984,-0.4333947360047566,-0.7411950803332662,0.05599432543534478,0.12153900105610349,0.16057784373135728,0.09583824146739894,1.45286905625615,1.2857618088692635
4187,138,0.07185066352219052,-0.5488122282345336,-0.5528979214272758,0.054343612141832594,-0.9090741885613611,-1.2027779392412037,0.05992972722670896,0.30393413930488267,0.2003334107670577,0.05268675599832378,-0.6487516429531583,-0.8991553433762831,0.05813946337141558,0.2807516626587647,0.2651624066643193,0.0542642260202197,-0.292968654630012,-0.49002217502139067,0.0664872830553951,0.08062335061332834,0.020423051016738275,0.062042551795495504,0.8903010113669247,0.5771821507482545
4188,139,0.0394617302951855,-0.6012982631396752,-0.5341392841001965,0.05058246663434801,-0.989433910830336,-1.2283507969824512,0.057933744927284106,-0.10100272799932518,-0.3662757867930473,0.0594698135400981,-0.3064013069898619,-0.32418572411583035,0.06802401033459379,0.05762133974406672,-0.18225045857234778,0.05608953084842464,-0.15231463648512553,-0.15445015670732232,0.05146397100220278,-0.09086560734482056,-0.2565901088047392,0.06155101476767397,0.3186974452172624,-0.08834042622181248
4189,140,0.05155664680700394,-0.5623396657226151,-0.48824035258876386,0.03852577996759847,-1.1858806731923615,-1.509378993368902,0.047962901868237116,-0.4817227036361469,-0.8616971766621702,0.054748509898189794,-0.15452988113357086,-0.03467382360435184,0.05724075669569738,0.0257208502436978,-0.18662109166038732,0.05411410376204957,0.019048963823448006,0.18229716919203146,0.06524624026688046,0.05489524335282994,0.011178181312273744,0.04390839328973353,-0.31041638104783836,-0.8131146201097417
4190,141,0.057695324583847366,-0.577134710078405,-0.586305803831578,0.0468348052365016,-1.1200141140368567,-1.4955652608823513,0.053052925438183636,-0.5321006341397836,-1.0053241143828964,0.050768455392690606,-0.10327444272404433,0.045098595876811975,0.04250358896790339,0.25024282379298385,0.24270275834867722,0.05736872410576489,0.32952929035542416,0.698330502491757,0.05622201323718315,0.1677759118685389,0.1822004475977774,0.05649466578120699,-0.23915336011947197,-0.8123015478734292
4191,142,0.057752926512461215,-0.5349627771502816,-0.5986362136412553,0.049201786663006945,-0.7423139758732806,-1.032301686314466,0.06072840704832342,-0.4133087024694215,-0.9197386518280749,0.0651527925450946,0.031991376486414584,0.21848002945806672,0.0838828921484591,0.8126792631445245,1.2819405490799427,0.08471330412678893,0.5356382851428795,1.0171158990938922,0.06452014931813616,0.3729017692813783,0.4613993329386932,0.06457724164838004,-0.15580298534241493,-0.7866959447782415
4192,143,0.04418820071617539,-0.6959764610575643,-0.7902552787020396,0.05115191857063885,-0.44674617279909246,-0.5982398721181368,0.056097899549902866,-0.45541182159218685,-0.9552060965315243,0.05809553181844817,0.08253170314398614,0.29689741244130735,0.07878456834796178,1.1301038164496244,1.8857736593985364,0.05059458597690035,0.016051678819572632,0.171290447725018,0.07210399586084777,0.5265432512498995,0.6913974693042316,0.0521275617270895,-0.25524367795600206,-0.87892917133816
4193,144,0.04801887418723997,-0.809270707680216,-0.8567060267647916,0.06628410467609372,-0.2069530470669807,-0.036439181862896936,0.05230864797198455,-0.4421327945501661,-0.8565177696300802,0.06030111062725234,0.18469137234012056,0.4677751948546035,0.06210147476577976,1.0512246246295103,1.7626857950163324,0.05426173666220562,-0.37565237991689526,-0.5891291218512273,0.057220755777581386,0.6051835004991798,0.8311947188980706,0.05295996690688063,-0.3435864374281892,-0.895957884355797
4194,145,0.05630237003599796,-0.8902162224543024,-0.8946034308394171,0.04029633023717926,-0.3449602198519039,-0.18596436284371864,0.03961392107625426,-0.3413383552548147,-0.6588130412752968,0.0630203000390522,0.20286500723808096,0.5380463607127876,0.07062208802368901,0.8116832474865312,1.3562463456728877,0.05006845533093252,-0.7242450841437423,-1.0930417458593171,0.06854221636257257,0.8575095632221807,1.2427475463706132,0.056454400621496974,-0.18231904302581592,-0.6480756488145077
4195,146,0.04511740163828219,-1.1007729419465222,-1.2868873376504613,0.0622798347860275,-0.20206563840395309,-0.22215686382873354,0.06916251359000584,0.19261130887980243,-0.04129017626937738,0.06293878607827762,0.24227755762553796,0.40410530368945335,0.06091976899055304,0.5463578233018072,0.6668163309124058,0.052055234705692115,-0.6606610396898231,-1.1059111824011956,0.06992187652907755,1.0733122887473157,1.366689990539057,0.06088163727879687,0.2279467162223518,-0.3072830208437103
4196,147,0.04128020816773278,-1.3748498068899153,-1.7531221822537333,0.059234609051332716,-0.2333936371945266,-0.37429204037756164,0.06361551692318383,0.4958421889126429,0.21000199802188985,0.06235590811251304,0.14645234382464264,0.12830770626680763,0.06355785351383077,0.5291095666723494,0.4950467916227994,0.04978845247159849,-0.6824139391904934,-1.249708479825939,0.07613137365019058,1.373002729508922,1.663471126030556,0.07197895437072058,0.6607811549841318,0.06774831160267883
