candidate_id,objective,recommendation_mode,rank,target_sbox,timing_offset_samples,width_samples,strength,repeat,repeat_spacing_samples,target_is_s5,absolute_timing_offset_samples,pulse_span_samples,glitch_energy_proxy,predicted_mean_missed,predicted_std_missed,predicted_mean_clean_target_ineffective,predicted_std_clean_target_ineffective,predicted_mean_clean_target_effective,predicted_std_clean_target_effective,predicted_mean_off_target,predicted_std_off_target,predicted_mean_multi_hit,predicted_std_multi_hit,predicted_mean_invalid_reset,predicted_std_invalid_reset,predicted_mean_clean_target,model_disagreement,support_score,robust_utility_SIFA,robust_utility_SEFA,robust_utility_SHFA,exploration_utility_SIFA,exploration_utility_SEFA,exploration_utility_SHFA
36859,SHFA,explore,1,S0,0.1253154259713476,1.6232070191667394,0.7850850753498868,1,4.608726534764993,0.0,0.1253154259713476,1.6232070191667394,1.2743556049509848,0.08625830740401771,0.008618642448242127,0.32266284098326,0.02103567446082658,0.5111769720503871,0.020842412335661843,0.02305724117803316,0.0013235101445016322,0.05679646667549344,0.004294892687954703,4.817170880850933e-05,3.2605615153539344e-05,0.8338398130336471,0.05572479753175949,0.09401274888071631,0.310041436306764,0.49867152464899006,0.8538016151803365,0.32954511544287984,0.5181752037851058,0.8733052943164523
23108,SHFA,explore,2,S0,0.2325971647060152,1.800298612214268,1.0094122516247168,1,4.532315454580519,0.0,0.2325971647060152,1.800298612214268,1.817243475752057,0.06668979472730281,0.005813338627585093,0.3124959226072414,0.030597129958494597,0.5250842011853545,0.03242246281027474,0.02466935856159704,0.0014184599550836235,0.07101893638873927,0.004760437254301942,4.1786529765035696e-05,2.0333005765476403e-06,0.8375801237925959,0.05996059743202387,0.09283136542365827,0.29413764463214465,0.5056307234991897,0.851623601911975,0.315123853733353,0.526616932600398,0.8726098110131832
22499,SHFA,explore,3,S0,-0.27897588609879764,1.8211777271856704,1.0055382390071483,1,2.0088789058846164,0.0,0.27897588609879764,1.8211777271856704,1.8312638447133198,0.06505789998028981,0.004438863231740296,0.31471705045360304,0.017396397106083917,0.5267224745946575,0.016761381266856747,0.022778491619604976,0.0021747705500884695,0.07063772497027745,0.0105247822181959,8.635838156735993e-05,0.00011960798388105022,0.8414395250482605,0.036324584456689735,0.0935161440608932,0.3042792121899527,0.5166656458345434,0.8563939166783215,0.31699281674979407,0.5293792503943848,0.8691075212381629
38406,SHFA,explore,4,S0,-0.1757750846991448,1.2221875690914876,0.5852904794724725,1,1.75388154864164,0.0,0.1757750846991448,1.2221875690914876,0.7153347483188524,0.11320925830469214,0.009672289650269856,0.31877783943171534,0.023555303645328343,0.5136378527902743,0.03336114908093159,0.017869187556227455,0.001184096825823564,0.03646815870942084,0.0019974476203487752,3.770320766992994e-05,1.6589651581233262e-06,0.8324156922219896,0.04439954736734619,0.08929414224262155,0.30464465724451834,0.49362116334171535,0.8531141193239422,0.3201844988230895,0.5091610049202865,0.8686539609025133
36640,SHFA,explore,5,S0,0.0103982653386784,1.6339431310478916,0.9750695126454084,1,3.454996772766592,0.0,0.0103982653386784,1.6339431310478916,1.5932081324811804,0.06782953208828492,0.006752093002663295,0.3208940587986076,0.036119380517451276,0.5214885595890393,0.035380942708640374,0.025009414699847438,0.0025754517753725403,0.06473701894562184,0.013468711281486589,4.141587859892165e-05,2.7592471092180715e-06,0.8423826183876468,0.05002857947055858,0.08767144350109773,0.29922243048813685,0.500259993963855,0.8490095121496883,0.31673243330283235,0.5177699967785505,0.8665195149643838
34557,SHFA,explore,6,S0,-0.1280894686274662,1.7961106487925758,0.8130080538570301,1,2.857093866043724,0.0,0.1280894686274662,1.7961106487925758,1.4602524230867397,0.08768218305910633,0.013432698762341714,0.33901809954887296,0.018245631570453096,0.4944017327590846,0.028084374945584547,0.022643495221693483,0.001435454718496714,0.05621372857968175,0.007609819332795828,4.076083156083262e-05,1.9794459504430093e-06,0.8334198323079576,0.03918212748575173,0.10462121192845542,0.3280707206066011,0.4775511077917339,0.8478007633490263,0.3417844652266142,0.491264852411747,0.8615145079690394
34850,SHFA,explore,7,S0,0.027035758335161,1.1836469750747245,0.5863568222789743,1,3.113117449303036,0.0,0.027035758335161,1.1836469750747245,0.6940394790049358,0.11759945993242638,0.008112961368939759,0.34902602734422783,0.012629624329517631,0.4793563840909258,0.02023560711467857,0.0192499132732345,0.001306352688213728,0.03472985241601916,0.004367005531023438,3.836294316638173e-05,1.8015005612769394e-06,0.8283824114351537,0.03422874428065312,0.09280574828552829,0.34144825274651724,0.46721501982211866,0.8478927293602668,0.35342831324474583,0.47919508032034724,0.8598727898584955
33154,SHFA,explore,8,S0,-0.3503487252160802,1.786959858315411,0.6492239932491892,1,5.388185856406754,0.0,0.3503487252160802,1.786959858315411,1.1601372149915365,0.10786556319865108,0.014175586538155075,0.30779477480969275,0.01797790136421128,0.5129459126474015,0.024695632501000993,0.02228710274065294,0.0017362233864958799,0.049067693771057755,0.0037975688832734673,3.895283254398921e-05,4.445698089220528e-06,0.8207406874570943,0.06155643918514345,0.07727604249389403,0.297008033991166,0.49812853314680094,0.837318937568132,0.3185527877059662,0.5196732868616012,0.8588636912829323
26580,SHFA,explore,9,S0,0.22540503054370553,2.205205756756489,0.9100208906592939,1,5.4170016452576695,0.0,0.22540503054370553,2.205205756756489,2.0067833068505423,0.07206829711553142,0.008882315722594854,0.32709493763682435,0.04715543171304521,0.5004857353905975,0.05148954390223533,0.02553962376726558,0.0015641650050982243,0.07476877166142254,0.0046040642518880275,4.26344283585359e-05,2.0297303837188964e-06,0.8275806730274218,0.06849242531513677,0.07687954728416002,0.2988016786089972,0.4695920090492563,0.8340551183835361,0.32277402746929507,0.49356435790955416,0.8580274672438339
28761,SHFA,explore,10,S0,-0.2146565807456955,3.5810645248578075,0.7923748612827445,1,3.609180880391075,0.0,0.2146565807456955,3.5810645248578075,2.8375455061287624,0.07912494405750639,0.011604784842601962,0.33089948685078174,0.021760351151026768,0.48716991331187004,0.026773440198196836,0.023887170841592482,0.00106519785289549,0.0788670461109089,0.00736651452032952,5.143882734053733e-05,1.7652190082063954e-06,0.8180694001626518,0.04886936909365287,0.10660234568092097,0.31784327616016567,0.47110584919295195,0.8373413049733914,0.3349475553429442,0.48821012837573047,0.8544455841561699
