pipeline,experiment_id,pair_id,campaign_arm,key_id,session_id,target_sbox,target_sbox_index,p_clean_target_ineffective,healthy_ciphertext_hex
random_raw,19233,9616,random_uniform,1,0,S5,5,0.0013975537175965,c844333a293b5944
random_raw,19239,9619,random_uniform,1,3,S5,5,5.269616266597949e-07,17461ab556e24788
random_raw,19241,9620,random_uniform,1,0,S5,5,7.295517633238252e-05,d5dbf538e0eb3f8e
random_raw,19305,9652,random_uniform,1,0,S5,5,0.0006920115128714,0e3bc050d415d5ec
random_raw,19319,9659,random_uniform,1,3,S5,5,1.002097695968906e-07,fb7b5fddea1e7eac
random_raw,19331,9665,random_uniform,1,1,S5,5,1.5069800110975326e-07,ea509cfda9d77736
random_raw,19343,9671,random_uniform,1,3,S5,5,0.0001124801771606,5d8b80ff0f9174b1
random_raw,19347,9673,random_uniform,1,1,S5,5,6.7897971893645465e-06,a4229b46bbaab489
random_raw,19363,9681,random_uniform,1,1,S5,5,0.0011591748407419,d8d75126900cd1b1
random_raw,19377,9688,random_uniform,1,0,S5,5,7.679902045382346e-06,cd0700b3c7e416a8
random_raw,19391,9695,random_uniform,1,3,S5,5,6.342930927643808e-05,e25910c9483eeb20
random_raw,19397,9698,random_uniform,1,2,S5,5,1.134493293427189e-07,9c17339610c71ded
random_raw,19407,9703,random_uniform,1,3,S5,5,0.6273957614856371,2656019447528d53
random_raw,19417,9708,random_uniform,1,0,S5,5,0.4645951041176727,2956550494e16156
random_raw,19441,9720,random_uniform,1,0,S5,5,3.6208085348373344e-05,3830a624043293f7
random_raw,19445,9722,random_uniform,1,2,S5,5,1.7159970405954517e-06,725c0ae60ed2a9cb
random_raw,19459,9729,random_uniform,1,1,S5,5,0.0101180038103292,e6674770683d338c
random_raw,19481,9740,random_uniform,1,0,S5,5,0.0003094224604064,958d04f904a63fb5
random_raw,19483,9741,random_uniform,1,1,S5,5,1.576208334078795e-09,de30c3284cfae32a
random_raw,19491,9745,random_uniform,1,1,S5,5,0.0065279632517873,d02624f674ad3ef4
random_raw,19493,9746,random_uniform,1,2,S5,5,0.6728553351705766,b9afa2bd0a8f1620
random_raw,19503,9751,random_uniform,1,3,S5,5,8.483711457499157e-08,2c3210defdea7abd
random_raw,19513,9756,random_uniform,1,0,S5,5,1.338942628819823e-06,59b3cd938891e0d1
random_raw,19539,9769,random_uniform,1,1,S5,5,9.596896506394665e-07,dcd1c1a4af12a580
random_raw,19555,9777,random_uniform,1,1,S5,5,0.0076490544513881,e955146ddf8f21f2
random_raw,19559,9779,random_uniform,1,3,S5,5,0.4133581912962682,f8912d4f932912c9
random_raw,19561,9780,random_uniform,1,0,S5,5,0.734336629808068,f6d607c0b56fac02
random_raw,19565,9782,random_uniform,1,2,S5,5,0.0055638141572937,3569c1c6dfa37315
random_raw,19573,9786,random_uniform,1,2,S5,5,0.4185121942238192,47d85f5df29fc775
random_raw,19609,9804,random_uniform,1,0,S5,5,1.540618716807486e-05,3887a832aff98b28
random_raw,19613,9806,random_uniform,1,2,S5,5,0.0051392607113561,f70a97547d5828b9
random_raw,19655,9827,random_uniform,1,3,S5,5,9.816712304369172e-09,3bc9dc64bda68262
random_raw,19663,9831,random_uniform,1,3,S5,5,0.4523292516081919,5ac89cb8e5aa507b
random_raw,19665,9832,random_uniform,1,0,S5,5,1.547296794725009e-06,a45273a72f698f38
random_raw,19669,9834,random_uniform,1,2,S5,5,0.5670003236468565,2a3b047f98791433
random_raw,19671,9835,random_uniform,1,3,S5,5,6.638582915782287e-07,8269bdeab935f10b
random_raw,19711,9855,random_uniform,1,3,S5,5,0.0018641303906028,121117915d33aaab
random_raw,19713,9856,random_uniform,1,0,S5,5,5.561084955528713e-06,8fd45a1bc5fa7fdd
random_raw,19719,9859,random_uniform,1,3,S5,5,3.732756155611955e-05,d656fb63ce7d291f
random_raw,19737,9868,random_uniform,1,0,S5,5,3.969823720856536e-08,fb0ce4124aa7c00f
random_raw,19755,9877,random_uniform,1,1,S5,5,2.7530325546842575e-08,eceb01e7737b2834
random_raw,19757,9878,random_uniform,1,2,S5,5,0.0574514365265877,6211a2cf807ba8fa
random_raw,19779,9889,random_uniform,1,1,S5,5,2.9427345101210945e-05,a5fa895391c5fa4c
random_raw,19811,9905,random_uniform,1,1,S5,5,2.6740360789285063e-05,b8a9e7b68cddb1dd
random_raw,19815,9907,random_uniform,1,3,S5,5,0.7574095605033727,2121758e2bd8a459
random_raw,19823,9911,random_uniform,1,3,S5,5,0.04042774928689,7c98a4d3281869cb
random_raw,19825,9912,random_uniform,1,0,S5,5,2.1681040901120087e-08,e843479a917c314f
random_raw,19829,9914,random_uniform,1,2,S5,5,1.7182239587891376e-06,291afa9ee5b6ed5a
random_raw,19831,9915,random_uniform,1,3,S5,5,0.7670287347016199,4209b5e2e8b06636
random_raw,19841,9920,random_uniform,1,0,S5,5,5.387859840751154e-06,838e82ff78d883eb
random_raw,19847,9923,random_uniform,1,3,S5,5,4.262218317042154e-05,aa34b4153814ee45
random_raw,19859,9929,random_uniform,1,1,S5,5,0.1435036398217099,89a8dd6dab5eb37c
random_raw,19863,9931,random_uniform,1,3,S5,5,0.3386720641688862,be52823eb1a15368
random_raw,19865,9932,random_uniform,1,0,S5,5,1.2631030284097974e-07,9032678e7d640a78
random_raw,19875,9937,random_uniform,1,1,S5,5,8.287860209915003e-06,ba43f078594c19e1
random_raw,19885,9942,random_uniform,1,2,S5,5,0.0001476309570715,994f312db55bd031
random_raw,19889,9944,random_uniform,1,0,S5,5,2.2307154601888706e-07,31c9c22e22c35f4a
random_raw,19891,9945,random_uniform,1,1,S5,5,6.135799358143008e-08,f9f67c83627f6fc7
random_raw,19903,9951,random_uniform,1,3,S5,5,1.749178007185489e-05,9291d0f28fa34724
random_raw,19937,9968,random_uniform,1,0,S5,5,5.721544898128991e-06,33f92b90dae21e9e
random_raw,19951,9975,random_uniform,1,3,S5,5,0.0966030050945735,fdd4fe3f1d5d97f5
random_raw,19953,9976,random_uniform,1,0,S5,5,0.0001296357006297,4acfd66f08b5d849
random_raw,19961,9980,random_uniform,1,0,S5,5,4.778527978305228e-08,b106d4ba549caf41
random_raw,19967,9983,random_uniform,1,3,S5,5,0.0051145865943962,06b52040f8a4f874
random_raw,19969,9984,random_uniform,1,0,S5,5,1.5791165142413022e-09,ab570bd27e37a030
random_raw,19991,9995,random_uniform,1,3,S5,5,1.310168116662441e-06,1755eb515d814ee8
random_raw,19993,9996,random_uniform,1,0,S5,5,9.249872430298976e-07,a18ef5a58193e26e
random_raw,20005,10002,random_uniform,1,2,S5,5,4.18309468191722e-06,886d029682c2053f
random_raw,20007,10003,random_uniform,1,3,S5,5,0.0002575589949351,63125c1ea9705e01
random_raw,20011,10005,random_uniform,1,1,S5,5,0.0034428875987354,84b56525f7132d68
random_raw,20027,10013,random_uniform,1,1,S5,5,2.693072573054994e-09,8b4dfb2a8067c47c
random_raw,20033,10016,random_uniform,1,0,S5,5,0.3419649296170055,373cde9cd97a9373
random_raw,20065,10032,random_uniform,1,0,S5,5,0.0212399974131337,c2a7816d810d478f
random_raw,20071,10035,random_uniform,1,3,S5,5,0.1434966364873593,87650f20815c4db3
random_raw,20073,10036,random_uniform,1,0,S5,5,4.3825794035742096e-09,faf54da4838879b8
random_raw,20075,10037,random_uniform,1,1,S5,5,0.0029059138887476,2488b54e7d18fcc4
random_raw,20077,10038,random_uniform,1,2,S5,5,4.056391547144606e-07,736be652bc7efe46
random_raw,20085,10042,random_uniform,1,2,S5,5,2.5135059564688992e-08,b6c2af47aa320872
random_raw,20091,10045,random_uniform,1,1,S5,5,6.590687327921797e-06,34537bdced0ba273
random_raw,20107,10053,random_uniform,1,1,S5,5,2.7347199724602292e-05,ca61e39beca2713b
random_raw,20113,10056,random_uniform,1,0,S5,5,0.0435186863533848,ee136e8810ea35c9
random_raw,20117,10058,random_uniform,1,2,S5,5,4.816421710150371e-05,78395421e40ae870
random_raw,20121,10060,random_uniform,1,0,S5,5,0.0009416460236171,6514867f8b8d195c
random_raw,20141,10070,random_uniform,1,2,S5,5,0.0176055376275496,c8daf8ad94330c68
random_raw,20153,10076,random_uniform,1,0,S5,5,0.012467369462265,c40e3abf1d7d4caf
random_raw,20155,10077,random_uniform,1,1,S5,5,0.2199671996858588,e3aaa88bd25b138b
random_raw,20157,10078,random_uniform,1,2,S5,5,2.2562895855291192e-08,994ec482c9aeaab2
random_raw,20159,10079,random_uniform,1,3,S5,5,1.5801859043237114e-09,9b1601af4e19caf0
random_raw,20167,10083,random_uniform,1,3,S5,5,1.8323861260370148e-06,5b072af9105d2dd5
random_raw,20181,10090,random_uniform,1,2,S5,5,3.267592626233226e-08,2a2e146a992870e6
random_raw,20187,10093,random_uniform,1,1,S5,5,7.672060072396609e-07,4a66665d22a3e916
random_raw,20191,10095,random_uniform,1,3,S5,5,3.775457897834984e-08,94d89f87188f6e44
random_raw,20225,10112,random_uniform,1,0,S5,5,0.0008086936142747,eeccd13351033302
random_raw,20229,10114,random_uniform,1,2,S5,5,0.0132100624649622,bb8fdf870eac877b
random_raw,20257,10128,random_uniform,1,0,S5,5,2.893037053515372e-06,2e853518a77a8a25
random_raw,20271,10135,random_uniform,1,3,S5,5,0.0001022238101307,3b1cf88ba61d044a
random_raw,20287,10143,random_uniform,1,3,S5,5,0.6137550227869836,0288e77bac96c89b
random_raw,20295,10147,random_uniform,1,3,S5,5,2.3711454177689197e-07,c9e479e2280a9f5a
random_raw,20299,10149,random_uniform,1,1,S5,5,0.0004921963165969,af54172b563f65d4
random_raw,20309,10154,random_uniform,1,2,S5,5,0.0957299447546671,25d4ab10266d39c6
random_raw,20323,10161,random_uniform,1,1,S5,5,0.1442742938882187,a156070a5ed56953
random_raw,20333,10166,random_uniform,1,2,S5,5,0.2533720207524112,873e545dcc367754
random_raw,20335,10167,random_uniform,1,3,S5,5,0.0006644319729966,a30a212654d0a24f
random_raw,20349,10174,random_uniform,1,2,S5,5,3.0013802430614927e-06,6e18e2dfd1414231
random_raw,20351,10175,random_uniform,1,3,S5,5,1.7242203664820423e-09,7a981623a16ba3d7
random_raw,20361,10180,random_uniform,1,0,S5,5,0.0181043044690051,19b0f363c80d14a1
random_raw,20363,10181,random_uniform,1,1,S5,5,0.1782323418822329,9dd109cc5eb0a6fe
random_raw,20365,10182,random_uniform,1,2,S5,5,0.4494528359460876,2b2c8ad4f3404e3b
random_raw,20377,10188,random_uniform,1,0,S5,5,0.6600261116491519,20d69bd3a819f204
random_raw,20385,10192,random_uniform,1,0,S5,5,0.0002025901549907,55f48c4b4cf12357
random_raw,20395,10197,random_uniform,1,1,S5,5,1.602353360039208e-09,c1e1aecae4343943
random_raw,20407,10203,random_uniform,1,3,S5,5,7.690805273912332e-08,e25eb5f678810d1d
random_raw,20421,10210,random_uniform,1,2,S5,5,5.452530344026966e-06,1189a277c2184a5b
random_raw,20435,10217,random_uniform,1,1,S5,5,7.50107832776575e-07,14b05dc726bce7a1
random_raw,20439,10219,random_uniform,1,3,S5,5,1.0339182140963514e-06,2011619d1218c0ac
random_raw,20447,10223,random_uniform,1,3,S5,5,0.0001760557245871,7d90d24d33e21a46
random_raw,20465,10232,random_uniform,1,0,S5,5,6.025571040667865e-07,33a5a0d03ae8f5d7
random_raw,20469,10234,random_uniform,1,2,S5,5,4.349001297780419e-06,fae07f62a99ad5ee
random_raw,20473,10236,random_uniform,1,0,S5,5,0.0132879176390773,0c0ed893637d0322
random_raw,20481,10240,random_uniform,1,0,S5,5,1.6500187181895924e-05,d9331f39826b2def
random_raw,20491,10245,random_uniform,1,1,S5,5,3.5834164167947404e-08,05bbd7aa109db1c5
random_raw,20503,10251,random_uniform,1,3,S5,5,8.893461652716143e-08,0b061c2d2b56fa76
random_raw,20505,10252,random_uniform,1,0,S5,5,1.921918797433298e-05,79b1fe14e5ea7643
random_raw,20509,10254,random_uniform,1,2,S5,5,4.269625759270274e-07,6210999f94519f2b
random_raw,20511,10255,random_uniform,1,3,S5,5,0.040439746058551,a5dbe47136898a81
random_raw,20545,10272,random_uniform,1,0,S5,5,1.401369148725946e-06,1f7025b58fdac5a5
random_raw,20557,10278,random_uniform,1,2,S5,5,0.0052777802517577,f87413e54d141147
random_raw,20559,10279,random_uniform,1,3,S5,5,6.628070251234646e-08,16592ccf4a821275
random_raw,20587,10293,random_uniform,1,1,S5,5,3.208995978897099e-05,555d2924ee730197
random_raw,20597,10298,random_uniform,1,2,S5,5,0.1578422492448482,29fc2c7bc5313d8f
random_raw,20607,10303,random_uniform,1,3,S5,5,0.325831367986286,0d6ca602d5380bcb
random_raw,20611,10305,random_uniform,1,1,S5,5,3.078091652466152e-09,cc4e5947874f2a29
random_raw,20621,10310,random_uniform,1,2,S5,5,1.300545037055362e-08,468933fa294bfc57
random_raw,20659,10329,random_uniform,1,1,S5,5,1.5812150383421095e-09,f7e8d4f0dcbbe220
random_raw,20661,10330,random_uniform,1,2,S5,5,1.4924747098914603e-05,c2c0ff0888580643
random_raw,20667,10333,random_uniform,1,1,S5,5,0.0083791508368129,64d45bcf958541df
random_raw,20669,10334,random_uniform,1,2,S5,5,4.650618912815679e-05,90615c85be764d8f
random_raw,20671,10335,random_uniform,1,3,S5,5,3.6067664730569367e-09,a17a4c0937b75718
random_raw,20679,10339,random_uniform,1,3,S5,5,0.0176575851549336,06e2b8a3f961bc77
random_raw,20687,10343,random_uniform,1,3,S5,5,8.221443076475506e-08,b0885af696cc9c00
random_raw,20695,10347,random_uniform,1,3,S5,5,7.554754000354522e-06,f9c7c95be9580968
random_raw,20707,10353,random_uniform,1,1,S5,5,3.0749294512606275e-08,65d15e7405a588c2
random_raw,20709,10354,random_uniform,1,2,S5,5,1.0139125229721772e-08,e3b3116e9ee9f399
random_raw,20719,10359,random_uniform,1,3,S5,5,0.55758421326155,be9765de256d4415
random_raw,20723,10361,random_uniform,1,1,S5,5,3.67629343549251e-05,016fd1375aaa2a7c
random_raw,20731,10365,random_uniform,1,1,S5,5,4.352307952591263e-09,6f9bff18a34c3f4b
random_raw,20733,10366,random_uniform,1,2,S5,5,7.544926145481711e-06,c8bcb5cdcc28548e
random_raw,20737,10368,random_uniform,1,0,S5,5,1.881816286510485e-05,2a322c96a146141c
random_raw,20753,10376,random_uniform,1,0,S5,5,6.71943566297455e-07,dcf56fb4e3b5afa2
random_raw,20755,10377,random_uniform,1,1,S5,5,0.1421807639375133,8d623802b37f1a59
random_raw,20757,10378,random_uniform,1,2,S5,5,0.0568987215629695,c5c5346bf5a3557e
random_raw,20777,10388,random_uniform,1,0,S5,5,0.0015817303715031,10ff8596ea86564b
random_raw,20779,10389,random_uniform,1,1,S5,5,0.2278473151444345,78f081d0051f3656
random_raw,20785,10392,random_uniform,1,0,S5,5,3.5121667707608257e-07,bdefc433355fb8b2
random_raw,20787,10393,random_uniform,1,1,S5,5,4.1994307860689284e-07,aa41c7a0615d9fcf
random_raw,20789,10394,random_uniform,1,2,S5,5,6.692940862417701e-06,ecd1f4572064727e
random_raw,20813,10406,random_uniform,1,2,S5,5,5.1589895383594e-05,979028e5acd68437
random_raw,20817,10408,random_uniform,1,0,S5,5,2.707014589839433e-06,50096bcefc0c573b
random_raw,20819,10409,random_uniform,1,1,S5,5,1.5797954218827654e-09,148fa491f7d4ff85
random_raw,20825,10412,random_uniform,1,0,S5,5,0.0007829696173611,dfed3e5fd9d231ef
random_raw,20835,10417,random_uniform,1,1,S5,5,0.6935361105806546,539be615ada926c0
random_raw,20847,10423,random_uniform,1,3,S5,5,1.5857937365067762e-05,dff91f42af4d1149
random_raw,20855,10427,random_uniform,1,3,S5,5,0.2941819018970738,504f999e2fb60777
random_raw,20861,10430,random_uniform,1,2,S5,5,2.84164327824503e-08,8c4600f87b02dc6d
random_raw,20871,10435,random_uniform,1,3,S5,5,5.549504927512288e-06,44e6b2a7283c4fe4
random_raw,20879,10439,random_uniform,1,3,S5,5,3.5291777689062743e-06,863abb11e3085d3f
random_raw,20889,10444,random_uniform,1,0,S5,5,7.298115766473675e-08,bdcb8a651c6e26c1
random_raw,20905,10452,random_uniform,1,0,S5,5,0.013311959101591,af725876bcc23d8c
random_raw,20913,10456,random_uniform,1,0,S5,5,3.957358409400989e-05,bb995ed41406de0a
random_raw,20929,10464,random_uniform,1,0,S5,5,1.2124349516439435e-06,c0ea2c0bc1b110f4
random_raw,20933,10466,random_uniform,1,2,S5,5,6.352988875013358e-05,28ab527a0ae3784e
random_raw,20971,10485,random_uniform,1,1,S5,5,4.1929255241777895e-08,f4b872257fd6a92f
random_raw,20979,10489,random_uniform,1,1,S5,5,1.580002226395082e-09,d71a2efdf78c3d28
random_raw,20987,10493,random_uniform,1,1,S5,5,2.568652381278597e-09,19fb44a6e2e005c3
random_raw,20989,10494,random_uniform,1,2,S5,5,2.5865758580523074e-08,7254d725e8c977c4
random_raw,20991,10495,random_uniform,1,3,S5,5,1.161840343296414e-08,9051237ec6245fb6
random_raw,20995,10497,random_uniform,1,1,S5,5,3.266864690959025e-07,32854412c1424f95
random_raw,21021,10510,random_uniform,1,2,S5,5,0.0083721098051551,7788153fe27ff431
random_raw,21033,10516,random_uniform,1,0,S5,5,9.622888088308512e-06,997b723414da6a64
random_raw,21041,10520,random_uniform,1,0,S5,5,3.628634284032823e-05,622d5f40380d2ea3
random_raw,21061,10530,random_uniform,1,2,S5,5,0.0140036434994602,7cd8a1b0d5e4a021
random_raw,21069,10534,random_uniform,1,2,S5,5,3.777699806613563e-05,96ebd2a3ff1aa899
random_raw,21073,10536,random_uniform,1,0,S5,5,0.1822794939566686,96c48586c3322e9e
random_raw,21089,10544,random_uniform,1,0,S5,5,0.002457754705122,bb4ca06a04e4f825
random_raw,21095,10547,random_uniform,1,3,S5,5,2.2768874586217378e-08,d3c3989f056b09e3
random_raw,21105,10552,random_uniform,1,0,S5,5,2.3050872934759995e-09,0af7caa601d1bdd2
random_raw,21113,10556,random_uniform,1,0,S5,5,7.727169445008503e-06,4003e59be041abc6
random_raw,21149,10574,random_uniform,1,2,S5,5,5.155064248775952e-06,8d5092568fd121b0
random_raw,21157,10578,random_uniform,1,2,S5,5,2.105118510474723e-06,a9ff507414673ada
random_raw,21167,10583,random_uniform,1,3,S5,5,0.0101011250782907,c5273f394f829808
random_raw,21185,10592,random_uniform,1,0,S5,5,0.0150044458269777,c54b98ed477cfbea
random_raw,21187,10593,random_uniform,1,1,S5,5,1.9816096162736917e-09,c5ff523e0fcd2071
random_raw,21195,10597,random_uniform,1,1,S5,5,2.5747798307885212e-08,06843e6f0dfa07cc
random_raw,21209,10604,random_uniform,1,0,S5,5,0.0072512895847351,b39c2549b1059f31
random_raw,21223,10611,random_uniform,1,3,S5,5,2.223304628990837e-07,d73a7a1174d75af6
random_raw,21227,10613,random_uniform,1,1,S5,5,2.3158722848888587e-09,783094ccf62e6f4b
random_raw,21245,10622,random_uniform,1,2,S5,5,0.0027420058339952,091026e333d49a39
random_raw,21253,10626,random_uniform,1,2,S5,5,7.93682851567777e-06,c6ad86ea5ae49e14
random_raw,21291,10645,random_uniform,1,1,S5,5,1.2352511830229353e-07,9b30a270578621b9
random_raw,21293,10646,random_uniform,1,2,S5,5,0.0078454110917856,5d9006bd6a881031
random_raw,21317,10658,random_uniform,1,2,S5,5,1.018321205179798e-08,3b1fffd296725d67
random_raw,21319,10659,random_uniform,1,3,S5,5,0.1283396051940596,640341721b9fd0ad
random_raw,21331,10665,random_uniform,1,1,S5,5,6.304875803827739e-09,fd91ae9500c127a4
random_raw,21357,10678,random_uniform,1,2,S5,5,5.003949487045554e-09,daa1d39396605c12
random_raw,21365,10682,random_uniform,1,2,S5,5,0.0412026311764172,e947cedba448ea36
random_raw,21373,10686,random_uniform,1,2,S5,5,2.3298452107300919e-07,b3953f41cb4b0d8a
random_raw,21381,10690,random_uniform,1,2,S5,5,4.9083062973448674e-08,bcdcc1ebb1ee5fdd
random_raw,21397,10698,random_uniform,1,2,S5,5,2.3586031089903912e-08,fad593477bdca19d
random_raw,21405,10702,random_uniform,1,2,S5,5,0.0003193174515358,f4d7c93849ab389e
random_raw,21417,10708,random_uniform,1,0,S5,5,1.5787582664978796e-09,618fc77c176d3ebf
random_raw,21423,10711,random_uniform,1,3,S5,5,0.0402042969270503,f39613342f1274a6
random_raw,21425,10712,random_uniform,1,0,S5,5,2.6524578873069237e-08,bc3df347d3e11741
random_raw,21435,10717,random_uniform,1,1,S5,5,0.0387340489190628,d4e373491e995a0e
random_raw,21441,10720,random_uniform,1,0,S5,5,1.4491010048658194e-05,2c9e85dd69468976
random_raw,21463,10731,random_uniform,1,3,S5,5,2.01003979271806e-07,4c9ad155bceca64e
random_raw,21471,10735,random_uniform,1,3,S5,5,3.804045104610668e-06,28fbec9325d5db3a
random_raw,21473,10736,random_uniform,1,0,S5,5,1.1845715636883516e-08,1bd3172fefad4561
random_raw,21475,10737,random_uniform,1,1,S5,5,7.266635662312501e-06,56a39a7c72ed1c71
random_raw,21477,10738,random_uniform,1,2,S5,5,0.0002464797325008,9ca5ecec5a3467e6
random_raw,21481,10740,random_uniform,1,0,S5,5,7.010307869838233e-06,5ca34328fbb543ae
random_raw,21489,10744,random_uniform,1,0,S5,5,0.0050345549469894,4f19ca6ebb55c18c
random_raw,21491,10745,random_uniform,1,1,S5,5,7.654614779494556e-08,58805e74e17ea091
random_raw,21511,10755,random_uniform,1,3,S5,5,9.144903092014866e-09,643c62ce4fab1807
random_raw,21525,10762,random_uniform,1,2,S5,5,7.638652187745398e-09,e1fe88e979c19130
random_raw,21529,10764,random_uniform,1,0,S5,5,0.0199369356996965,1fb19eb6c7822380
random_raw,21539,10769,random_uniform,1,1,S5,5,0.0038707385102862,9af22b671ff4d8c7
random_raw,21591,10795,random_uniform,1,3,S5,5,0.0007476788244474,b8c15de0d6f5447c
random_raw,21611,10805,random_uniform,1,1,S5,5,0.612363861203486,7cd182db57a9b387
random_raw,21615,10807,random_uniform,1,3,S5,5,0.0020807351384484,2b84398ec3ce203b
random_raw,21629,10814,random_uniform,1,2,S5,5,3.1096631222416622e-06,a9fd78c94876d70c
random_raw,21633,10816,random_uniform,1,0,S5,5,0.2691155248153821,a4ef3d7e5e13c875
random_raw,21637,10818,random_uniform,1,2,S5,5,0.0051256625347264,4f6f199c7ccd17c3
random_raw,21657,10828,random_uniform,1,0,S5,5,1.990745351134661e-05,8b1e523a79ea43c2
random_raw,21659,10829,random_uniform,1,1,S5,5,8.114021636941462e-07,fe0b4fd58352c2a2
random_raw,21661,10830,random_uniform,1,2,S5,5,1.0507784721971948e-06,a990a812312bf6c2
random_raw,21671,10835,random_uniform,1,3,S5,5,2.075767440240108e-09,c554e8bf0945b683
random_raw,21675,10837,random_uniform,1,1,S5,5,0.5738671646600052,0f5f544e7d42240f
random_raw,21679,10839,random_uniform,1,3,S5,5,2.925377388633611e-09,26c8ff5e535505b7
random_raw,21687,10843,random_uniform,1,3,S5,5,0.0003535664403626,44cae400ee334c71
random_raw,21689,10844,random_uniform,1,0,S5,5,6.811615877821402e-07,92c2ab58264da101
random_raw,21697,10848,random_uniform,1,0,S5,5,2.26348695465658e-06,9c150479a2e21a4f
random_raw,21703,10851,random_uniform,1,3,S5,5,0.5745783052083577,12d040fba74efd84
random_raw,21705,10852,random_uniform,1,0,S5,5,0.3994327468455069,19ee3fd578e23d18
random_raw,21737,10868,random_uniform,1,0,S5,5,1.7258278867098393e-07,a67a319517d4443a
random_raw,21759,10879,random_uniform,1,3,S5,5,0.03688983312965,6a06cd9601a8d61e
random_raw,21773,10886,random_uniform,1,2,S5,5,5.386581595262478e-07,49b93e9edbb725c7
random_raw,21779,10889,random_uniform,1,1,S5,5,0.0044528920299248,b4251efa2b1aad7e
random_raw,21789,10894,random_uniform,1,2,S5,5,4.5395798610534936e-08,70b8175ec8d1358a
random_raw,21797,10898,random_uniform,1,2,S5,5,0.0080415026963862,b9d52d6c6fd35fd8
random_raw,21799,10899,random_uniform,1,3,S5,5,0.0001962876626176,2f69b09c2dc21851
random_raw,21807,10903,random_uniform,1,3,S5,5,1.856716298821179e-07,8169b9d02da8ca12
random_raw,21817,10908,random_uniform,1,0,S5,5,0.0144456658204234,47035968287c7766
random_raw,21821,10910,random_uniform,1,2,S5,5,0.0129661981562991,8ee77300510e72cd
random_raw,21825,10912,random_uniform,1,0,S5,5,1.2052871299409491e-08,6bcfdc02f3ca4e24
random_raw,21827,10913,random_uniform,1,1,S5,5,8.49457668571695e-06,949b70c115700cda
random_raw,21831,10915,random_uniform,1,3,S5,5,9.067919345188589e-09,a71ee96dd9168f9a
random_raw,21855,10927,random_uniform,1,3,S5,5,4.9533104817368594e-08,5d7f2a2c9db0c1d6
random_raw,21875,10937,random_uniform,1,1,S5,5,2.262507171664308e-09,8f76f12787676bca
random_raw,21883,10941,random_uniform,1,1,S5,5,2.3128615786715837e-06,08763da03ccdabc8
random_raw,21897,10948,random_uniform,1,0,S5,5,0.0831392504266776,fe7dfa3a6e0f4b3e
random_raw,21901,10950,random_uniform,1,2,S5,5,1.1531730203678636e-05,79edbf0cc7d13241
random_raw,21917,10958,random_uniform,1,2,S5,5,5.244433203618367e-07,2a7e4c8c3255e2b4
random_raw,21919,10959,random_uniform,1,3,S5,5,7.571465980261424e-07,667ba8df4aad982f
random_raw,21921,10960,random_uniform,1,0,S5,5,9.463572369778351e-09,38b160dbe53d6eb1
random_raw,21925,10962,random_uniform,1,2,S5,5,0.0070926449796591,c0e323c4260fa5a9
random_raw,21927,10963,random_uniform,1,3,S5,5,4.50366166131737e-06,05faf447d566a7b8
random_raw,21935,10967,random_uniform,1,3,S5,5,0.0127806889607361,a59f2eac0c427fba
random_raw,21939,10969,random_uniform,1,1,S5,5,8.043201015257445e-05,f3071fe083135d69
random_raw,21949,10974,random_uniform,1,2,S5,5,2.1206986179942397e-07,56e0de696f4cfcfe
random_raw,21957,10978,random_uniform,1,2,S5,5,7.121822049829879e-05,3193f9eb8977f577
random_raw,21965,10982,random_uniform,1,2,S5,5,1.7109220593416875e-08,0cc3ed6cfe14fe19
random_raw,21969,10984,random_uniform,1,0,S5,5,0.0584088169955572,bca8b96c048a7b28
random_raw,21981,10990,random_uniform,1,2,S5,5,1.7410805812686453e-08,1b182da63a0a69bf
random_raw,21999,10999,random_uniform,1,3,S5,5,0.7662798015837026,0a45e8f9985edce9
random_raw,22005,11002,random_uniform,1,2,S5,5,2.5329744710832015e-08,dbf660ba5d7a0f76
random_raw,22027,11013,random_uniform,1,1,S5,5,6.997458580859299e-05,a2e555cd504e19f1
random_raw,22041,11020,random_uniform,1,0,S5,5,4.309929339972445e-05,b74d957d924d0f03
random_raw,22067,11033,random_uniform,1,1,S5,5,3.435024322189307e-08,19aa46b8acdffccc
random_raw,22097,11048,random_uniform,1,0,S5,5,2.18255599280767e-07,886e3cb96394be8d
random_raw,22101,11050,random_uniform,1,2,S5,5,1.5807632714606735e-09,8db6aebd7c2fa307
random_raw,22109,11054,random_uniform,1,2,S5,5,6.554854414491103e-06,844cf9fa5dbd8f72
random_raw,22111,11055,random_uniform,1,3,S5,5,3.732927328141214e-07,093f570042837e3b
random_raw,22113,11056,random_uniform,1,0,S5,5,1.0023771782683307e-08,69d615b385d0ace7
random_raw,22115,11057,random_uniform,1,1,S5,5,4.497217184355768e-08,ee8b359699e5dd21
random_raw,22125,11062,random_uniform,1,2,S5,5,9.113179507238604e-07,5892c561fa32499a
random_raw,22149,11074,random_uniform,1,2,S5,5,1.256015081040235e-06,4a00d0a023d610c3
random_raw,22153,11076,random_uniform,1,0,S5,5,0.0438530331550167,b8990baa6f7f77ca
random_raw,22159,11079,random_uniform,1,3,S5,5,0.1059124793172532,9571225a2efdd332
random_raw,22161,11080,random_uniform,1,0,S5,5,2.115350874445221e-07,88394e904297a36d
