campaign_arm,key_id,target_sbox,target_sbox_index,top_fraction,key_guess,key_guess_hex,sample_count,sei,chi
random_uniform,1,S5,5,0.2,5,5,119,0.01030559282536544,19.621848739495796
random_uniform,1,S5,5,0.2,6,6,119,0.0076221665136642905,14.512605042016808
random_uniform,1,S5,5,0.2,7,7,119,0.008187098368759266,15.588235294117643
random_uniform,1,S5,5,0.2,8,8,119,0.009316962078949225,17.739495798319325
random_uniform,1,S5,5,0.2,9,9,119,0.01087052468046042,20.69747899159664
random_uniform,1,S5,5,0.2,10,a,119,0.009034496151401736,17.201680672268907
random_uniform,1,S5,5,0.2,11,b,119,0.00762216651366429,14.512605042016807
random_uniform,1,S5,5,0.2,12,c,119,0.006492302803474332,12.361344537815128
random_uniform,1,S5,5,0.2,13,d,119,0.016237377303862724,30.915966386554626
random_uniform,1,S5,5,0.2,14,e,119,0.009881893934044206,18.81512605042017
random_uniform,1,S5,5,0.2,15,f,119,0.004656274274415649,8.865546218487395
random_uniform,1,S5,5,0.3,0,0,178,0.005925703825274586,16.87640449438202
random_uniform,1,S5,5,0.3,1,1,178,0.005168223709127635,14.719101123595504
random_uniform,1,S5,5,0.3,2,2,178,0.006556937255397046,18.674157303370787
random_uniform,1,S5,5,0.3,3,3,178,0.004600113622017422,13.10112359550562
random_uniform,1,S5,5,0.3,4,4,178,0.002643289988637798,7.528089887640449
random_uniform,1,S5,5,0.3,5,5,178,0.009334364347935865,26.584269662921344
random_uniform,1,S5,5,0.3,6,6,178,0.0068725539704582745,19.573033707865164
random_uniform,1,S5,5,0.3,7,7,178,0.0033376467617725033,9.50561797752809
random_uniform,1,S5,5,0.3,8,8,178,0.00788252745865421,22.44943820224719
random_uniform,1,S5,5,0.3,9,9,178,0.008135020830703193,23.168539325842694
random_uniform,1,S5,5,0.3,10,a,178,0.007125047342507259,20.292134831460675
random_uniform,1,S5,5,0.3,11,b,178,0.006493813912384799,18.494382022471907
random_uniform,1,S5,5,0.3,12,c,178,0.004284496906956192,12.202247191011235
random_uniform,1,S5,5,0.3,13,d,178,0.009713104406009341,27.662921348314605
random_uniform,1,S5,5,0.3,14,e,178,0.009776227749021586,27.842696629213478
random_uniform,1,S5,5,0.3,15,f,178,0.002895783360686782,8.247191011235955
random_uniform,1,S5,5,0.4,0,0,238,0.005009356683850012,19.075630252100844
random_uniform,1,S5,5,0.4,1,1,238,0.0034204858413953826,13.025210084033617
random_uniform,1,S5,5,0.4,2,2,238,0.004726890756302521,18.0
random_uniform,1,S5,5,0.4,3,3,238,0.00409134241932067,15.57983193277311
random_uniform,1,S5,5,0.4,4,4,238,0.002643704540639785,10.0672268907563
random_uniform,1,S5,5,0.4,5,5,238,0.006421686321587459,24.453781512605044
random_uniform,1,S5,5,0.4,6,6,238,0.005644905020831863,21.495798319327733
random_uniform,1,S5,5,0.4,7,7,238,0.0027496292634700947,10.470588235294121
random_uniform,1,S5,5,0.4,8,8,238,0.006351069839700586,24.18487394957983
random_uniform,1,S5,5,0.4,9,9,238,0.005644905020831863,21.495798319327733
random_uniform,1,S5,5,0.4,10,a,238,0.004444424828755031,16.92436974789916
random_uniform,1,S5,5,0.4,11,b,238,0.0050446649247934475,19.210084033613448
random_uniform,1,S5,5,0.4,12,c,238,0.0040207259374337966,15.310924369747898
random_uniform,1,S5,5,0.4,13,d,238,0.004303191864981287,16.386554621848738
random_uniform,1,S5,5,0.4,14,e,238,0.005433055575171246,20.689075630252102
random_uniform,1,S5,5,0.4,15,f,238,0.0032086363957347635,12.218487394957979
random_uniform,1,S5,5,0.5,0,0,297,0.004171201351336032,19.821548821548824
random_uniform,1,S5,5,0.5,1,1,297,0.0027427756804861182,13.033670033670035
random_uniform,1,S5,5,0.5,2,2,297,0.0024480211769774057,11.632996632996631
random_uniform,1,S5,5,0.5,3,3,297,0.0028561427972202385,13.572390572390573
random_uniform,1,S5,5,0.5,4,4,297,0.0035136720742781355,16.6969696969697
random_uniform,1,S5,5,0.5,5,5,297,0.005667647292226416,26.93265993265993
random_uniform,1,S5,5,0.5,6,6,297,0.0049194243217812236,23.377104377104374
random_uniform,1,S5,5,0.5,7,7,297,0.0021305932501218686,10.12457912457912
random_uniform,1,S5,5,0.5,8,8,297,0.003717732884399552,17.66666666666667
random_uniform,1,S5,5,0.5,9,9,297,0.002765449103832942,13.14141414141414
random_uniform,1,S5,5,0.5,10,a,297,0.0032869378408098954,15.619528619528623
random_uniform,1,S5,5,0.5,11,b,297,0.0031055504540353027,14.757575757575758
random_uniform,1,S5,5,0.5,12,c,297,0.0038311000011336718,18.205387205387208
random_uniform,1,S5,5,0.5,13,d,297,0.002833469373873414,13.464646464646464
random_uniform,1,S5,5,0.5,14,e,297,0.005236852248636761,24.885521885521886
random_uniform,1,S5,5,0.5,15,f,297,0.0023119806368964613,10.986531986531984
random_uniform,1,S5,5,0.65,0,0,386,0.003716542725979221,22.95336787564767
random_uniform,1,S5,5,0.65,1,1,386,0.0015554108835136517,9.606217616580313
random_uniform,1,S5,5,0.65,2,2,386,0.001649373137533894,10.186528497409329
random_uniform,1,S5,5,0.65,3,3,386,0.0021863003033638488,13.50259067357513
random_uniform,1,S5,5,0.65,4,4,386,0.002481610244570324,15.32642487046632
random_uniform,1,S5,5,0.65,5,5,386,0.0038507745174367097,23.78238341968912
random_uniform,1,S5,5,0.65,6,6,386,0.003018537410400279,18.642487046632123
random_uniform,1,S5,5,0.65,7,7,386,0.0019044135413031219,11.76165803108808
random_uniform,1,S5,5,0.65,8,8,386,0.003072230126983275,18.974093264248708
random_uniform,1,S5,5,0.65,9,9,386,0.0018775671830116244,11.595854922279793
random_uniform,1,S5,5,0.65,10,a,386,0.0014480254503476601,8.943005181347148
random_uniform,1,S5,5,0.65,11,b,386,0.00168964267497114,10.435233160621761
random_uniform,1,S5,5,0.65,12,c,386,0.003783658621707965,23.36787564766839
random_uniform,1,S5,5,0.65,13,d,386,0.002266839378238342,14.000000000000002
random_uniform,1,S5,5,0.65,14,e,386,0.003354116889044001,20.71502590673575
random_uniform,1,S5,5,0.65,15,f,386,0.0017433353915541356,10.766839378238341
random_uniform,1,S5,5,0.8,0,0,475,0.0017349030470914127,13.185263157894736
random_uniform,1,S5,5,0.8,1,1,475,0.00141578947368421,10.759999999999996
random_uniform,1,S5,5,0.8,2,2,475,0.0017349030470914127,13.185263157894736
random_uniform,1,S5,5,0.8,3,3,475,0.0017614958448753462,13.387368421052631
random_uniform,1,S5,5,0.8,4,4,475,0.0019210526315789473,14.6
random_uniform,1,S5,5,0.8,5,5,475,0.002940443213296399,22.347368421052632
random_uniform,1,S5,5,0.8,6,6,475,0.0023465373961218837,17.833684210526314
random_uniform,1,S5,5,0.8,7,7,475,0.0015132963988919665,11.501052631578945
random_uniform,1,S5,5,0.8,8,8,475,0.0026567867036011075,20.191578947368416
random_uniform,1,S5,5,0.8,9,9,475,0.0014335180055401661,10.894736842105262
random_uniform,1,S5,5,0.8,10,a,475,0.0012296398891966757,9.345263157894736
random_uniform,1,S5,5,0.8,11,b,475,0.0008927977839335182,6.785263157894739
random_uniform,1,S5,5,0.8,12,c,475,0.0021515235457063714,16.351578947368424
random_uniform,1,S5,5,0.8,13,d,475,0.002816343490304709,21.404210526315786
random_uniform,1,S5,5,0.8,14,e,475,0.0025326869806094176,19.248421052631574
random_uniform,1,S5,5,0.8,15,f,475,0.001814681440443213,13.79157894736842
random_uniform,1,S5,5,1.0,0,0,594,0.0007758562051491346,7.373737373737375
random_uniform,1,S5,5,1.0,1,1,594,0.001376701923839971,13.084175084175085
random_uniform,1,S5,5,1.0,2,2,594,0.0019888843542042196,18.902356902356903
random_uniform,1,S5,5,1.0,3,3,594,0.0007588511376390166,7.212121212121214
random_uniform,1,S5,5,1.0,4,4,594,0.0013993753471867954,13.299663299663303
random_uniform,1,S5,5,1.0,5,5,594,0.0013993753471867952,13.299663299663301
random_uniform,1,S5,5,1.0,6,6,594,0.0018018286115929214,17.124579124579125
random_uniform,1,S5,5,1.0,7,7,594,0.0009855853711072564,9.367003367003365
random_uniform,1,S5,5,1.0,8,8,594,0.0017451450532258617,16.58585858585859
random_uniform,1,S5,5,1.0,9,9,594,0.0012236563162489093,11.629629629629633
random_uniform,1,S5,5,1.0,10,a,594,0.0006681574442517202,6.350168350168349
random_uniform,1,S5,5,1.0,11,b,594,0.0005888004625378364,5.595959595959597
random_uniform,1,S5,5,1.0,12,c,594,0.001433385482207031,13.622895622895623
random_uniform,1,S5,5,1.0,13,d,594,0.0016657880715119774,15.831649831649834
random_uniform,1,S5,5,1.0,14,e,594,0.0014957373964107974,14.215488215488218
random_uniform,1,S5,5,1.0,15,f,594,0.0011442993345350243,10.875420875420872
guided_model,0,S0,0,0.05,0,0,60,0.02361111111111111,22.666666666666664
guided_model,0,S0,0,0.05,1,1,60,0.011388888888888888,10.933333333333332
guided_model,0,S0,0,0.05,2,2,60,0.02361111111111111,22.666666666666664
guided_model,0,S0,0,0.05,3,3,60,0.0225,21.599999999999998
guided_model,0,S0,0,0.05,4,4,60,0.02861111111111111,27.46666666666667
guided_model,0,S0,0,0.05,5,5,60,0.025277777777777774,24.266666666666662
guided_model,0,S0,0,0.05,6,6,60,0.03194444444444444,30.666666666666664
guided_model,0,S0,0,0.05,7,7,60,0.021944444444444447,21.06666666666667
guided_model,0,S0,0,0.05,8,8,60,0.0225,21.599999999999998
guided_model,0,S0,0,0.05,9,9,60,0.03138888888888889,30.133333333333333
guided_model,0,S0,0,0.05,10,a,60,0.020833333333333336,20.000000000000004
guided_model,0,S0,0,0.05,11,b,60,0.013055555555555556,12.533333333333335
guided_model,0,S0,0,0.05,12,c,60,0.022500000000000003,21.6
guided_model,0,S0,0,0.05,13,d,60,0.020833333333333336,20.000000000000004
guided_model,0,S0,0,0.05,14,e,60,0.020833333333333332,20.0
guided_model,0,S0,0,0.05,15,f,60,0.020277777777777777,19.466666666666665
guided_model,0,S0,0,0.075,0,0,90,0.011574074074074073,16.666666666666664
guided_model,0,S0,0,0.075,1,1,90,0.009104938271604938,13.11111111111111
guided_model,0,S0,0,0.075,2,2,90,0.013055555555555555,18.799999999999997
guided_model,0,S0,0,0.075,3,3,90,0.012808641975308638,18.44444444444444
guided_model,0,S0,0,0.075,4,4,90,0.017253086419753084,24.84444444444444
guided_model,0,S0,0,0.075,5,5,90,0.018734567901234567,26.977777777777774
guided_model,0,S0,0,0.075,6,6,90,0.02540123456790123,36.577777777777776
guided_model,0,S0,0,0.075,7,7,90,0.014537037037037036,20.93333333333333
guided_model,0,S0,0,0.075,8,8,90,0.017253086419753084,24.84444444444444
guided_model,0,S0,0,0.075,9,9,90,0.00984567901234568,14.177777777777779
guided_model,0,S0,0,0.075,10,a,90,0.013055555555555553,18.799999999999997
guided_model,0,S0,0,0.075,11,b,90,0.00910493827160494,13.111111111111114
guided_model,0,S0,0,0.075,12,c,90,0.012314814814814817,17.733333333333334
guided_model,0,S0,0,0.075,13,d,90,0.007376543209876545,10.622222222222225
guided_model,0,S0,0,0.075,14,e,90,0.016512345679012344,23.777777777777775
guided_model,0,S0,0,0.075,15,f,90,0.00984567901234568,14.177777777777779
guided_model,0,S0,0,0.1,0,0,120,0.008611111111111111,16.53333333333333
guided_model,0,S0,0,0.1,1,1,120,0.0061111111111111106,11.733333333333333
guided_model,0,S0,0,0.1,2,2,120,0.01152777777777778,22.133333333333336
guided_model,0,S0,0,0.1,3,3,120,0.011666666666666667,22.400000000000002
guided_model,0,S0,0,0.1,4,4,120,0.014166666666666668,27.200000000000003
guided_model,0,S0,0,0.1,5,5,120,0.012361111111111111,23.733333333333334
guided_model,0,S0,0,0.1,6,6,120,0.02236111111111111,42.93333333333333
guided_model,0,S0,0,0.1,7,7,120,0.01375,26.4
guided_model,0,S0,0,0.1,8,8,120,0.009166666666666667,17.6
guided_model,0,S0,0,0.1,9,9,120,0.007777777777777777,14.933333333333332
guided_model,0,S0,0,0.1,10,a,120,0.010555555555555556,20.266666666666666
guided_model,0,S0,0,0.1,11,b,120,0.0034722222222222216,6.666666666666665
guided_model,0,S0,0,0.1,12,c,120,0.010833333333333334,20.8
guided_model,0,S0,0,0.1,13,d,120,0.008333333333333333,16.0
guided_model,0,S0,0,0.1,14,e,120,0.009861111111111112,18.933333333333337
guided_model,0,S0,0,0.1,15,f,120,0.006944444444444444,13.333333333333332
guided_model,0,S0,0,0.15,0,0,180,0.004969135802469136,14.311111111111112
guided_model,0,S0,0,0.15,1,1,180,0.0034876543209876537,10.044444444444443
guided_model,0,S0,0,0.15,2,2,180,0.006265432098765431,18.04444444444444
guided_model,0,S0,0,0.15,3,3,180,0.00830246913580247,23.91111111111111
guided_model,0,S0,0,0.15,4,4,180,0.0071913580246913585,20.711111111111112
guided_model,0,S0,0,0.15,5,5,180,0.00941358024691358,27.111111111111107
guided_model,0,S0,0,0.15,6,6,180,0.015277777777777776,43.99999999999999
guided_model,0,S0,0,0.15,7,7,180,0.008549382716049382,24.62222222222222
guided_model,0,S0,0,0.15,8,8,180,0.009845679012345678,28.35555555555555
guided_model,0,S0,0,0.15,9,9,180,0.006080246913580247,17.511111111111113
guided_model,0,S0,0,0.15,10,a,180,0.004845679012345679,13.955555555555554
guided_model,0,S0,0,0.15,11,b,180,0.002438271604938271,7.02222222222222
guided_model,0,S0,0,0.15,12,c,180,0.007006172839506172,20.177777777777774
guided_model,0,S0,0,0.15,13,d,180,0.004722222222222221,13.599999999999998
guided_model,0,S0,0,0.15,14,e,180,0.007438271604938271,21.42222222222222
guided_model,0,S0,0,0.15,15,f,180,0.005771604938271604,16.62222222222222
guided_model,0,S0,0,0.2,0,0,240,0.0036805555555555554,14.133333333333333
guided_model,0,S0,0,0.2,1,1,240,0.003958333333333333,15.199999999999998
guided_model,0,S0,0,0.2,2,2,240,0.0051736111111111115,19.866666666666667
guided_model,0,S0,0,0.2,3,3,240,0.005798611111111112,22.26666666666667
guided_model,0,S0,0,0.2,4,4,240,0.006875,26.4
guided_model,0,S0,0,0.2,5,5,240,0.009201388888888891,35.33333333333334
guided_model,0,S0,0,0.2,6,6,240,0.017395833333333336,66.80000000000001
guided_model,0,S0,0,0.2,7,7,240,0.008923611111111111,34.266666666666666
guided_model,0,S0,0,0.2,8,8,240,0.00854166666666667,32.80000000000001
guided_model,0,S0,0,0.2,9,9,240,0.0035763888888888876,13.733333333333329
guided_model,0,S0,0,0.2,10,a,240,0.0030208333333333337,11.600000000000001
guided_model,0,S0,0,0.2,11,b,240,0.0020833333333333324,7.9999999999999964
guided_model,0,S0,0,0.2,12,c,240,0.0055208333333333325,21.199999999999996
guided_model,0,S0,0,0.2,13,d,240,0.008159722222222223,31.333333333333336
guided_model,0,S0,0,0.2,14,e,240,0.008055555555555555,30.933333333333334
guided_model,0,S0,0,0.2,15,f,240,0.0037847222222222223,14.533333333333333
guided_model,0,S0,0,0.3,0,0,361,0.0029767842481257818,17.193905817174514
guided_model,0,S0,0,0.3,1,1,361,0.004066401424175689,23.48753462603878
guided_model,0,S0,0,0.3,2,2,361,0.004588189931016489,26.50138504155124
guided_model,0,S0,0,0.3,3,3,361,0.005248098924962207,30.313019390581708
guided_model,0,S0,0,0.3,4,4,361,0.00580058087338188,33.50415512465374
guided_model,0,S0,0,0.3,5,5,361,0.007427333277062024,42.90027700831025
guided_model,0,S0,0,0.3,6,6,361,0.014302664190729047,82.61218836565098
guided_model,0,S0,0,0.3,7,7,361,0.007458026718640895,43.07756232686981
guided_model,0,S0,0,0.3,8,8,361,0.00629167593864381,36.340720221606645
guided_model,0,S0,0,0.3,9,9,361,0.0015341924939188617,8.861495844875346
guided_model,0,S0,0,0.3,10,a,361,0.0015034990523399912,8.68421052631579
guided_model,0,S0,0,0.3,11,b,361,0.003022824410494088,17.45983379501385
guided_model,0,S0,0,0.3,12,c,361,0.0018104334681286974,10.457063711911356
guided_model,0,S0,0,0.3,13,d,361,0.004726310418121409,27.299168975069257
guided_model,0,S0,0,0.3,14,e,361,0.00484908418443689,28.008310249307478
guided_model,0,S0,0,0.3,15,f,361,0.0026851965531265102,15.509695290858723
guided_model,0,S0,0,0.4,0,0,481,0.0027962253793854626,21.51975051975052
guided_model,0,S0,0,0.4,1,1,481,0.003842209793353245,29.569646569646576
guided_model,0,S0,0,0.4,2,2,481,0.005363641668215473,41.27858627858628
guided_model,0,S0,0,0.4,3,3,481,0.00446461374216052,34.35966735966736
guided_model,0,S0,0,0.4,4,4,481,0.006435559580050225,49.52806652806653
guided_model,0,S0,0,0.4,5,5,481,0.00836328292149498,64.36382536382537
guided_model,0,S0,0,0.4,6,6,481,0.015987731294384105,123.04158004158008
guided_model,0,S0,0,0.4,7,7,481,0.006936940538811642,53.386694386694394
guided_model,0,S0,0,0.4,8,8,481,0.003090138355211121,23.781704781704786
guided_model,0,S0,0,0.4,9,9,481,0.001335304999546164,10.276507276507278
guided_model,0,S0,0,0.4,10,a,481,0.0015773509796378822,12.139293139293141
guided_model,0,S0,0,0.4,11,b,481,0.0024590899071148557,18.92515592515593
guided_model,0,S0,0,0.4,12,c,481,0.0014217499924360634,10.941787941787943
guided_model,0,S0,0,0.4,13,d,481,0.005432797662527393,41.810810810810814
guided_model,0,S0,0,0.4,14,e,481,0.005303130173192543,40.812889812889814
guided_model,0,S0,0,0.4,15,f,481,0.002225688426312127,17.12889812889813
guided_model,0,S0,0,0.5,0,0,601,0.0027240719156369996,26.194675540765388
guided_model,0,S0,0,0.5,1,1,601,0.003931156059922314,37.80199667221297
guided_model,0,S0,0,0.5,2,2,601,0.004401808134528974,42.32778702163061
guided_model,0,S0,0,0.5,3,3,601,0.0033885219033169896,32.58402662229617
guided_model,0,S0,0,0.5,4,4,601,0.00578607894219562,55.638935108153085
guided_model,0,S0,0,0.5,5,5,601,0.007989838068000918,76.83028286189683
guided_model,0,S0,0,0.5,6,6,601,0.015791588340010133,151.85191347753744
guided_model,0,S0,0,0.5,7,7,601,0.006843661839252935,65.80865224625623
guided_model,0,S0,0,0.5,8,8,601,0.0022700310907223407,21.828618968386028
guided_model,0,S0,0,0.5,9,9,601,0.0009411311153623605,9.04991680532446
guided_model,0,S0,0,0.5,10,a,601,0.0010795581961290251,10.381031613976706
guided_model,0,S0,0,0.5,11,b,601,0.0021980490087236742,21.13643926788685
guided_model,0,S0,0,0.5,12,c,601,0.0010186502805916925,9.795341098169715
guided_model,0,S0,0,0.5,13,d,601,0.005420631448971625,52.12479201331114
guided_model,0,S0,0,0.5,14,e,601,0.004507012715911639,43.339434276206326
guided_model,0,S0,0,0.5,15,f,601,0.0019488802633436777,18.740432612312805
guided_model,0,S0,0,0.65,0,0,781,0.0020598653028636262,25.740076824583873
guided_model,0,S0,0,0.65,1,1,781,0.003433723631510867,42.9078104993598
guided_model,0,S0,0,0.65,2,2,781,0.003394376853602116,42.41613316261204
guided_model,0,S0,0,0.65,3,3,781,0.00268941374940365,33.60691421254801
guided_model,0,S0,0,0.65,4,4,781,0.005043662627610617,63.02560819462227
guided_model,0,S0,0,0.65,5,5,781,0.008322560786673247,103.99871959026889
guided_model,0,S0,0,0.65,6,6,781,0.01601157696967511,200.0806658130602
guided_model,0,S0,0,0.65,7,7,781,0.006289643928054417,78.595390524968
guided_model,0,S0,0,0.65,8,8,781,0.0011647261054395282,14.554417413572345
guided_model,0,S0,0,0.65,9,9,781,0.0008794619656010798,10.989756722151093
guided_model,0,S0,0,0.65,10,a,781,0.0009712711140548333,12.137003841229197
guided_model,0,S0,0,0.65,11,b,781,0.0013680177913014116,17.094750320102438
guided_model,0,S0,0,0.65,12,c,781,0.0008302784932151402,10.375160051216392
guided_model,0,S0,0,0.65,13,d,781,0.005850271574740025,73.10499359795135
guided_model,0,S0,0,0.65,14,e,781,0.004758398487772169,59.46094750320102
guided_model,0,S0,0,0.65,15,f,781,0.0015581938845270426,19.471190781049923
guided_model,0,S0,0,0.8,0,0,962,0.0015643842307043973,24.079002079002084
guided_model,0,S0,0,0.8,1,1,962,0.0026427855170058916,40.677754677754685
guided_model,0,S0,0,0.8,2,2,962,0.003844370918175493,59.172557172557184
guided_model,0,S0,0,0.8,3,3,962,0.002800547629029958,43.10602910602911
guided_model,0,S0,0,0.8,4,4,962,0.004955189076810699,76.27027027027027
guided_model,0,S0,0,0.8,5,5,962,0.007613372608175104,117.1850311850312
guided_model,0,S0,0,0.8,6,6,962,0.014364726552876243,221.10187110187113
guided_model,0,S0,0,0.8,7,7,962,0.00613948547940232,94.49896049896051
guided_model,0,S0,0,0.8,8,8,962,0.000790701544339798,12.170478170478171
guided_model,0,S0,0,0.8,9,9,962,0.001263987880411997,19.45530145530146
guided_model,0,S0,0,0.8,10,a,962,0.0006113281840932569,9.40956340956341
guided_model,0,S0,0,0.8,11,b,962,0.0011386426407216429,17.525987525987528
guided_model,0,S0,0,0.8,12,c,962,0.0010608421471207333,16.328482328482327
guided_model,0,S0,0,0.8,13,d,962,0.005540853903639767,85.2848232848233
guided_model,0,S0,0,0.8,14,e,962,0.0039027212883761746,60.07068607068608
guided_model,0,S0,0,0.8,15,f,962,0.001957708948353439,30.133056133056133
guided_model,0,S0,0,1.0,0,0,1202,0.0019101206807290124,36.73544093178037
guided_model,0,S0,0,1.0,1,1,1202,0.00229494796526034,44.13643926788686
guided_model,0,S0,0,1.0,2,2,1202,0.0034258972151239887,65.88685524126456
guided_model,0,S0,0,1.0,3,3,1202,0.0026050246261776684,50.099833610648915
guided_model,0,S0,0,1.0,4,4,1202,0.004943058020326634,95.06489184692182
guided_model,0,S0,0,1.0,5,5,1202,0.007879096403387588,151.53078202995007
guided_model,0,S0,0,1.0,6,6,1202,0.015629628655513136,300.58901830282866
guided_model,0,S0,0,1.0,7,7,1202,0.005554905717315289,106.83194675540764
guided_model,0,S0,0,1.0,8,8,1202,0.0010726368420906922,20.62895174708819
guided_model,0,S0,0,1.0,9,9,1202,0.0013868663154310205,26.672212978369387
guided_model,0,S0,0,1.0,10,a,1202,0.0008373108047873624,16.103161397670554
guided_model,0,S0,0,1.0,11,b,1202,0.0013661022533160206,26.27287853577371
guided_model,0,S0,0,1.0,12,c,1202,0.0009411311153623603,18.099833610648915
guided_model,0,S0,0,1.0,13,d,1202,0.006060164562113616,116.54908485856906
guided_model,0,S0,0,1.0,14,e,1202,0.004418419384220974,84.97504159733778
guided_model,0,S0,0,1.0,15,f,1202,0.0018810509937680125,36.17637271214642
guided_model,0,S5,5,0.05,0,0,73,0.019128823419027958,22.342465753424655
guided_model,0,S5,5,0.05,1,1,73,0.01875351848376806,21.904109589041095
guided_model,0,S5,5,0.05,2,2,73,0.017252298742728468,20.150684931506852
guided_model,0,S5,5,0.05,3,3,73,0.013499249390129479,15.76712328767123
guided_model,0,S5,5,0.05,4,4,73,0.015000469131169073,17.520547945205475
guided_model,0,S5,5,0.05,5,5,73,0.011622724713829986,13.575342465753423
guided_model,0,S5,5,0.05,6,6,73,0.01274863951960968,14.890410958904107
guided_model,0,S5,5,0.05,7,7,73,0.009746200037530493,11.383561643835616
guided_model,0,S5,5,0.05,8,8,73,0.017252298742728465,20.15068493150685
guided_model,0,S5,5,0.05,9,9,73,0.01049680990805029,12.26027397260274
guided_model,0,S5,5,0.05,10,a,73,0.013874554325389378,16.205479452054792
guided_model,0,S5,5,0.05,11,b,73,0.009370895102270594,10.945205479452053
guided_model,0,S5,5,0.05,12,c,73,0.010121504972790392,11.821917808219178
guided_model,0,S5,5,0.05,13,d,73,0.015375774066428972,17.95890410958904
guided_model,0,S5,5,0.05,14,e,73,0.01049680990805029,12.26027397260274
guided_model,0,S5,5,0.05,15,f,73,0.01049680990805029,12.26027397260274
guided_model,0,S5,5,0.075,0,0,110,0.005929752066115702,10.436363636363636
guided_model,0,S5,5,0.075,1,1,110,0.010392561983471075,18.290909090909093
guided_model,0,S5,5,0.075,2,2,110,0.012706611570247934,22.363636363636363
guided_model,0,S5,5,0.075,3,3,110,0.009896694214876035,17.41818181818182
guided_model,0,S5,5,0.075,4,4,110,0.007747933884297522,13.636363636363638
guided_model,0,S5,5,0.075,5,5,110,0.007582644628099174,13.345454545454546
guided_model,0,S5,5,0.075,6,6,110,0.012706611570247935,22.363636363636367
guided_model,0,S5,5,0.075,7,7,110,0.007913223140495869,13.92727272727273
guided_model,0,S5,5,0.075,8,8,110,0.00840909090909091,14.8
guided_model,0,S5,5,0.075,9,9,110,0.0052685950413223145,9.272727272727273
guided_model,0,S5,5,0.075,10,a,110,0.007582644628099175,13.345454545454547
guided_model,0,S5,5,0.075,11,b,110,0.007252066115702479,12.763636363636362
guided_model,0,S5,5,0.075,12,c,110,0.0037809917355371902,6.654545454545455
guided_model,0,S5,5,0.075,13,d,110,0.008078512396694215,14.218181818181819
guided_model,0,S5,5,0.075,14,e,110,0.006095041322314049,10.727272727272727
guided_model,0,S5,5,0.075,15,f,110,0.003946280991735537,6.945454545454545
guided_model,0,S5,5,0.1,0,0,146,0.004585757177706887,10.712328767123287
guided_model,0,S5,5,0.1,1,1,146,0.006837586789266278,15.972602739726025
guided_model,0,S5,5,0.1,2,2,146,0.01190420341527491,27.80821917808219
guided_model,0,S5,5,0.1,3,3,146,0.007400544192156126,17.28767123287671
guided_model,0,S5,5,0.1,4,4,146,0.0048672358791518105,11.369863013698629
guided_model,0,S5,5,0.1,5,5,146,0.004679583411521861,10.931506849315067
guided_model,0,S5,5,0.1,6,6,146,0.00927706886845562,21.671232876712327
guided_model,0,S5,5,0.1,7,7,146,0.0052425408144117095,12.246575342465754
guided_model,0,S5,5,0.1,8,8,146,0.011153593544755112,26.054794520547944
guided_model,0,S5,5,0.1,9,9,146,0.00505488834678176,11.808219178082192
guided_model,0,S5,5,0.1,10,a,146,0.007025239256896227,16.410958904109588
guided_model,0,S5,5,0.1,11,b,146,0.009746200037530493,22.767123287671232
guided_model,0,S5,5,0.1,12,c,146,0.0038351473071870893,8.95890410958904
guided_model,0,S5,5,0.1,13,d,146,0.0063684556201914055,14.876712328767123
guided_model,0,S5,5,0.1,14,e,146,0.004679583411521861,10.931506849315067
guided_model,0,S5,5,0.1,15,f,146,0.0041166260086320135,9.616438356164384
guided_model,0,S5,5,0.15,0,0,220,0.0033677685950413224,11.854545454545455
guided_model,0,S5,5,0.15,1,1,220,0.001880165289256198,6.618181818181817
guided_model,0,S5,5,0.15,2,2,220,0.006053719008264463,21.30909090909091
guided_model,0,S5,5,0.15,3,3,220,0.004731404958677686,16.654545454545453
guided_model,0,S5,5,0.15,4,4,220,0.003946280991735537,13.89090909090909
guided_model,0,S5,5,0.15,5,5,220,0.00390495867768595,13.745454545454544
guided_model,0,S5,5,0.15,6,6,220,0.005392561983471074,18.98181818181818
guided_model,0,S5,5,0.15,7,7,220,0.0027892561983471073,9.818181818181818
guided_model,0,S5,5,0.15,8,8,220,0.00853305785123967,30.036363636363635
guided_model,0,S5,5,0.15,9,9,220,0.0025826446280991736,9.090909090909092
guided_model,0,S5,5,0.15,10,a,220,0.004194214876033058,14.763636363636364
guided_model,0,S5,5,0.15,11,b,220,0.0051033057851239665,17.96363636363636
guided_model,0,S5,5,0.15,12,c,220,0.001838842975206611,6.472727272727271
guided_model,0,S5,5,0.15,13,d,220,0.0052685950413223145,18.545454545454547
guided_model,0,S5,5,0.15,14,e,220,0.0034917355371900825,12.290909090909091
guided_model,0,S5,5,0.15,15,f,220,0.003450413223140496,12.145454545454546
guided_model,0,S5,5,0.2,0,0,293,0.00316180153525376,14.822525597269626
guided_model,0,S5,5,0.2,1,1,293,0.0009020198255075771,4.228668941979522
guided_model,0,S5,5,0.2,2,2,293,0.0017407016971659542,8.160409556313994
guided_model,0,S5,5,0.2,3,3,293,0.004582901373341565,21.484641638225256
guided_model,0,S5,5,0.2,4,4,293,0.0023697131009097366,11.109215017064844
