experiment_id,target_sbox,target_sbox_index,key_id,session_id,source_healthy_trace_id,fault_model,nominal_target_center_sample,timing_offset_samples,first_pulse_nominal_sample,width_samples,strength,repeat,repeat_spacing_samples,plaintext_hex,healthy_ciphertext_hex,response_received,faulty_ciphertext_hex,ciphertext_equal,ciphertext_hamming_distance,trace_mean,trace_std,trace_peak_to_peak,trace_max_absolute,trace_high_frequency_energy,target_window_energy,pulse_window_energy,saturation_fraction
7673,S5,5,4,3,856,stuck_at_bit,4128.0,10.359341496410414,4138.359341496411,1.8607453462567243,0.9531216351773905,1,4.595133934704347,7fe44f5fe212dfc6,3d219c6dcc1afd9f,True,3d219c6dbc1afd9f,False,3,0.1357594713870738,1.095034187267955,6.575374364852905,3.297208786010742,0.8427888063337308,0.9704323263837688,3.699733632976397,0.0
7674,S0,0,5,3,230,single_bit_flip,4083.0,10.798095017105108,4093.798095017105,1.6651201116244105,1.1101648045180141,1,5.398570268559513,38efb2c3a4161b0c,70aceddebcf167a9,True,70aceddebcf167a9,True,0,0.03610447610451563,0.9446174639484946,4.801194190979004,2.796508312225342,0.9481900693562882,0.5606231224937201,1.0736505989366574,0.0
7675,S5,5,5,3,434,random_and_4,4128.0,6.9855520775996816,4134.9855520776,3.6877836227149654,1.0852782930965743,1,3.088515464928322,75c4c225e6d15d0f,b95853d69b7f74d9,True,b95853d67b7f74d9,False,3,0.2205601102276076,1.290482766921051,6.631190299987793,3.9399187564849854,0.8558508322083532,0.7937526940259697,5.395518900248788,0.0
7676,S0,0,6,3,186,random_and_4,4083.0,2.5427762873204807,4085.5427762873205,7.369956888335822,0.809675272781677,2,5.813883072137722,29f79b5d3ec53bd3,a7dd36e5ff3a82cc,True,a7dd36e5ff3a82cc,True,0,0.054903403377810155,0.8820219004674581,4.363989353179932,2.4485597610473633,0.5528376013233807,1.588531435231824,1.3791666315454838,0.0
7677,S5,5,6,3,424,random_and_4,4128.0,-3.0062615594464566,4124.993738440554,9.163834230694224,1.0368928936458066,2,4.66714501858339,aa1aa9cef690f3e3,1272733691f008dd,True,127273369af008dd,False,3,0.22823054843103965,1.1803953171263548,6.520011901855469,3.9470815658569336,0.9889001382667939,2.2763541582499958,2.5779273241465126,0.0
7678,S0,0,7,3,666,stuck_at_bit,4083.0,-0.8393090865204904,4082.1606909134794,12.901516453942024,1.4603218815091954,2,3.1428647001799197,4f31367f7f2730af,5afe066a59dce5c3,False,,,-1,3.986612232936848,1.864603604402159,6.805328607559204,5.176356315612793,0.48369758750876013,14.678660170693094,16.831660339274467,0.7635135135135135
7679,S5,5,7,3,944,random_and_4,4128.0,2.921867741424368,4130.921867741425,16.579248619198072,1.3182160725235614,3,7.8699481094807515,a0a21297be4481cd,2b1f8dead953708a,False,,,-1,-1.658924605920785,2.942112962862297,9.137174606323242,5.068119049072266,0.7853747816443178,8.39345188122414,19.597416177007823,0.4391891891891892
7680,S0,0,0,0,6,random_and_4,4083.0,-29.758043380907978,4053.241956619092,1.6222894568277098,0.2295551012070039,1,1.8395366103943525,c689e065feabf5c5,164284b1b17124c7,True,164284b1b17124c7,True,0,0.17838094268950658,1.0397098155812956,5.489047527313232,3.4319159984588623,0.5379085446721837,1.0001078008263224,0.22987553069702577,0.0
7681,S5,5,0,0,416,random_and_4,4128.0,-21.05413982205441,4106.945860177945,1.2362120288146787,0.12456711542110518,1,1.9185970842465903,5fc7a7915fa27158,b967e14d9b4c608f,True,b967e14d9b4c608f,True,0,0.08213719772174954,0.9525242961641283,4.651228427886963,2.4176669120788574,1.3249409370835772,1.598623526210015,0.14672877887166208,0.0
7682,S0,0,1,0,976,random_and_4,4083.0,21.820048563744514,4104.820048563744,0.8486448832824858,0.21701849049830435,1,1.4706546054655498,3b86633afca5fb30,3e28e4eff54e9906,True,3e28e4eff54e9906,True,0,0.08207620832301374,1.0305672841389373,6.715327024459839,4.140621185302734,1.0974415896284735,0.9825542988468322,1.2637949160973807,0.006756756756756757
7683,S5,5,1,0,770,random_and_4,4128.0,27.730962403132274,4155.730962403132,0.5503667180530155,0.21505729865531448,1,1.8963169606148838,678bb97ae6a9877c,fb5f1f1619c2a49b,True,fb5f1f1619c2a49b,True,0,0.1667364633459648,1.0314165377320441,6.34464168548584,3.746859073638916,1.5264948848533082,0.5815100639181826,1.3752266892825435,0.0
7684,S0,0,2,0,875,random_and_2,4083.0,-2.986046537134545,4080.0139534628656,2.342472602200227,0.8326173821845131,1,3.4609428619793228,688fe203e6e1c57d,96ada3d263a382e8,True,96ada3d263a382e8,True,0,0.06785788944595166,1.1130560277051351,5.688159227371216,3.25388503074646,1.6953956621994766,0.7900855719561974,0.52082072737457,0.0
7685,S5,5,2,0,726,random_and_2,4128.0,1.2675032398807877,4129.267503239881,4.299665670381369,0.33398158384996685,2,4.81090072590915,1240c80b5f02ecb7,62e4cdf1c1157cfd,True,62e4cdf1c1157cfd,True,0,0.1467280287698314,1.168864639858103,7.014045238494873,4.025322437286377,1.1363760135052936,3.970512327374124,4.028769124143445,0.006756756756756757
7686,S0,0,3,0,928,single_bit_flip,4083.0,-5.6981875224610725,4077.301812477539,4.694390555229344,0.9633996162751728,1,2.173000556554627,7a7fa2759c9e4f93,c50b9233ee67f58c,True,c50b9233ee67f58c,True,0,0.06877524730736843,0.9534174428444018,4.6913721561431885,2.493743658065796,0.7897365316176888,0.8644756608889896,0.6923166465319323,0.0
7687,S5,5,3,0,1012,random_and_2,4128.0,3.672477352902705,4131.672477352903,1.569690372860137,0.44098130730886664,1,3.86869255184837,b9c1c27ac4f098c4,0c615d048ee2bd5f,True,0c615d048ee2bd5f,True,0,0.058506107429747246,0.9040865854383668,5.161376714706421,2.803394079208374,0.6862043796700261,0.5017882618592796,0.8686302204837354,0.0
7688,S0,0,4,0,814,random_and_4,4083.0,3.9189681376463064,4086.9189681376465,1.6245209616371978,0.46447672275801744,1,2.2681210423163645,48d7d9844ac176d6,58417463e036f99e,True,58417463e036f99e,True,0,0.06039455591864582,1.0191408607185994,5.848908424377441,3.613579273223877,1.3890061160605485,1.521953023904324,1.6395885875992375,0.0
7689,S5,5,4,0,300,random_and_4,4128.0,4.491446020369061,4132.491446020369,0.7573183237633279,0.7464089296338213,1,1.739843988043737,7a6432a0bcfe83d7,f4cfc8a3520a0d69,True,f4cfc8a352030d69,False,2,0.14439693894048497,0.9676058309924211,5.3096935749053955,2.9806020259857178,0.8602295882383633,0.9831151369931663,0.6334007262688234,0.0
7690,S0,0,5,0,972,random_and_4,4083.0,5.308984572762723,4088.3089845727627,2.889672396548075,0.5664587401977346,1,4.496971237781235,9f5c053672af6779,0bda7c0cc5681d9c,True,0bda7c0cc5681d9f,False,2,0.04468966499159767,0.9685425129928538,5.4843528270721436,3.0105204582214355,0.7164759854540645,0.3203713980784286,0.9092125867311428,0.0
7691,S5,5,5,0,64,random_and_2,4128.0,-3.8396178781014845,4124.160382121899,1.0613403647939879,0.919110176045971,2,4.3053386743090405,71063f907a026cbb,e8b67b5c8bd61460,True,e8b67b5c8bd61460,True,0,0.04502129659679643,1.0593370215818905,5.8252081871032715,3.349921464920044,0.7893097949664976,2.9692770158871507,2.809534661772544,0.0
7692,S0,0,6,0,739,random_and_2,4083.0,-0.5955115148018315,4082.4044884851983,2.465274070853084,0.3846171448421317,1,4.732453466538864,53c931c445a92395,4efab3dafc6787b7,True,4efab3dafc6787b7,True,0,-0.1561076689347927,1.2358434574106696,6.549803018569946,3.5092880725860596,1.663938546512006,1.4365982735569829,0.9119855089795602,0.0
7693,S5,5,6,0,433,random_and_4,4128.0,-8.128016318423366,4119.871983681576,3.8204906844365594,0.41168845850824837,1,1.9441866005327557,0f3f36e886547188,08546b3772763bde,True,08546b3772763bde,True,0,-0.03277404812743535,1.0062048704934843,5.813403844833374,3.114309787750244,1.3064218385578124,0.33299900538135563,1.6692152534822382,0.0
7694,S0,0,7,0,679,random_and_2,4083.0,8.941300502156555,4091.9413005021565,1.7001531947609492,0.9635768834238987,1,1.5580113220931135,6bdece330220a23b,32d0ed0bf6269aba,True,32d0ed0bf6269aba,True,0,0.02184781849988409,0.9801248048125946,5.074093580245972,2.6271157264709473,1.0869660829627452,0.5399223254166153,1.9035892001477328,0.0
7695,S5,5,7,0,368,random_and_4,4128.0,9.546282108650423,4137.54628210865,3.299804243110806,1.1030775473948173,2,3.2834843362860435,335cc2551fd7104e,286040cc0b962189,True,286040cc0b962189,True,0,0.018267223019958347,0.8709401065741559,5.072120666503906,2.9980103969573975,0.942006705388882,0.2403789325939285,1.597870814250387,0.0
7696,S0,0,0,1,847,random_and_2,4083.0,4.684948086746405,4087.6849480867463,12.033373314926443,0.9828951383032136,2,7.533946063923348,2eacceb00702abbb,3a237d21b2c6f1ba,False,,,-1,-3.154082653930763,2.213852437091763,7.1813483238220215,4.733595371246338,0.5861868816975636,2.323174902733975,13.366200006948677,0.722972972972973
7697,S5,5,0,1,879,random_and_4,4128.0,-2.850839809494991,4125.149160190505,10.00319729744573,0.6599918080156805,3,4.307651567090582,8c2486563d44ee0a,6bac963430f53c59,True,6bac9634300e3c59,False,7,0.2546893170699666,1.037563884392948,5.006185531616211,3.1827268600463867,0.8476426960897381,5.6029861465168755,3.9641885463744204,0.0
7698,S0,0,1,1,1018,random_and_4,4083.0,0.06016214023310518,4083.060162140233,16.457743656922798,1.5459687582028117,2,4.252079707794427,85c9161a902ab94e,cc890bd44d363aee,False,,,-1,0.29331743495689855,0.7739398193886714,6.136258363723755,4.562896728515625,0.4823485588746089,5.95356358421946,5.281535964836298,0.006756756756756757
7699,S5,5,1,1,732,random_and_4,4128.0,-4.993831022236735,4123.006168977763,9.188639480253146,1.3652272357639268,2,9.255496646639084,697ff25ef2d69cf0,fdf4fa7e73433a7b,True,fdf4fa7e72433a7b,False,1,0.12705855058093957,1.008841847527953,4.598869562149048,2.3624730110168457,1.6311182378496751,0.8642701165469496,1.3182242917408808,0.0
7700,S0,0,2,1,835,random_and_2,4083.0,-22.41358067483326,4060.586419325167,1.71047120591124,0.15184626352161698,1,2.3917729638270275,752f1dfdb9453d3c,19216ac881aefead,True,19216ac881aefead,True,0,0.1530784149150792,1.0012295075605369,5.903454780578613,3.8698770999908447,1.1880207557355336,0.32942179216155854,1.1716335601332988,0.0
7701,S5,5,2,1,903,single_bit_flip,4128.0,24.365744508388175,4152.365744508388,1.5934862360284174,0.2801676969573393,1,1.8243574955418527,5841ed8f15831165,3155d47eedb66259,True,3155d47eedb66259,True,0,0.01405892042109642,0.9769691976846843,5.064532995223999,2.677002191543579,1.5872612352089577,0.7539645528753582,1.2678934610784474,0.0
7702,S0,0,3,1,236,single_bit_flip,4083.0,-23.15584192078998,4059.84415807921,1.134607620551436,0.1850555086475325,1,1.8252567012100618,1019dcf5ba773bdf,6c1cc294a710b6dc,True,6c1cc294a710b6dc,True,0,0.025446454053618818,0.9240993864152229,5.191291332244873,3.0658648014068604,0.7110010332860265,1.6509889230371704,0.8665973673307694,0.0
7703,S5,5,3,1,689,stuck_at_bit,4128.0,-27.40134853121141,4100.598651468788,1.6554564511112553,0.17289070622149438,1,2.2462441713548618,643f01dfdbfa7c08,56ca03a3075e968a,True,56ca03a3075e968a,True,0,-0.004843078791226789,1.0055227104788957,5.793106555938721,3.0278682708740234,0.6964524792160003,1.0511841080761273,0.6291799778397932,0.0
7704,S0,0,4,1,416,random_and_4,4083.0,0.059772154857586024,4083.0597721548575,1.0302499557200138,0.44921903053443835,1,4.008896268267556,3f0fb59658bf4177,af3743c19c92948f,True,af3743c19c92948f,True,0,0.058228117829138365,1.0385396188886662,5.039239168167114,2.5443074703216553,1.5799904721449083,1.2781857150793614,1.416314131709883,0.0
7705,S5,5,4,1,335,random_and_4,4128.0,-0.07688242372714438,4127.9231175762725,3.3133058005238327,0.9678108154522045,1,4.605154760357017,60fb85d196808117,6ce30ee6a4eda21f,True,6ce30ee6a4eda21f,True,0,0.08495663124061115,1.1190164401265783,6.184120416641235,3.335231065750122,0.6347028485324561,4.488266222520966,6.015240799005797,0.0
7706,S0,0,5,1,189,random_and_4,4083.0,-2.4001556535000512,4080.5998443465,3.86520239101283,0.4420769163382705,1,1.908101331175666,e293680762bab555,b19d4ec950b4a4c5,True,b19d4ec950b4a4c5,True,0,0.06854635676885329,0.8849753538991207,4.915388345718384,2.503403902053833,0.6548749042626851,0.6627535067853049,0.479489931331052,0.0
7707,S5,5,5,1,451,random_and_4,4128.0,-3.3675363401556915,4124.632463659845,3.6020871868047193,1.0523584046957364,1,3.2434906332060542,b62dd1e7d2c713cc,5656bbc768d25a8b,True,5656bbc768d25a8b,True,0,-0.04944453223583263,1.2046768563156103,6.152871131896973,3.4003710746765137,1.6368462749780586,1.8252061644956397,1.7379375009933251,0.0
7708,S0,0,6,1,649,random_and_4,4083.0,4.4606851786289035,4087.460685178629,4.610523078316124,0.30761627810436554,1,2.1507424753257376,cc79e29970bf5524,e9d1bea2aa06d530,True,e9d1bea2aa06d730,False,1,0.004053413049896827,1.037235236061123,5.581629753112793,3.258974552154541,1.317962997443307,1.3233839792728084,1.3743449515682924,0.0
7709,S5,5,6,1,749,random_and_4,4128.0,0.0053684217147775826,4128.005368421715,3.349400602939387,0.9267835071783603,2,2.1112926663648954,d352f7d242e15b63,589304fc8f017314,True,589304fc8f067314,False,3,0.20951875927228783,1.1494925477608686,6.097789287567139,3.411684274673462,1.4615936476313411,1.7312412359559657,1.8931172659779363,0.0
7710,S0,0,7,1,614,random_and_4,4083.0,3.936758887212026,4086.936758887212,0.8651797815329751,0.3842664328477247,2,4.355142067811972,147431b10ba9d3a1,0a80dee80b253909,True,0a80dee80b25330a,False,4,0.04150261670253491,0.9261582851767913,5.108457326889038,2.606017827987671,1.1915440740978667,0.7715247662314751,1.4999612884340703,0.0
7711,S5,5,7,1,359,random_nibble,4128.0,3.128448592397186,4131.128448592397,2.444489198371096,0.6568622087132667,1,3.9548816258058315,9f5f847686e39b29,ad7c1dafb5ed6b58,True,ad7c1dafb5e86b58,False,2,0.07053532891881627,0.9495139343876887,4.697762727737427,2.35768985748291,0.5797799838642294,1.4597561108943906,1.6522127501198174,0.0
7712,S0,0,0,2,726,single_bit_flip,4083.0,3.222901647791481,4086.2229016477913,1.5824822704831973,0.8639160526695149,1,2.0413654255660125,56afd7c91eb44f4d,3d653f15a46532d1,True,3d653f15a4653cd1,False,3,0.14805328195310524,1.0647673486543359,6.303731441497803,3.5858662128448486,0.9665346088905951,0.4572996516889009,0.5211804407053175,0.0
7713,S5,5,0,2,1000,random_nibble,4128.0,8.069202129367614,4136.069202129368,3.5436079516578567,0.45367530921154886,1,4.3370619927499305,74ab14ab70b233ab,2d04ac6756c25773,True,2d04ac67b6c25773,False,3,0.001792005539362042,1.0674326339139328,6.666689395904541,3.587122678756714,1.295412086218254,0.7723949834095364,2.5628056775026242,0.0
7714,S0,0,1,2,377,random_and_2,4083.0,13.876201298377183,4096.876201298377,1.010293273673575,0.894291081963725,2,2.7118509445365633,0fcc1327077bd501,d97dae5b9b2e9f2a,True,d97dae5b9b2e6f2a,False,4,0.026869422208668815,1.1853022151696369,6.220344066619873,3.2493135929107666,1.3584923110797364,0.5216218281502257,0.7705389549343944,0.0
7715,S5,5,1,2,56,single_bit_flip,4128.0,11.534819512064871,4139.534819512065,2.214162948021548,0.6828123835407747,2,4.466786560627083,fe2646e9e57a1dfa,f8b412c5bfbef36d,True,f8b412c5cfbef36d,False,3,-0.052141261526550214,0.8782397539116914,3.7737263441085815,1.933894157409668,0.7473120620171784,1.2092504700642288,0.9207482222432568,0.0
7716,S0,0,2,2,701,random_and_4,4083.0,4.660431331412613,4087.660431331413,10.720002870329642,0.8184472405875949,3,5.714829050224465,b6adac25b190c1de,4e2b7e9a53e25abe,False,,,-1,0.18291350663639605,0.9229886022376519,6.347253322601318,3.9901580810546875,0.3335101608896114,3.939442932397792,3.593754421312352,0.0
7717,S5,5,2,2,434,random_nibble,4128.0,6.589383467019536,4134.58938346702,9.530441422747973,0.5442340816552149,3,4.265972976671005,26fe7a25666ebbbf,8c8cb3a74fa153fe,True,8c8cb3a7cfa553fe,False,2,0.29347145934966773,1.278413436112589,6.53685998916626,4.0133376121521,0.7055460211600373,1.1989476285427079,5.446095035782935,0.006756756756756757
7718,S0,0,3,2,365,random_and_4,4083.0,-1.071283658714286,4081.9287163412855,14.903207992835274,1.2470233997702307,3,4.032530412640971,c80e7356f4d5d48a,15a500efd268b8be,False,,,-1,0.4072352579837693,1.295771166622266,7.210716009140015,5.809465408325195,0.31044271985187516,18.188494116511325,15.061706132634852,0.04054054054054054
7719,S5,5,3,2,133,random_and_4,4128.0,1.9156648583653926,4129.915664858366,15.562936653205917,1.3566787069756956,2,4.021734522073799,4843f725ded0c053,47d6b179e927f0eb,False,,,-1,-1.7976523585188064,2.8423366553209433,8.432465314865112,5.094536781311035,0.8517445544091913,9.140896055014638,14.621750019491154,0.4391891891891892
7720,S0,0,4,2,815,random_and_2,4083.0,-19.285161140208068,4063.714838859792,0.8886479127494931,0.3030054739107425,1,2.883032951865062,3e02db64a3e9e25c,d918f47a57d11eea,True,d918f47a57d11eea,True,0,0.028678000528629666,1.3159954065744908,6.258944272994995,3.282770872116089,1.1095156724885675,1.6477723334819103,1.6837544838229404,0.0
7721,S5,5,4,2,182,random_and_4,4128.0,-20.78111456345012,4107.2188854365495,1.0232040418930135,0.19422569417119628,1,1.496088128159257,bc2723bcd8602392,509f883036cfe769,True,509f883036cfe769,True,0,0.08890870865434408,1.0888600343099855,6.3223183155059814,3.23850417137146,0.9279625328214836,0.925369300168155,1.7964744821131533,0.0
7722,S0,0,5,2,749,random_and_4,4083.0,-17.200152020689945,4065.79984797931,1.2089343606963088,0.22984091275942237,1,2.3511000315154824,6534ffcd39267292,52821f340ab3925f,True,52821f340ab3925f,True,0,0.1541508721137369,1.0692840182396424,5.8375585079193115,3.224553346633911,1.2732697406940208,1.2357250734689997,0.4698827761681263,0.0
7723,S5,5,5,2,15,single_bit_flip,4128.0,-19.713362771247077,4108.286637228753,1.1194331627285352,0.37055361040293683,1,2.1463988738544875,e212887786419697,05bd3dc40d96f1aa,True,05bd3dc40d96f17a,False,3,-0.12115941817063612,1.1464790617211522,7.067142486572266,4.111213684082031,0.949540687058597,3.0144962868782916,2.4091836507403888,0.006756756756756757
7724,S0,0,6,2,991,random_and_4,4083.0,-0.16062084002181454,4082.8393791599783,4.605056795226542,1.0199798548844756,2,2.616163015116769,861371f1486d18b2,32d091917e64c806,True,32d091917e64c506,False,3,0.11142172079180947,1.0811331392643466,6.277879953384399,3.2431747913360596,0.8254666655061242,2.37122613062643,2.5895831663552746,0.0
7725,S5,5,6,2,857,random_and_4,4128.0,2.400401622061839,4130.4004016220615,0.8381264547086378,0.8526042662895612,1,3.9433770988256454,a729d3b74ced6cab,6e6745cd38b3b31c,True,6e6745cd38b3b31c,True,0,0.01341323843351691,1.2581728401170027,6.275269031524658,3.4418489933013916,2.0897079413945843,2.4429174886168803,3.102049218524059,0.0
7726,S0,0,7,2,612,single_bit_flip,4083.0,-5.2316135029523,4077.7683864970477,2.012456991648774,0.9393734110433987,1,4.295226586389061,1cdcc6d89c95b525,a86c35500566654a,True,a86c35500566654a,True,0,0.13842699574810025,1.1500761210643327,5.642790079116821,3.4608819484710693,0.8607710071275595,0.6679383221413463,0.27320344951479664,0.0
7727,S5,5,7,2,430,stuck_at_bit,4128.0,1.6986702978765749,4129.698670297877,4.021656096994473,0.5836461848842398,1,2.464908154259147,1b6e700c200a682d,3dbfbbb58f96af88,True,3dbfbbb58f99af88,False,4,0.07701685339388614,1.0297177628260534,4.737572908401489,2.6229536533355713,1.52291666398623,0.7914806841391712,0.6829464367269793,0.0
7728,S0,0,0,3,744,random_and_4,4083.0,-1.6939821811587672,4081.306017818841,4.445189512318425,0.9232155820334442,1,3.2321995088781916,38f267d87a343738,12113a2400d614e9,True,12113a2400d612e9,False,2,0.24869547471580272,0.929853444960426,4.559830069541931,2.714284896850586,0.8527946637305759,0.8689969449083065,1.1624756665853548,0.0
7729,S5,5,0,3,452,random_and_4,4128.0,-2.987932295839599,4125.0120677041605,1.3593053615742474,0.7404198295255555,1,4.595589193343875,c7a15fb2583ecefa,03e0f9101cf6be9b,True,03e0f9101cf7be9b,False,1,0.003325562854926731,0.9555341491863717,5.782610177993774,3.073378324508667,1.3003367243611206,1.253352317039049,1.6145305366430667,0.0
7730,S0,0,1,3,1013,random_and_4,4083.0,-3.383539430125994,4079.616460569874,0.9701288332058149,1.0542635278688317,1,1.69111277332071,5c32035d2f23c0d1,d66baaa8a8f101c1,True,d66baaa8a8f101c1,True,0,-0.06639858575323848,0.8807152457140391,4.042588472366333,2.1180293560028076,0.9830593209173986,0.4218839696310122,0.41718202097979057,0.0
7731,S5,5,1,3,981,single_bit_flip,4128.0,2.2126139706911143,4130.212613970692,2.8761567515371205,0.37684762810604294,2,4.153195965645288,ab35d5af9036b631,e8096d0b2cbd60fc,True,e8096d0bbcb860fc,False,4,0.0641767123613406,1.1490904435897857,6.005047559738159,3.281323194503784,2.093620203266507,1.3742477945494116,2.624324279541739,0.0
7732,S0,0,2,3,891,random_nibble,4083.0,-0.34698356773905914,4082.6530164322608,1.1854282786153365,1.0364754934100897,1,1.7059147609938132,89006da906b9efb5,ee7bf6abb3f5269f,True,ee7bf6abb3f52e9f,False,1,0.12311441820693782,0.8826365600592702,5.1968348026275635,3.261803150177002,0.6354752100213037,0.9667161421295286,1.1841522906477095,0.0
7733,S5,5,2,3,154,random_and_4,4128.0,12.56506989917272,4140.565069899173,2.792041970481354,0.6467157369024754,2,4.537450164235683,f493843238c7a747,26635393d01ecb29,True,26635393203ecb29,False,5,0.2447569943347795,1.0570327424164832,5.315770387649536,3.2908315658569336,1.3310131509290781,1.9133933295517258,1.883980897414636,0.0
7734,S0,0,3,3,696,random_and_4,4083.0,10.133060932142138,4093.133060932142,2.0601988123277035,0.8683977198745246,1,4.147269242549209,8f6776d741e186b1,4b71a0331ee6e2f0,True,4b71a0331ee6e2f0,True,0,-0.04402608908807255,1.5005075894142,14.805909156799316,9.263275146484375,3.0936110468959828,1.520304620928551,1.3607235235435222,0.013513513513513514
7735,S5,5,3,3,143,random_and_4,4128.0,6.023680379947067,4134.023680379947,4.008504733043557,0.9469823427070995,1,1.630893088352451,d281d43e77a7ecd9,43362e90acff5574,True,43362e90acff5574,True,0,0.06151666673454079,1.2448013011982773,7.309863805770874,5.135672569274902,1.228812116777373,7.8427674068693385,4.661501332101002,0.013513513513513514
7736,S0,0,4,3,97,random_and_4,4083.0,2.6248637128243435,4085.624863712824,13.229072567881328,0.8814901238033795,2,9.178890735479808,dfe0a2301eb130a6,04b6fc2bc4303250,True,04b6fc2bc43032a0,False,4,0.4061228648595814,1.294573520466691,8.910103797912598,6.065635681152344,1.3425708495384165,2.772517571001931,3.6745235677285133,0.02027027027027027
7737,S5,5,4,3,416,random_and_4,4128.0,-0.9039525707996967,4127.096047429201,12.024919957657811,1.1537327292387958,1,9.372184658498881,3fedde23f659575c,84f04987deda3e33,True,84f04987deda3e33,True,0,0.1617353370639722,1.0604098388207035,5.27899956703186,2.8049862384796143,1.4361384205677308,3.156295089693025,3.838308657749374,0.0
7738,S0,0,5,3,518,random_and_4,4083.0,2.2369311409067407,4085.2369311409066,14.249888828020088,1.445265006349159,2,8.893012212821791,f845e63d25539f77,7bf9fd5c4bb49a1c,False,,,-1,0.21669145043061516,0.8482959482981838,6.1423499584198,3.919516086578369,0.3860879470092314,5.264423019072705,3.3597616536641848,0.0
7739,S5,5,5,3,603,single_bit_flip,4128.0,-0.8696391537796586,4127.13036084622,12.989525665506477,1.0618994019033474,2,4.718912144460254,e2df3d7cfa864f26,f4ebce762e9a720e,False,,,-1,-1.987477421987097,2.453486880686723,7.368053674697876,4.7744574546813965,0.4538734525207874,10.02630633776144,11.684140978452133,0.4594594594594595
7740,S0,0,6,3,993,random_and_4,4083.0,-26.665328999502716,4056.334671000497,1.1963115577832635,0.4055752483659372,1,2.015882441924318,ee1219387d55f201,b417f892017d2517,True,b417f892017d2517,True,0,0.1581255837305877,1.0028893953210702,4.744700789451599,2.8041176795959473,0.5529382685531641,2.1941519438001404,0.17073671226476064,0.0
7741,S5,5,6,3,456,random_and_4,4128.0,22.127267542697012,4150.127267542697,0.6457070071804456,0.2858451169286202,1,1.8725110078169676,fb5bfd4019776952,c11b76369cfa1217,True,c11b76369cfa1217,True,0,-0.09292661798866214,0.8543463710642673,4.563140630722046,2.3227930068969727,0.5396167468893494,0.7398459177257649,1.5171849762606235,0.0
7742,S0,0,7,3,317,random_and_4,4083.0,-18.212200758883352,4064.7877992411168,0.7577218447436956,0.34237113266981306,1,1.3037181627156056,9ecc94b906cce100,477f98c177590db4,True,477f98c177590db4,True,0,0.07603116954576124,0.9143612130382914,4.88832688331604,3.057279586791992,0.7384836256158099,1.1429638923490821,0.7091696257181972,0.0
7743,S5,5,7,3,444,random_nibble,4128.0,-18.691940343734288,4109.308059656266,1.9975309975485547,0.09917975931306101,1,1.5372622206413247,2ee223007ced73f2,492b6823ff4962e6,True,492b6823ff496256,False,3,0.03208828966976521,1.0853589850947458,5.56583833694458,2.904674768447876,0.9584091549037381,2.890458634955112,0.8265698798690618,0.0
7744,S0,0,0,0,180,random_and_4,4083.0,0.5593439357273384,4083.559343935727,1.2668148794628795,0.6134011567516287,1,1.5065947566884437,a0cf55caa5969c81,4215c72cdec8a23e,True,4215c72cdec8a63e,False,1,0.19541787797572543,1.1191135693750374,5.7700886726379395,3.672872304916382,0.8953361702084479,1.597789599521137,1.6244825495129829,0.0
7745,S5,5,0,0,174,random_and_4,4128.0,-5.511875919679659,4122.488124080321,4.37800989751889,1.0060514196980586,1,3.5305458216801373,8ef4729426a11b1d,f4dfb1eb74e4ddeb,True,f4dfb1eb7fe4ddeb,False,3,0.17941263776486488,1.1089235536510231,5.859427452087402,3.686485528945923,1.9950863903608362,2.9841085272026024,0.995166092203022,0.0
7746,S0,0,1,0,842,random_and_4,4083.0,-1.88965837241126,4081.1103416275887,4.154398215678842,0.495783582332851,1,3.503582538467176,21eb106f42e8b83f,33d4774cd1da5a77,True,33d4774cd1da5a77,True,0,0.04230856076291938,1.236383872159553,7.6741087436676025,4.226206302642822,2.05809413226163,1.4646918199788772,1.3572875011590368,0.006756756756756757
7747,S5,5,1,0,908,random_and_2,4128.0,1.7973113450606704,4129.797311345061,4.273494154742846,0.31996900686272867,1,4.103180637806023,fb45887ac07add52,25a87a543fab2c10,True,25a87a543fab2c60,False,3,0.09484542188914241,1.0743810162140508,5.348998546600342,2.7494091987609863,0.5929426144022667,1.8851637613101262,2.5123836389458143,0.0
7748,S0,0,2,0,416,random_and_4,4083.0,2.040056183945147,4085.040056183945,1.4584771486712569,0.5946149588223004,1,1.7379758750209435,14a20c14dffdc3c6,c74e582db365b0ba,True,c74e582db365b0ba,True,0,0.055586900398437236,0.9684814286434976,4.7135467529296875,2.3579254150390625,1.385341505390951,1.2125303370326852,1.3389699803151762,0.0
7749,S5,5,2,0,633,random_and_4,4128.0,-5.906907607365186,4122.093092392634,4.6977347818212625,0.46315359037976145,1,4.1779181805337675,c8dc1e563070d5c9,1e3b5053d89e5e16,True,1e3b5053d89e5e16,True,0,0.2092124179077989,1.0962501872966144,7.295283079147339,4.268835544586182,1.4783066124470083,0.9189466181920186,1.8124848111724543,0.006756756756756757
7750,S0,0,3,0,462,random_and_4,4083.0,2.5233937697869617,4085.523393769787,4.0031648960853445,0.44249717880174844,2,4.337090292483153,8df86e5c05a65104,d2b1817998f1fdca,True,d2b1817998f1fdca,True,0,0.042494224002930917,1.3550982699480838,7.996135473251343,4.223917007446289,1.9119982539384306,1.3419423422861825,1.6360469894316136,0.013513513513513514
